Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
231.6198,39.19182205,21.91938972,100.78872679999999,22.4,-0.08,428.1,1.5,574.1016,0.84,1452632,64811,90.77565002
231.7332,39.16097641,21.92491913,100.79133909999999,22.5,-0.08,428.4,1.5,574.2283,0.85,1438066,65061,90.76342009999999
231.0077,38.99529266,21.92469025,100.7873962,22.4,-0.08,428.6,1.5,574.0719,0.85,1474271,64760,90.73300934
231.1573,38.76779556,21.94779587,100.7919128,22.5,-0.08,428.5,1.5,574.1848,0.85,1456682,64793,90.75048828
231.1328,38.25613022,21.98614693,100.79071040000001,22.5,-0.08,428.6,1.5,574.2425,0.84,1427471,64949,90.80197144
231.4214,38.19673538,21.98837471,100.7903625,22.5,-0.08,428.7,1.5,574.2905,0.84,1440487,64711,90.76124573
231.2095,37.88534164,22.01177788,100.7848511,22.5,-0.08,428.7,1.5,574.3753,0.84,1472776,64816,90.75054169
230.8644,38.23636246,22.04204559,100.7902954,22.6,-0.08,428.7,1.5,574.6887,0.89,1456610,64909,90.81327057
230.6686,38.485439299999996,22.04364014,100.78657840000001,22.7,-0.08,428.8,1.5,574.888,0.92,1490305,64921,90.82532501
232.5241,38.72584915,22.0658474,100.78425290000001,22.7,-0.08,429.0,1.5,574.9565,0.93,1452428,64957,90.88099670000001
230.4282,38.83184814,22.16876602,100.785083,22.8,-0.08,429.1,1.5,575.1544,0.89,1405470,64883,90.74033356
230.4787,38.87990952,22.22995377,100.7828918,23.0,-0.08,429.2,1.5,574.8645,0.86,1448152,64760,90.78700256
230.8426,38.93560791,22.28560638,100.7857056,23.1,-0.08,429.5,1.5,575.0342,0.84,1543695,64775,90.81038666
230.7574,39.04111099,22.27111435,100.784314,23.1,-0.08,429.6,1.5,575.3863,0.85,1410855,64965,90.89652252
230.8645,39.02314377,22.30137062,100.78012079999999,23.0,-0.08,429.6,1.5,575.2058,0.87,1467242,64786,90.77594757
230.2151,39.07857132,22.31071854,100.77427370000001,23.0,-0.08,429.6,1.5,574.8215,0.88,1458050,64935,90.79714203
230.5527,39.14268494,22.36487198,100.774353,23.1,-0.08,429.6,1.5,574.8952,0.84,1464550,64610,90.74482727
230.3417,39.43552399,22.38239288,100.77916259999999,23.1,-0.08,429.7,1.5,574.9406,0.83,1381822,64692,90.78347778
230.2814,39.6083374,22.56752205,100.77412109999999,23.3,-0.08,430.0,1.5,575.0069,0.82,1392489,64788,90.83103179999999
230.7598,38.9345932,22.74487686,100.7702759,23.2,-0.08,430.1,1.5,575.123,0.81,1481253,64592,90.79740143
230.3254,38.18103409,22.88931084,100.7692322,23.2,-0.08,430.0,1.5,575.4073,0.82,1446824,64630,90.77127075
230.2017,37.78936386,22.89467621,100.7698547,23.1,-0.08,430.1,1.5,575.3189,0.82,1451455,64771,90.81985474
230.8834,37.96910858,22.96970177,100.77164309999999,23.2,-0.08,430.2,1.5,575.2769,0.84,1365317,64625,90.77223206
231.3154,37.69039536,22.99079514,100.7726318,23.2,-0.08,430.1,1.5,575.3576,0.85,1457229,64788,90.82501984
230.518,36.94146347,23.00557137,100.7734985,23.4,-0.08,430.3,1.5,575.3099,0.84,1420796,64755,90.82338715
230.3621,37.25595093,23.04399872,100.7733032,23.5,-0.08,430.5,1.5,575.8104,0.83,1449354,64776,90.8422699
230.5129,37.05695724,23.03871155,100.77262569999999,23.5,-0.08,430.7,1.5,575.8734,0.83,1472332,64798,90.88639069
230.4547,37.05716705,23.030704500000002,100.76666259999999,23.6,-0.08,430.8,1.5,575.9337,0.84,1392527,64873,90.87583923
231.1999,37.13217545,23.07668495,100.772699,23.6,-0.08,430.8,1.5,576.0396,0.85,1401722,64719,90.88579559
230.9574,37.28715134,23.11427689,100.77084350000001,23.6,-0.08,430.9,1.5,576.3913,0.86,1433139,64829,90.85964203
230.8596,37.42302322,23.20302391,100.7700256,23.7,-0.08,431.0,1.5,576.0251,0.83,1443962,64749,90.85023499
230.2775,37.258098600000004,23.29380035,100.774054,23.8,-0.08,431.1,1.5,576.1308,0.82,1413370,64688,90.88786316
231.1354,37.52816391,23.31816483,100.7693848,23.9,-0.08,431.2,1.5,576.3559,0.82,1475554,64901,90.9468689
230.9326,37.18464661,23.39133835,100.7709656,23.8,-0.08,431.3,1.5,576.8003,0.84,1457757,64671,90.93460846
230.1042,36.42703247,23.44591331,100.7775574,23.7,-0.08,431.3,1.5,576.4413,0.84,1422414,64675,90.82829285
230.0174,35.82381821,23.54618263,100.7746521,23.7,-0.08,431.2,1.5,576.0306,0.83,1433865,64762,90.81847382
230.22,35.1246109,23.52634621,100.77313840000001,23.8,-0.08,431.3,1.5,575.8707,0.83,1451535,64661,90.82370758
229.2027,35.28197479,23.56197929,100.77469479999999,23.9,-0.08,431.5,1.5,576.1314,0.84,1430327,64636,90.8612442
229.8984,35.49186325,23.56123161,100.7720764,23.8,-0.08,431.7,1.5,575.901,0.82,1450662,64666,90.85614777
229.7987,35.67356491,23.58440971,100.769165,23.9,-0.08,431.7,1.5,575.9972,0.82,1441289,64564,90.808815
229.7686,35.27574158,23.58071136,100.77406620000001,23.8,-0.08,431.6,1.5,575.8205,0.83,1393178,64625,90.85922241
229.53900000000002,35.44699097,23.55575371,100.7703796,23.8,-0.08,431.5,1.5,576.0393,0.84,1480421,64689,90.81908417
230.3703,35.90061188,23.52489662,100.76991579999999,23.8,-0.08,431.5,1.5,576.0389,0.88,1485705,64583,90.84243774
229.7785,36.45807266,23.49233055,100.7675842,23.9,-0.08,431.5,1.5,576.4949,0.88,1408768,64705,90.82359314
230.5844,36.69926071,23.53691292,100.76846309999999,23.9,-0.08,431.5,1.5,576.3065,0.86,1502415,64653,90.83612823
230.1477,36.85282135,23.57827759,100.7668152,23.8,-0.08,431.5,1.5,576.3661,0.86,1433639,64720,90.85978699
230.1831,36.90336227,23.60799026,100.76494140000001,23.9,-0.08,431.5,1.5,576.174,0.88,1400473,64805,90.858078
229.6961,36.95407104,23.60876274,100.7674255,23.9,-0.08,431.5,1.5,576.3238,0.86,1414561,64557,90.85074615
229.8177,36.85120773,23.62662315,100.76658940000002,23.9,-0.08,431.5,1.5,576.4199,0.83,1422086,64623,90.86659241
230.6673,36.80498123,23.63373756,100.7643372,24.0,-0.08,431.6,1.5,576.6762,0.87,1422394,64779,90.91907501
230.3094,36.79798126,23.67201805,100.7625427,24.0,-0.08,431.7,1.5,576.6138,0.87,1483618,64719,90.91713715
230.396,37.35551834,23.7924099,100.7639587,24.1,-0.08,431.9,1.5,576.7589,0.86,1456633,64702,90.92890167
230.6524,36.94721985,23.91414642,100.7634094,24.3,-0.08,431.9,1.5,577.0705,0.83,1447445,64792,90.96025085
230.0486,36.39271164,24.00186539,100.7621521,24.4,-0.08,432.2,1.5,577.3465,0.84,1401791,64683,90.97034454
230.4367,36.03506470000001,23.98753166,100.7632568,24.4,-0.08,432.2,1.5,577.479,0.83,1448444,64744,90.97895813
230.1176,35.64612198,23.99408531,100.76427609999999,24.5,-0.08,432.3,1.5,577.3536,0.84,1418602,64745,90.97498322
230.6955,36.58695602,24.07304382,100.758075,24.6,-0.08,432.4,1.5,577.5635,0.83,1432322,64691,90.98054504
230.0133,36.36438751,24.12982559,100.76181640000001,24.6,-0.08,432.5,1.5,577.7242,0.86,1449417,64698,91.01028442
230.4159,35.94913483,24.16173172,100.7630005,24.7,-0.08,432.6,1.5,577.6991,0.89,1495251,64791,91.077034
230.3376,35.80722809,24.1416893,100.7611267,24.7,-0.08,432.8,1.5,577.4136,0.9,1399473,64647,91.00171661
230.7135,35.79755783,24.093774800000002,100.7598145,24.6,-0.08,432.7,1.5,576.993,0.92,1488531,64921,90.99867249
230.2289,36.05094147,24.12226105,100.7558472,24.6,-0.08,432.7,1.5,576.8998,0.91,1416591,64675,90.97290802
229.8615,35.97732162,24.13732147,100.75801390000001,24.6,-0.08,432.6,1.5,576.9097,0.9,1458906,64644,90.95265198
230.0748,36.08660126,24.16670036,100.7548157,24.6,-0.08,432.6,1.5,577.0729,0.88,1445298,64622,90.94307709
230.3528,36.03374863,24.18689728,100.7503235,24.6,-0.08,432.5,1.5,577.1108,0.88,1447124,64611,91.00463867
230.1358,36.34342575,24.25313568,100.75227659999999,24.6,-0.08,432.7,1.5,577.175,0.87,1414990,64615,90.95488739
230.1066,35.81645966,24.33161354,100.74749759999999,24.4,-0.08,432.7,1.5,576.8433,0.86,1487188,64552,90.89975739
230.0078,35.31264496,24.40628433,100.743634,24.5,-0.08,432.6,1.5,576.8846,0.84,1404874,64581,90.92234802
229.5321,35.24998474,24.50000381,100.74567259999999,24.5,-0.08,432.7,1.5,577.1243,0.84,1464043,64646,90.94023132
230.12900000000002,35.18564987,24.50954819,100.74541020000001,24.5,-0.08,432.6,1.5,577.2641,0.84,1410324,64677,90.93429565
229.8949,35.26792908,24.54706955,100.7478699,24.5,-0.08,432.6,1.5,577.055,0.86,1442058,64529,90.91447449
229.4102,35.26667786,24.51416969,100.7481201,24.8,-0.08,432.7,1.5,577.244,0.86,1440786,64600,90.97632599
230.1091,35.92033005,24.55050087,100.74658199999999,25.0,-0.08,432.9,1.5,577.5087,0.87,1449749,64710,90.98891449
229.528,35.135952,24.5808506,100.7471741,25.1,-0.08,433.3,1.5,577.7531,0.89,1454488,64723,91.06102753
229.4807,35.28666306,24.57166862,100.741571,25.1,-0.08,433.5,1.5,577.6569999999999,0.89,1403648,64661,91.07628632
230.1978,35.00968933,24.56515503,100.7459595,25.1,-0.08,433.5,1.5,577.5568,0.89,1433563,64644,91.01386261
230.1453,35.05665207,24.60667419,100.742511,25.2,-0.08,433.5,1.5,577.6683,0.9,1440991,64652,91.04810333
230.283,34.63622665,24.56178093,100.7408875,25.3,-0.08,433.7,1.5,577.8398,0.91,1419015,64751,91.08405304
230.2219,35.19622803,24.552455899999998,100.7406189,25.2,-0.08,433.8,1.5,577.6036,0.91,1410424,64627,91.06276703
230.2422,35.57487106,24.58409119,100.7356506,25.3,-0.08,433.9,1.5,577.7685,0.88,1413200,64650,91.05130005
229.7702,35.06943512,24.59056664,100.7345398,25.4,-0.08,434.1,1.5,578.0499,0.88,1468764,64703,91.09651947
230.1101,35.13006973,24.5851059,100.7337036,25.3,-0.08,434.0,1.5,578.2704,0.89,1458914,64568,91.04960632
229.9529,35.22992706,24.61007309,100.7356079,25.4,-0.08,434.1,1.5,578.2167,0.91,1449738,64580,91.07920074
230.3046,35.22421265,24.66084099,100.7346619,25.6,-0.08,434.1,1.5,578.4274,0.9,1422649,64755,91.11834717
229.6823,35.10852814,24.67888451,100.73388059999999,25.7,-0.08,434.4,1.5,578.3024,0.88,1459426,64483,91.11215973
229.8978,34.63347626,24.67883873,100.7315552,25.5,-0.08,434.3,1.5,578.1912,0.89,1418032,64558,91.09619904
229.6383,34.79149246,24.67567253,100.73063959999999,25.4,-0.08,434.2,1.5,578.132,0.88,1440628,64605,91.06434631
229.4065,34.93801498,24.73700333,100.7317993,25.5,-0.08,434.3,1.5,578.1837,0.89,1445760,64512,91.0555191
230.11900000000003,34.6420517,24.85179138,100.73045649999999,25.8,-0.08,434.4,1.5,578.2888,0.9,1440542,64604,91.14600372
229.7841,34.69207001,24.877933499999997,100.7290405,26.0,-0.08,434.7,1.5,578.8356,0.92,1417095,64593,91.15018463
230.0965,34.70231247,24.89925575,100.72754520000001,26.1,-0.08,435.0,1.5,578.6786,0.92,1414344,64533,91.18267822
229.4934,34.56581879,24.93418312,100.7287231,26.1,-0.08,435.1,1.5,578.575,0.93,1465812,64600,91.18797302
230.0818,34.24268723,24.94918823,100.7271118,25.8,-0.08,435.0,1.5,578.5394,0.94,1446725,64594,91.11766815
229.3369,34.36517715,24.95240974,100.7245667,25.7,-0.08,434.7,1.5,578.2761,0.93,1453133,64489,91.07910919
229.4495,34.23881531,24.98526573,100.7217468,25.7,-0.08,434.7,1.5,578.3447,0.89,1423504,64709,91.11024475
229.7274,34.26584244,25.07415771,100.72349240000001,26.0,-0.08,434.8,1.5,578.3173,0.9,1488262,64460,91.09502411
227.5975,22.69366646,29.92464638,100.53293459999999,30.0,-0.08,443.0,1.49,584.4347,0.84,1426639,64166,91.46502686
228.1784,23.12264442,29.93471336,100.53771970000001,30.5,-0.08,443.4,1.5,584.5217,0.87,1486724,64369,91.61824036
228.5875,26.48374748,30.08062553,100.53309940000001,31.0,-0.08,444.3,1.5,584.7385,0.87,1476179,64549,91.7665863
228.8127,23.95429611,30.13119316,100.5340698,30.3,-0.08,444.5,1.51,584.0354,0.92,1502422,64472,91.69871521
229.0214,25.26867485,30.11301041,100.532782,29.9,-0.08,444.0,1.51,583.3264,0.91,1466009,64451,91.64378357
228.1229,27.00856209,30.16927528,100.53080440000001,30.2,-0.08,443.5,1.5,583.3187,0.9,1413119,64484,91.53556824
228.78799999999998,25.46018028,30.13072205,100.5171265,30.3,-0.08,443.9,1.51,584.1357,0.92,1492591,64462,91.59690094
229.8337,25.4880085,30.16868973,100.52078859999999,30.1,-0.08,443.7,1.5,583.5671,0.87,1472137,64576,91.70553589
229.2158,25.41032219,30.18451309,100.5188049,30.4,-0.08,443.5,1.5,583.825,0.9,1420344,64694,91.80422211
229.333,26.38899994,30.32099915,100.5137451,30.1,-0.08,443.6,1.5,583.0377,0.91,1493889,64400,91.66619873
229.5696,26.23706245,30.34029007,100.5148438,30.1,-0.08,443.6,1.51,583.1305,0.9,1440454,64550,91.72294617
229.5128,25.71546173,30.37960434,100.52635500000001,30.3,-0.08,443.6,1.5,583.2625,0.9,1517779,64563,91.72862244
228.4723,24.63402939,30.44980431,100.52518309999999,30.7,-0.08,443.8,1.5,583.7932,0.9,1509520,64663,91.73970795
227.8223,24.43278122,30.35523415,100.5154114,30.9,-0.08,444.2,1.5,584.0622,0.9,1409254,64353,91.72441864
228.6713,21.88210869,30.22894669,100.5127319,30.1,-0.08,443.7,1.5,583.1906,0.89,1456112,64395,91.63006592
228.7038,22.42307091,30.25869942,100.51205440000001,30.2,-0.08,443.5,1.5,582.5249,0.86,1473984,64476,91.60494232
228.3149,24.52612305,30.26408386,100.50704350000001,30.4,-0.08,443.7,1.5,582.6406,0.87,1444961,64270,91.61896515
228.3665,26.17350197,30.31534958,100.5095459,30.2,-0.08,443.6,1.5,582.5689,0.85,1462368,64418,91.63449097
228.0041,29.81504059,30.36258507,100.5041199,30.4,-0.08,443.6,1.5,582.8087,0.85,1487150,64415,91.64614868
228.1448,27.1818924,30.37027168,100.50446170000001,30.3,-0.08,443.5,1.5,582.7928,0.86,1463055,64338,91.64737701
228.6475,26.47035599,30.41857338,100.50928959999999,30.0,-0.08,443.5,1.5,582.3339,0.86,1510835,64361,91.58935547
228.3186,26.14011955,30.440122600000002,100.50822140000001,30.2,-0.08,443.5,1.5,582.1533,0.9,1475192,64439,91.6158905
228.9027,26.79889297,30.37667274,100.5086548,30.3,-0.08,443.5,1.5,582.5952,0.88,1483504,64432,91.66696929999999
229.0598,26.22219276,30.38945007,100.5014282,30.5,-0.08,443.5,1.5,582.8253,0.87,1475792,64441,91.70210266
228.25400000000002,25.48361206,30.36362839,100.50292359999999,30.7,-0.08,443.7,1.5,583.1095,0.89,1473868,64564,91.68638611
228.7575,26.78143501,30.46549988,100.5001465,30.9,-0.08,444.0,1.5,583.453,0.88,1458135,64547,91.75978088
229.0285,28.02400208,30.50300026,100.50089720000001,30.5,-0.08,444.0,1.5,582.9759,0.91,1442454,64560,91.76485443
228.6073,28.77829552,30.58188629,100.5057434,29.8,-0.08,443.6,1.5,582.2004,0.91,1418534,64522,91.60720062
228.4089,25.40397835,30.55932999,100.50241700000001,30.6,-0.08,443.6,1.5,582.3098,0.89,1504747,64473,91.64347076
228.0969,25.38816071,30.52367592,100.4967346,30.0,-0.08,443.5,1.5,582.3232,0.91,1422728,64427,91.61048126
228.8503,25.49002075,30.44249535,100.4915344,30.2,-0.08,443.6,1.5,582.5623,0.91,1490142,64422,91.65900421
228.5575,29.98497963,30.47571182,100.4955078,30.0,-0.08,443.3,1.5,581.8826,0.91,1473287,64387,91.56759644
228.2826,25.93061638,30.48768044,100.49439699999999,30.8,-0.08,443.8,1.5,582.5037,0.89,1437789,64461,91.7056427
229.0605,21.67854309,30.43427086,100.48826290000001,30.0,-0.08,443.5,1.5,582.3018,0.89,1432413,64419,91.62062073
228.4534,21.00586891,30.35698318,100.4850281,30.1,-0.08,443.3,1.5,582.4805,0.92,1441274,64458,91.60894012
228.4921,20.98727036,30.24759483,100.4829224,30.0,-0.08,443.4,1.5,582.0807,0.95,1406665,64419,91.60875702
228.8431,21.83264542,30.32432556,100.48259279999999,30.8,-0.08,443.7,1.5,582.6886,0.94,1445412,64455,91.71024323
228.5195,27.0211544,30.42147255,100.4845032,30.8,-0.08,443.8,1.5,582.9568,0.92,1473296,64500,91.71876526
228.3256,24.39146233,30.45280838,100.4752502,30.3,-0.08,444.0,1.5,582.6915,0.89,1466299,64366,91.68327332
227.7541,24.8362484,30.44375229,100.4781311,30.6,-0.08,443.8,1.5,582.9437,0.9,1475848,64354,91.66262817
228.9361,23.94490433,30.50325966,100.4747314,29.9,-0.08,443.5,1.51,582.2185,0.88,1524996,64342,91.62230682
228.355,23.30790329,30.54000092,100.4792419,30.1,-0.08,443.3,1.5,582.0312,0.88,1455853,64549,91.62465668
228.6456,23.33485603,30.63957024,100.4656189,30.5,-0.08,443.5,1.5,582.3921,0.9,1447913,64463,91.70015717
228.9636,24.52026939,30.61023521,100.4684265,30.7,-0.08,443.9,1.5,583.0930000000001,0.88,1503648,64442,91.73130798
228.7352,25.31479073,30.70006752,100.4681824,30.8,-0.08,444.2,1.5,583.0849,0.88,1436808,64461,91.73381042
229.1117,25.11000824,30.82997513,100.47254029999999,30.7,-0.08,444.1,1.5,582.4844,0.9,1456896,64455,91.70639801
228.9804,26.31355095,30.899034499999996,100.4678711,30.5,-0.08,444.1,1.51,581.9991,0.87,1435940,64382,91.69737244
228.7639,25.03191185,30.93730736,100.46726679999999,30.7,-0.08,444.1,1.5,582.1898,0.88,1456694,64451,91.69312286
228.3159,25.09118271,31.03236198,100.4729492,30.8,-0.08,444.3,1.5,582.5538,0.89,1468917,64425,91.69612122
228.6814,25.91948509,31.05737114,100.4607788,31.0,-0.08,444.3,1.5,582.7028,0.9,1498079,64446,91.73518372
227.9541,25.11752701,31.00623512,100.4660522,31.1,-0.08,444.5,1.5,582.9711,0.88,1488456,64514,91.78028107
227.90099999999998,27.10845947,31.06615257,100.4587646,30.9,-0.08,444.6,1.5,582.7147,0.86,1489657,64415,91.71666718
228.0519,26.72230148,31.08841515,100.4624634,30.8,-0.08,444.4,1.5,582.6097,0.87,1486231,64462,91.75897217
228.3985,29.48788643,31.15200233,100.4625183,30.8,-0.08,444.2,1.5,582.4469,0.86,1463822,64427,91.69285583
227.942,23.67912102,31.11206436,100.4660583,30.8,-0.08,444.2,1.5,582.2802,0.89,1490707,64406,91.75099182
228.2427,22.96992111,31.17858315,100.459314,30.8,-0.08,444.4,1.5,582.5509,0.9,1447577,64525,91.69771576
227.65099999999998,20.42000008,31.05999756,100.4600281,30.8,-0.08,444.5,1.5,582.3278,0.9,1525452,64219,91.67390442
228.6237,21.8682785,31.06620407,100.4569641,31.2,-0.08,444.7,1.5,582.6843,0.91,1502873,64458,91.78779602
228.4691,21.88106918,31.05179596,100.4526978,31.4,-0.08,444.7,1.5,583.4674,0.9,1487905,64479,91.77869415
229.2835,21.34348679,31.0044136,100.4493042,31.2,-0.08,444.8,1.5,583.6926,0.9,1451932,64448,91.86093903
228.5684,23.99258804,30.94599533,100.45280759999999,31.6,-0.08,444.9,1.5,583.6804,0.88,1448137,64372,91.77781677
228.6452,23.39602661,30.94033051,100.4626648,31.3,-0.08,444.9,1.5,583.4038,0.89,1459096,64548,91.85081482
228.7182,20.81897736,30.80897713,100.4555847,31.4,-0.08,444.7,1.5,583.4384,0.9,1458155,64357,91.75279999
228.2634,20.48656464,30.62874413,100.44931640000001,31.1,-0.08,444.6,1.5,583.368,0.91,1500909,64372,91.70648956
228.1971,20.47950745,30.57267189,100.439032,30.3,-0.08,444.3,1.5,582.5605,0.94,1473601,64307,91.61364746
229.0081,21.23988533,30.55505753,100.441925,30.6,-0.08,443.9,1.5,582.1954,0.9,1500715,64461,91.70503235
227.6887,21.98705482,30.65353394,100.44014279999999,30.8,-0.08,444.0,1.5,583.0651,0.91,1497744,64317,91.65702057
227.9339,22.37110329,30.84779358,100.4354431,30.9,-0.08,444.3,1.5,582.9067,0.88,1490969,64334,91.68096161
227.8717,23.96895409,30.96843338,100.42978520000001,31.1,-0.08,444.2,1.5,582.8734,0.89,1504155,64411,91.71011353
228.1728,23.90099907,31.12800026,100.42733759999999,30.9,-0.08,444.4,1.5,583.4996,0.9,1438073,64268,91.70273590000001
228.1304,26.58852386,31.22323227,100.4269409,31.0,-0.08,444.5,1.5,583.0695,0.91,1482733,64359,91.72072601
229.2403,28.30790329,31.33567047,100.4297119,31.2,-0.08,444.5,1.5,582.8946,0.91,1495441,64552,91.84384918
227.9296,26.92252731,31.36393738,100.4282288,30.7,-0.08,444.3,1.5,582.9279,0.9,1446476,64383,91.68590546
228.7671,26.96607018,31.47605324,100.4239075,30.9,-0.08,444.4,1.5,582.6155,0.89,1465658,64451,91.70734406
228.727,26.90149117,31.51296043,100.4229492,31.0,-0.08,444.4,1.5,582.7972,0.9,1451827,64379,91.68570709
228.0926,27.10544395,31.57514763,100.4220032,30.4,-0.08,444.3,1.5,582.6271,0.9,1470963,64339,91.66665649
228.4992,26.97999954,31.60519791,100.41635129999999,30.8,-0.08,444.1,1.5,582.5031,0.89,1476215,64326,91.68439484
227.7582,25.52050972,31.57050896,100.424408,30.5,-0.08,443.7,1.5,582.2725,0.91,1463904,64315,91.62931061
228.7449,21.73999596,31.41000938,100.4168762,31.0,-0.08,444.0,1.5,583.2542,0.9,1450757,64498,91.75042725
228.6125,20.75081444,31.291812899999996,100.415155,30.6,-0.08,443.8,1.5,582.8901,0.9,1462056,64321,91.65909576
228.0809,23.49662399,31.24337387,100.4139771,30.9,-0.08,444.0,1.5,582.6101,0.89,1495060,64373,91.68952942
228.1729,25.35898018,31.33000183,100.4082397,31.0,-0.08,444.1,1.5,582.9308,0.89,1486662,64507,91.70264435
228.3987,26.81201935,31.45010376,100.40795290000001,31.2,-0.08,444.3,1.5,583.2078,0.9,1479163,64223,91.72624207
228.1486,27.96317291,31.62682915,100.4025208,31.1,-0.08,444.4,1.5,583.0916,0.92,1538690,64327,91.73288727
227.7966,27.4678688,31.83212471,100.3981445,31.1,-0.08,444.5,1.5,582.9169,0.88,1510725,64474,91.77503204
227.6818,25.94495964,32.02251816,100.4045227,30.9,-0.08,444.3,1.5,582.5598,0.84,1415454,64259,91.71051025
228.3484,27.07619858,32.17702484,100.40652469999999,31.1,-0.08,444.3,1.5,582.6486,0.86,1409702,64312,91.70344543
228.1976,28.14848709,32.32424545,100.4014099,31.0,-0.08,444.4,1.5,582.7313,0.9,1498178,64371,91.71649933
227.6722,24.82913589,32.44521713,100.3958679,30.4,-0.08,444.2,1.5,582.2419,0.87,1493410,64191,91.65556335
227.8781,24.41918755,32.59040451,100.39669190000001,30.4,-0.08,443.8,1.5,582.2995,0.87,1487397,64345,91.66429138
229.6169,22.81598091,32.57598114,100.40122679999999,30.8,-0.08,443.9,1.5,582.8721,0.9,1471243,64611,91.82334137
228.1212,22.01000023,32.70999908,100.39161990000001,31.0,-0.08,444.4,1.5,583.0078,0.9,1471392,64349,91.71047974
227.7569,21.41212654,32.79212189,100.39343259999998,31.3,-0.08,444.6,1.5,583.4386,0.88,1422581,64450,91.77224731
228.0261,24.64848328,32.85241699,100.3920654,31.2,-0.08,444.9,1.5,583.2456,0.9,1393904,64445,91.81190491
227.9677,24.73613358,32.92048264,100.3906067,31.1,-0.08,444.6,1.5,583.313,0.9,1497583,64421,91.74692535
227.5165,24.16028404,32.749713899999996,100.3911438,31.1,-0.08,444.7,1.5,582.8004,0.92,1473658,64338,91.72254944
228.1879,25.25152779,32.80615616,100.3845642,31.3,-0.08,444.7,1.5,583.3818,0.91,1527088,64497,91.78561401
228.6107,21.12285233,32.79168701,100.38236690000001,30.6,-0.08,444.3,1.5,582.5458,0.92,1504281,64355,91.67853546
228.0664,19.69836044,32.86745834,100.3792664,30.7,-0.08,444.3,1.5,582.5189,0.96,1467534,64338,91.7106781
227.8415,20.172107699999998,33.12210846,100.3798218,30.4,-0.08,444.2,1.5,582.4734,0.94,1466354,64373,91.68163299999999
228.2508,21.83877945,33.3962822,100.38024899999999,31.2,-0.08,444.4,1.5,582.9575,0.93,1466898,64428,91.76335907
228.2395,20.19488525,33.4016304,100.3787659,31.0,-0.08,444.6,1.5,583.2698,0.89,1519756,64333,91.76832581
227.8856,18.46122932,33.23123169,100.380658,30.6,-0.08,444.2,1.5,582.534,0.88,1524704,64319,91.66621399
227.8408,20.73042297,32.99366379,100.37349240000002,30.5,-0.08,444.1,1.5,582.1502,0.88,1513069,64471,91.67983246
228.6864,21.03208923,33.22558594,100.3701782,30.8,-0.08,444.1,1.5,582.9169,0.88,1430820,64480,91.74093628
227.8221,21.25806999,33.52403259,100.37338259999999,31.0,-0.08,444.2,1.5,582.8199,0.91,1489144,64433,91.70860291
228.0375,21.68940544,33.84999847,100.37410279999999,31.3,-0.08,444.6,1.5,583.1559,0.91,1447144,64377,91.77818298
228.0635,23.07018471,34.20084763,100.37595209999999,31.1,-0.08,444.5,1.5,583.2080000000001,0.91,1400323,64436,91.77042389
228.2025,24.97833061,34.33666611,100.36839599999999,31.2,-0.08,444.6,1.5,582.8658,0.89,1430584,64461,91.75814056
228.1551,25.39357185,34.30822754,100.3686462,31.3,-0.08,444.5,1.5,583.2,0.87,1454456,64476,91.7554245
228.0065,24.92932701,34.17874527,100.3674316,31.1,-0.08,444.5,1.5,583.1074,0.88,1478600,64371,91.74575043
227.7291,21.980249399999998,34.29350281,100.3595459,30.6,-0.08,444.1,1.5,582.3552,0.89,1429297,64319,91.60390472
228.0564,21.54450989,34.57727051,100.35722659999999,31.1,-0.08,444.3,1.5,583.0592,0.87,1465694,64369,91.75746155
228.3275,20.93107986,34.69861603,100.3521973,30.9,-0.08,444.3,1.5,582.9146,0.87,1465184,64551,91.71328735
228.1799,19.85762787,34.94618607,100.3544617,30.9,-0.08,444.5,1.5,582.7998,0.87,1438458,64194,91.69755554
228.3253,18.32253838,34.84501266,100.3459717,30.8,-0.08,444.6,1.5,582.4421,0.85,1424125,64353,91.71149445
228.5448,18.51653862,35.07346344,100.34321899999999,30.8,-0.08,444.7,1.5,582.4623,0.89,1471190,64450,91.73158264
228.4427,16.68208122,35.2337532,100.3407776,31.0,-0.08,444.8,1.5,582.8302,0.89,1401715,64316,91.75786591
228.52700000000002,17.48296928,35.51076508,100.3453369,31.1,-0.08,445.1,1.5,583.061,0.9,1468472,64408,91.79169464
228.1443,18.49920464,35.67079163,100.34074100000001,31.5,-0.08,445.3,1.5,583.7084,0.92,1483275,64445,91.87024689
229.0657,18.41880798,35.55554199,100.3450806,31.3,-0.08,445.1,1.5,583.6093,0.93,1479963,64501,91.84172058
228.7719,20.93465805,35.26247406,100.3407959,30.2,-0.08,444.4,1.5,582.5975,0.91,1457710,64351,91.70117950000001
228.2338,22.12522697,35.17045593,100.346582,31.3,-0.08,443.8,1.5,583.4169,0.91,1495761,64655,91.82722473
228.5576,18.10704041,34.875701899999996,100.3458313,31.1,-0.08,444.3,1.5,583.5781,0.94,1427495,64682,91.89265442
229.4756,19.83355713,34.38416672,100.3501099,30.8,-0.08,444.2,1.51,583.4073,0.93,1440825,64534,91.8249054
228.3982,17.60098839,34.19099045,100.34217530000001,30.6,-0.08,444.1,1.5,582.9407,0.93,1477803,64478,91.74053192
