Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
171.9,21.1457119,0.9528704290000001,1029.21936,1.6,-1.11,381.5,1.26,560.9,0.98,1057184,53193,79.05518341
171.8,21.34871864,0.950960338,1029.180786,1.5,-1.1,381.5,1.26,561.0,1.0,1077760,53268,79.10738373
171.3,21.59212112,0.959391296,1029.219604,1.5,-1.11,381.7,1.26,561.1,1.0,1087567,53203,79.03556824
171.6,21.69306946,0.946930408,1029.209717,1.5,-1.1,381.4,1.26,560.8,1.01,1103790,53220,79.02494049
171.3,21.65718651,0.9228125209999999,1029.294922,1.4,-1.1,381.5,1.26,560.7,1.04,1091046,53227,78.99320221
171.5,21.4468689,0.8954228759999999,1029.3161619999998,1.4,-1.11,381.5,1.26,560.8,1.05,1034293,53252,79.03752899
171.7,21.55155373,0.8986426590000001,1029.262695,1.5,-1.1,381.5,1.26,560.8,1.07,1054152,53227,79.00906372
171.7,21.70736122,0.886318803,1029.251221,1.5,-1.11,381.5,1.26,560.7,1.06,1052283,53279,79.04505157
171.5,21.713012699999997,0.8884925840000001,1029.280029,1.5,-1.11,381.5,1.26,560.8,1.08,1142835,53205,79.02004242
171.4,21.57315254,0.866839647,1029.283203,1.5,-1.1,381.5,1.26,560.8,1.06,1087156,53170,78.98744965
171.9,21.26115036,0.86229527,1029.3127439999998,1.4,-1.1,381.4,1.26,560.5,1.03,1039716,53221,78.97928619
172.1,21.40090179,0.886967003,1029.283936,1.4,-1.1,381.4,1.26,560.7,1.05,1078998,53229,79.01092529
171.1,21.3094368,0.888309717,1029.283081,1.5,-1.11,381.5,1.26,560.9,1.06,1007295,53369,79.06914520000001
172.1,21.36802292,0.8739659790000001,1029.255005,1.5,-1.11,381.6,1.26,560.9,1.05,1115989,53205,79.02067566
171.8,21.39939499,0.871055305,1029.353882,1.5,-1.11,381.5,1.26,560.9,1.03,1048628,53292,79.06648254
171.6,20.95722771,0.861828685,1029.356934,1.5,-1.11,381.5,1.26,561.0,1.03,1100605,53273,79.02870178
172.2,21.06562805,0.876091003,1029.314087,1.5,-1.1,381.6,1.26,561.1,1.03,1045921,53230,79.01524353
171.9,21.14740944,0.854820728,1029.32251,1.5,-1.1,381.5,1.26,560.9,1.02,1056966,53217,79.06833649
171.8,21.18587494,0.8572082520000001,1029.366577,1.5,-1.1,381.3,1.26,561.1,1.03,1069518,53234,78.99862671
172.2,21.34670258,0.8630970720000001,1029.317139,1.5,-1.1,381.3,1.26,560.9,1.02,1060666,53437,79.02380371
171.6,21.08846092,0.8684595820000001,1029.338867,1.5,-1.1,381.3,1.26,560.7,1.0,1006549,53236,79.04904175
171.3,21.23836327,0.863269985,1029.381714,1.5,-1.1,381.2,1.26,561.0,0.98,1058262,53261,79.01078796
171.9,21.26148415,0.86296767,1029.3220210000002,1.5,-1.1,381.3,1.26,560.6,1.0,1045371,53228,78.97821808
171.3,21.04683113,0.861584127,1029.307007,1.6,-1.11,381.3,1.26,560.8,1.01,1063425,53280,79.01859283
171.8,21.12442589,0.8611477609999999,1029.38855,1.5,-1.11,381.5,1.26,561.0,1.01,1048430,53199,79.03050232
171.7,21.143558499999997,0.866088271,1029.3476560000001,1.4,-1.11,381.3,1.26,560.9,0.99,1007818,53277,79.01135254
171.9,21.30677223,0.853225887,1029.314087,1.4,-1.1,381.5,1.26,561.0,0.98,1077859,53189,78.97962189
171.1,21.39698792,0.843494117,1029.3045650000001,1.4,-1.1,381.5,1.26,560.9,1.0,1010467,53251,78.99965668
171.7,21.63621902,0.833109856,1029.284058,1.4,-1.1,381.5,1.26,560.9,1.0,1046879,53229,79.00962829999999
171.6,21.82604218,0.830467939,1029.329346,1.4,-1.1,381.4,1.26,560.9,1.07,1103093,53298,79.02381134
171.8,21.89677048,0.816770911,1029.365601,1.4,-1.1,381.3,1.26,560.8,1.07,1039472,53234,79.01113129
171.4,21.54594421,0.884055734,1029.346924,1.3,-1.1,381.1,1.26,560.9,1.04,1081885,53295,79.01279449
172.1,21.37052155,0.8694785829999999,1029.309082,1.4,-1.11,381.2,1.26,560.9,1.01,1054899,53230,79.00386047
171.9,21.30273247,0.858179033,1029.336182,1.4,-1.1,381.1,1.26,560.8,1.02,1043698,53298,79.01241302
171.4,21.59465599,0.8353826999999999,1029.381836,1.4,-1.11,381.2,1.26,560.9,1.02,1142824,53284,79.00560759999999
171.8,21.19889832,0.851578891,1029.3125,1.4,-1.1,381.2,1.26,560.9,0.98,1047677,53327,79.03324127
171.5,21.38291168,0.8641754979999999,1029.32251,1.4,-1.1,381.4,1.26,561.1,1.0,1097906,53441,79.0683136
171.8,21.16578102,0.908438981,1029.297974,1.4,-1.1,381.3,1.26,561.1,0.97,994029,53215,79.03273773
171.3,20.53480339,0.9173994659999999,1029.2769779999999,1.5,-1.11,381.2,1.26,560.9,0.98,1066992,53313,79.01358032
171.5,20.6355114,0.949441373,1029.2771,1.5,-1.1,381.5,1.26,560.8,1.02,1079600,53268,79.01721954
172.0,20.83779335,0.947402537,1029.297729,1.5,-1.1,381.5,1.26,560.9,1.03,1046098,53340,79.05089569
171.7,20.79423141,0.905768633,1029.362915,1.5,-1.11,381.6,1.26,561.0,1.03,1044420,53274,79.01735687
171.5,20.54140663,0.904305935,1029.333008,1.5,-1.1,381.5,1.26,560.9,1.0,1093496,53283,79.04031372
171.7,20.63180542,0.91351825,1029.414429,1.5,-1.1,381.3,1.26,561.2,0.99,998141,53412,79.01470947
171.9,20.40862465,0.903167665,1029.301025,1.5,-1.1,381.5,1.26,561.0,1.0,1098238,53306,78.97948456
172.0,20.41826439,0.913115025,1029.320068,1.5,-1.11,381.6,1.26,561.0,1.0,1040984,53301,79.01753235
172.3,20.52856827,0.8976526859999999,1029.3671880000002,1.5,-1.1,381.5,1.26,561.0,1.02,1085625,53375,79.02133179
171.6,20.38132477,0.897355318,1029.382568,1.5,-1.1,381.4,1.26,560.9,0.99,1026109,53326,79.04210663
171.8,19.918085100000003,0.91382879,1029.428589,1.5,-1.1,381.3,1.26,561.1,1.0,1062929,53430,79.05194092
172.0,19.74801826,0.917916,1029.3167720000001,1.6,-1.11,381.4,1.26,561.0,1.01,1087300,53261,79.05310822
171.7,19.96799469,0.914009154,1029.342896,1.7,-1.09,381.4,1.26,560.8,0.99,1066512,53316,79.04386139
171.9,20.17795944,0.9181619879999999,1029.339966,1.6,-1.1,381.6,1.26,561.0,1.0,1018660,53275,79.02861023
171.4,20.3231411,0.89059025,1029.372192,1.5,-1.11,381.5,1.26,561.0,1.0,1047152,53358,79.03347015
172.0,20.59417534,0.8932968379999999,1029.403564,1.5,-1.1,381.5,1.26,561.0,1.0,1047516,53264,79.02397919
171.7,20.54930878,0.8913812640000001,1029.422241,1.5,-1.11,381.4,1.26,560.9,1.02,1069903,53365,79.01879883
171.9,20.60446358,0.8696993590000001,1029.3847660000001,1.6,-1.1,381.6,1.26,560.9,0.99,1035656,53366,79.03131866
171.8,21.152460100000003,0.8495894070000001,1029.378784,1.6,-1.1,381.5,1.26,560.8,1.0,1026567,53292,79.03821564
172.1,21.26146317,0.839018047,1029.321289,1.5,-1.09,381.4,1.26,560.7,1.01,1044903,53254,79.03115082
172.2,21.30033875,0.79068011,1029.354492,1.5,-1.1,381.3,1.26,561.0,1.02,1004987,53340,79.02761841
172.4,21.43948746,0.7596117259999999,1029.313477,1.5,-1.1,381.4,1.26,560.9,1.03,1072768,53335,79.02293396
171.2,21.627882,0.7288059,1029.362793,1.4,-1.1,381.5,1.26,560.6,1.05,1037192,53430,79.01195526
172.0,21.82293701,0.712941587,1029.389282,1.3,-1.09,381.2,1.26,560.4,1.06,1080518,53268,78.983078
171.8,21.67404938,0.695950627,1029.407959,1.3,-1.11,381.0,1.26,560.3,1.06,989696,53350,78.98420715
171.5,21.46469307,0.672652245,1029.382202,1.3,-1.11,381.1,1.26,560.5,1.06,1028747,53346,78.97729492
172.2,21.53807259,0.663856268,1029.37561,1.2,-1.1,381.0,1.26,560.4,1.06,1070262,53382,78.98158264
171.5,21.74876213,0.656227946,1029.4332279999999,1.3,-1.11,381.1,1.26,560.3,1.05,1005893,53383,78.97840118
171.4,21.59279823,0.639299929,1029.447388,1.2,-1.1,381.2,1.26,560.2,1.06,1038736,53268,78.96620178
171.6,21.59215546,0.609279394,1029.443481,1.2,-1.1,381.2,1.26,560.2,1.05,1063364,53347,78.96599579
171.7,21.70935059,0.588599205,1029.4647220000002,1.2,-1.1,381.2,1.26,560.3,1.05,1032841,53408,79.01341248
171.7,21.83249092,0.543735862,1029.41687,1.2,-1.1,381.2,1.26,560.2,1.04,1059015,53351,79.00296021
171.9,21.936927800000003,0.55445385,1029.394409,1.1,-1.1,381.1,1.26,560.1,1.02,1058321,53341,78.94897461
172.5,22.06721687,0.556391954,1029.403809,1.1,-1.1,381.2,1.26,560.0,1.03,1027087,53372,79.00284576
172.1,22.01838493,0.54966265,1029.403442,1.1,-1.1,381.0,1.26,560.1,1.04,1107957,53431,79.00595093
172.3,21.87640572,0.526803076,1029.3323970000001,1.1,-1.1,380.9,1.26,560.2,1.05,1086595,53405,78.96944427
171.4,22.07697487,0.529434979,1029.378418,1.1,-1.1,381.0,1.26,560.3,1.03,1103241,53341,78.96136475
171.4,22.13396263,0.5051091910000001,1029.425171,1.1,-1.1,381.0,1.26,560.2,1.04,1089605,53440,78.95973206
171.9,22.18935585,0.49128922799999997,1029.373657,1.1,-1.1,380.9,1.26,560.3,1.04,1076481,53386,78.98532104
172.1,22.08819962,0.496379137,1029.373413,1.1,-1.1,380.8,1.26,560.5,1.05,1095859,53450,78.97372437
171.6,21.94719505,0.498601168,1029.3491210000002,1.1,-1.1,380.9,1.26,560.3,1.01,1072837,53290,78.99114990000001
171.5,21.59476852,0.5226156710000001,1029.36084,1.3,-1.1,381.1,1.26,560.4,0.97,1045551,53367,78.99681854
171.5,21.92864227,0.500902414,1029.365112,1.1,-1.1,381.0,1.26,560.3,0.99,1013434,53362,78.97792053
171.6,22.19404411,0.504655957,1029.310547,1.0,-1.1,381.0,1.26,560.3,0.99,1014851,53312,78.99689484
171.3,22.08500481,0.462482005,1029.34729,1.0,-1.1,381.0,1.26,560.2,1.04,1040549,53356,78.9307785
171.8,22.26975632,0.470245749,1029.344971,1.0,-1.1,381.0,1.26,560.1,1.04,1074955,53314,78.95768738
171.5,22.556036,0.458760351,1029.385376,1.0,-1.1,380.8,1.26,560.2,1.05,1027604,53431,79.06490326
171.5,22.8973999,0.428689599,1029.347534,0.9,-1.09,380.7,1.26,560.0,1.03,989816,53330,78.94491577
172.4,22.74733543,0.405647159,1029.321045,0.8,-1.1,380.5,1.26,559.9,1.04,1011690,53299,78.91067505
171.9,22.90669441,0.373869658,1029.345703,0.9,-1.1,380.5,1.26,559.8,1.02,1001806,53377,78.92935944
171.6,22.84472466,0.335275918,1029.389282,0.9,-1.1,380.5,1.26,559.7,1.01,1058806,53402,78.95998383
172.2,22.67125893,0.41562786700000004,1029.2932130000002,0.9,-1.1,380.4,1.26,560.2,1.0,1061682,53460,79.03676605
171.9,22.73324203,0.436958164,1029.3477779999998,0.9,-1.1,380.4,1.26,560.0,1.04,1011987,53491,78.9829483
172.5,22.74368668,0.43368670299999995,1029.3709720000002,0.8,-1.1,380.4,1.26,560.1,1.01,1054854,53350,78.96276855
171.7,22.8683567,0.381929815,1029.376709,0.9,-1.1,380.4,1.26,560.1,1.02,1062917,53497,78.98055267
172.5,22.90999985,0.349998474,1029.359009,0.9,-1.1,380.6,1.26,559.9,1.01,990127,53390,78.95639038
171.7,22.89372063,0.33576610700000004,1029.372314,0.8,-1.1,380.6,1.26,559.8,1.03,1096110,53486,78.96663666
171.8,22.6704998,0.301597059,1029.404419,0.8,-1.1,380.7,1.26,559.8,1.02,1104700,53290,78.94924164
171.6,22.72154427,0.281543851,1029.5235599999999,0.8,-1.1,380.6,1.26,559.8,1.03,1055474,53386,78.95243835
171.5,22.88582039,0.25208959,1029.489014,0.8,-1.1,380.4,1.26,559.6,1.02,1105600,53412,78.92749023
171.8,22.69432259,0.272715598,1029.435547,0.8,-1.1,380.5,1.26,559.8,1.02,1109036,53332,78.92015076
171.9,22.66042519,0.255640388,1029.450317,0.8,-1.1,380.5,1.26,559.7,1.0,1043717,53411,78.94739532
171.7,22.35149765,0.259045601,1029.489014,0.8,-1.1,380.4,1.26,559.7,1.03,1021053,53312,78.89663696
171.7,22.25310516,0.281553417,1029.578857,0.8,-1.1,380.3,1.26,559.7,1.05,1000035,53413,78.94532776
172.2,22.35652733,0.24477298600000003,1029.52124,0.8,-1.1,380.2,1.26,559.7,1.05,1045791,53322,78.90921783
172.2,22.43497467,0.249944389,1029.508545,0.8,-1.1,380.3,1.26,559.6,1.01,1088712,53418,78.91147614
172.6,22.64001083,0.219995826,1029.473877,0.8,-1.1,380.4,1.26,559.6,1.02,1089819,53327,78.94747162
171.7,22.864824300000002,0.18515889300000002,1029.4897460000002,0.8,-1.1,380.2,1.26,559.7,1.02,1053604,53400,78.93533325
172.0,22.90200043,0.167499781,1029.590576,0.7,-1.1,380.2,1.26,559.6,1.0,1045890,53371,78.88547516
172.0,22.66338921,0.16532096300000002,1029.584351,0.7,-1.1,380.2,1.26,559.7,1.03,1110418,53386,78.91941833
172.2,22.70999908,0.150001526,1029.54541,0.7,-1.1,380.2,1.26,559.5,1.02,1059896,53486,78.96694946
171.7,22.96521759,0.118616968,1029.5683589999999,0.7,-1.1,380.3,1.26,559.6,1.03,1060711,53425,78.91130829
171.5,23.23973274,0.09026771,1029.5776369999999,0.7,-1.1,380.1,1.26,559.7,1.02,1073746,53399,78.90157318
171.7,23.23528099,0.045281753,1029.650024,0.7,-1.11,380.4,1.26,559.7,1.02,1076239,53454,78.92002106
172.2,23.2981472,0.033703789,1029.6313480000001,0.6,-1.11,380.3,1.26,559.6,1.02,1037746,53405,78.89750671
172.1,23.216102600000003,0.033060322999999996,1029.720459,0.6,-1.1,380.4,1.26,559.6,1.03,1070570,53512,78.91920471
171.6,23.18391418,0.028042032999999997,1029.685791,0.6,-1.1,380.2,1.26,559.5,1.03,1032985,53408,78.92893982
171.9,23.38106918,0.024465572,1029.7192380000001,0.6,-1.1,380.1,1.26,559.6,1.0,1063520,53448,78.94340515
172.3,23.54937553,0.003545376,1029.699341,0.6,-1.1,380.1,1.26,559.5,1.02,1044435,53406,78.88452148
171.8,23.74403,-0.002014445,1029.737915,0.6,-1.1,380.1,1.26,559.5,1.03,1058111,53413,78.90769958
171.7,23.77073288,-0.039269339,1029.786377,0.6,-1.1,380.1,1.26,559.3,1.01,1026004,53459,78.88570404
171.8,23.59240913,-0.035618614,1029.7285160000001,0.6,-1.1,380.0,1.26,559.4,1.03,1059849,53415,78.88635254
172.1,23.87690163,-0.054761972,1029.775635,0.5,-1.1,380.2,1.26,559.2,1.07,1037051,53383,78.83316040000001
171.5,23.58752251,-0.055045980999999994,1029.8005369999998,0.5,-1.1,380.0,1.26,559.3,1.04,1000292,53479,78.87950897
172.0,23.81739616,-0.05739291,1029.767212,0.5,-1.09,380.1,1.26,559.2,1.04,1079244,53342,78.84479523
172.0,23.72903633,-0.042741145999999994,1029.824341,0.6,-1.1,380.1,1.26,559.4,1.02,1052097,53507,78.89588165
172.5,23.56872749,-0.046529975,1029.881226,0.6,-1.1,380.3,1.26,559.5,1.01,1111599,53391,78.86637115
171.8,23.61771584,-0.060862988,1029.8591310000002,0.6,-1.1,380.3,1.26,559.5,1.04,1103154,53458,78.88679504
172.0,23.58741379,-0.052587043,1029.860352,0.5,-1.1,380.0,1.26,559.4,1.06,1031133,53468,78.86207581
171.8,23.62711525,-0.04286931099999999,1029.9213869999999,0.6,-1.1,380.1,1.26,559.2,1.05,1089094,53386,78.85326385
172.1,23.45707512,-0.047075395,1029.8792720000001,0.5,-1.1,380.1,1.26,559.3,1.03,1074177,53385,78.84320068
172.0,23.50429153,-0.072854429,1030.0561519999999,0.5,-1.1,380.1,1.26,559.3,1.01,997126,53309,78.86817169
172.3,23.49946594,-0.073929198,1029.880737,0.5,-1.1,379.9,1.26,559.5,1.03,1081030,53462,78.88851929
172.4,23.63300133,-0.075335748,1029.955322,0.5,-1.1,380.0,1.26,559.4,1.03,1062082,53331,78.86568451
171.1,23.82227516,-0.104424365,1029.992676,0.5,-1.1,379.9,1.26,559.4,1.02,1069435,53477,78.90722656
172.2,23.8222599,-0.083871134,1029.959106,0.5,-1.1,380.0,1.26,559.4,1.03,1076963,53400,78.85504913
172.3,23.49104691,-0.070696779,1029.982056,0.5,-1.1,380.0,1.26,559.2,1.07,1084001,53384,78.84585571
172.2,23.51554871,-0.07445199,1029.985962,0.4,-1.1,380.0,1.26,559.2,1.05,1025667,53458,78.85469818
171.6,23.52371025,-0.108914331,1030.064941,0.5,-1.11,380.1,1.26,559.1,1.05,1055899,53429,78.84512329
171.5,23.74828148,-0.091718584,1030.067993,0.5,-1.1,380.2,1.26,559.2,1.05,1126704,53555,78.85308075
172.0,23.476587300000002,-0.103292942,1030.091675,0.5,-1.1,380.2,1.26,559.1,1.06,1055619,53374,78.85011292
172.1,23.62129974,-0.094875216,1030.086914,0.5,-1.11,380.0,1.26,559.2,1.05,1058963,53453,78.85475159
171.6,23.71757317,-0.101892531,1030.114136,0.5,-1.11,380.0,1.26,559.1,1.05,1026704,53485,78.84665679999999
171.6,23.98700142,-0.133252114,1030.124023,0.4,-1.1,380.1,1.26,559.2,1.05,1031828,53472,78.86760712
171.6,24.04675674,-0.164503574,1030.049561,0.4,-1.09,379.9,1.26,559.0,1.02,1087268,53519,78.83811951
172.4,23.98937416,-0.20312510399999997,1030.14917,0.4,-1.1,379.8,1.26,559.0,1.03,1069025,53404,78.80404663
172.2,23.82136726,-0.198241368,1030.159424,0.4,-1.1,379.8,1.26,559.0,1.02,1056223,53495,78.83065796
172.0,23.99491501,-0.21254243,1030.179932,0.4,-1.1,379.8,1.26,558.9,1.03,1072367,53427,78.82128143
172.2,24.19586754,-0.242934868,1030.237671,0.4,-1.1,379.8,1.26,558.8,1.04,1041182,53514,78.83461761
171.7,24.39296913,-0.24703131600000003,1030.230957,0.4,-1.1,380.0,1.26,558.9,1.03,1082375,53488,78.80436707
172.1,24.20596313,-0.272110701,1030.27063,0.3,-1.1,379.9,1.26,558.9,1.02,1078300,53433,78.81924438
172.7,24.61328316,-0.305086941,1030.307861,0.3,-1.1,380.0,1.26,558.9,1.01,1067352,53468,78.80458832
172.2,24.60395813,-0.293958783,1030.266846,0.3,-1.1,379.9,1.26,559.2,1.04,1099609,53548,78.99542236
171.7,24.83005333,-0.326685309,1030.3125,0.3,-1.1,379.7,1.26,559.4,1.02,1122400,53513,78.852211
171.5,24.82404327,-0.34675765,1030.315186,0.3,-1.1,379.7,1.26,559.1,1.03,1040598,53436,78.79599762
172.1,24.8915329,-0.370511085,1030.2561039999998,0.3,-1.1,379.7,1.26,558.8,1.03,1058403,53457,78.77565765
172.1,25.15298843,-0.394025177,1030.31665,0.3,-1.09,379.7,1.26,558.7,1.03,1064480,53509,78.81684875
172.0,25.36920738,-0.435228556,1030.289917,0.2,-1.09,379.5,1.26,558.8,1.04,1037376,53456,78.80515289
172.2,25.66718483,-0.464370102,1030.302612,0.2,-1.1,379.6,1.26,558.9,1.06,1061775,53469,78.82984924
172.2,25.63586998,-0.467064232,1030.317993,0.2,-1.1,379.6,1.26,558.8,1.03,1064450,53486,78.80644989
171.8,25.68816948,-0.518169045,1030.345337,0.1,-1.09,379.6,1.26,558.6,1.04,1130079,53459,78.82154846
172.4,25.75475693,-0.552131712,1030.317017,0.1,-1.1,379.5,1.26,558.3,1.05,1034586,53536,78.75913239
172.2,25.8210125,-0.586518884,1030.372681,0.0,-1.09,379.6,1.26,558.2,1.06,1091139,53447,78.79246521
172.1,25.72823143,-0.589107215,1030.430298,0.0,-1.09,379.5,1.26,558.3,1.04,1034817,53547,78.79043579
171.7,25.96178246,-0.6146464939999999,1030.495483,0.0,-1.1,379.5,1.26,558.2,1.01,1063115,53467,78.77852631
171.7,25.96999931,-0.63999939,1030.454346,0.0,-1.09,379.3,1.26,558.0,1.01,1043918,53519,78.7781601
172.1,25.95783997,-0.667840302,1030.42395,0.0,-1.09,379.4,1.26,557.9,1.0,1043256,53513,78.76029968
171.8,26.03788185,-0.666345417,1030.389282,-0.1,-1.1,379.4,1.26,558.1,0.97,1079543,53505,78.76126862
171.8,26.23796463,-0.707963467,1030.379883,-0.1,-1.09,379.2,1.26,558.0,1.01,1097325,53528,78.75675201
172.2,26.39914894,-0.7554286720000001,1030.399048,-0.1,-1.1,379.1,1.26,558.1,1.03,1094358,53466,78.77134705
172.1,26.55290794,-0.7999992370000001,1030.385376,-0.1,-1.09,379.2,1.26,558.0,1.02,1087162,53477,78.7802887
171.5,26.27072144,-0.8053605559999999,1030.4470210000002,-0.2,-1.09,379.1,1.26,558.1,1.02,1064528,53517,78.72583008
172.1,26.40111923,-0.793651342,1030.4257810000001,-0.2,-1.1,379.0,1.26,557.9,1.01,1063597,53415,78.7166748
172.2,26.68036461,-0.8175984620000001,1030.436401,-0.2,-1.1,378.9,1.26,557.9,1.01,1010454,53460,78.7154541
171.7,26.63671875,-0.838360131,1030.462158,-0.2,-1.1,378.8,1.26,557.9,1.0,1042022,53470,78.75230408
172.1,26.87665176,-0.8716728690000001,1030.467163,-0.3,-1.09,378.8,1.26,558.1,1.01,1075170,53507,78.74781036
172.1,27.05989456,-0.8897899990000001,1030.519043,-0.3,-1.1,379.0,1.26,558.1,1.0,1079234,53498,78.72390747
171.8,26.93047714,-0.939046383,1030.514648,-0.4,-1.1,379.0,1.26,558.2,1.0,1069415,53533,78.75905609
171.8,26.66225815,-0.949626684,1030.515015,-0.3,-1.1,379.1,1.26,558.1,1.01,1065146,53510,78.69841003
171.8,26.82229233,-0.929246962,1030.501953,-0.3,-1.1,379.0,1.26,557.9,1.03,1058274,53497,78.73376465
172.6,27.08739853,-0.945200443,1030.448364,-0.3,-1.1,378.9,1.26,557.9,1.04,1033108,53545,78.75848389
172.1,26.96269035,-0.954936445,1030.44751,-0.4,-1.1,378.9,1.26,557.9,1.04,1004613,53480,78.70943451
171.5,26.74928665,-0.965356469,1030.4157710000002,-0.5,-1.09,378.7,1.26,557.8,1.02,1101886,53550,78.71607208
172.2,26.47851563,-1.005714774,1030.408325,-0.5,-1.1,378.7,1.26,557.9,0.99,1062951,53500,78.69999695
172.7,26.271387100000005,-1.018613577,1030.444946,-0.4,-1.09,378.7,1.26,557.9,1.0,1073107,53512,78.73007202
172.0,25.86101341,-0.988989592,1030.482666,-0.4,-1.09,378.6,1.26,557.9,0.99,1092165,53545,78.74826813
172.1,25.67435265,-0.94564867,1030.501221,-0.4,-1.1,378.8,1.26,558.0,1.01,1060506,53481,78.69406128
172.3,25.71201324,-0.947984576,1030.509155,-0.5,-1.1,378.7,1.26,557.9,1.02,1090166,53562,78.75250244
172.5,25.42139244,-0.943085253,1030.469604,-0.5,-1.1,378.7,1.26,558.0,1.03,1088748,53507,78.72644043
172.2,25.38372993,-0.9637306929999999,1030.657227,-0.4,-1.1,378.6,1.26,558.0,1.02,1027914,53577,78.74369049
172.4,25.35390854,-0.95609206,1030.661133,-0.4,-1.1,378.8,1.26,558.0,1.03,1048892,53559,78.73046112
171.8,25.39161682,-0.979190826,1030.627563,-0.4,-1.1,378.9,1.26,558.0,1.0,1073942,53550,78.69441986
172.4,25.2843914,-0.986374855,1030.623291,-0.4,-1.1,378.9,1.26,558.1,0.97,1046996,53570,78.73042297
172.6,25.39740753,-0.984838843,1030.598755,-0.4,-1.1,378.9,1.26,558.0,1.01,1048353,53519,78.70604706
172.5,25.29974556,-0.956205726,1030.598145,-0.4,-1.1,378.9,1.26,558.0,1.0,1127062,53546,78.70402527
172.2,25.48466682,-0.9246959090000001,1030.601318,-0.4,-1.1,378.9,1.26,558.2,1.01,1050908,53491,78.75510406
172.4,25.42526817,-0.885286868,1030.604248,-0.4,-1.1,378.8,1.26,558.3,0.99,1098798,53502,78.73767853
172.3,25.53966713,-0.8693315979999999,1030.6091310000002,-0.5,-1.09,378.7,1.26,558.1,1.0,1040891,53595,78.72041321
172.8,25.56484032,-0.906728148,1030.602417,-0.5,-1.1,378.7,1.26,558.1,0.99,1023907,53573,78.72789001
172.2,25.41190338,-0.949524701,1030.65979,-0.5,-1.11,378.6,1.26,557.8,1.03,1038651,53600,78.6890564
171.7,25.55423546,-0.9921101929999999,1030.664795,-0.5,-1.09,378.6,1.26,557.8,1.01,1076247,53362,78.68216705
172.4,25.59079361,-1.04309535,1030.701416,-0.5,-1.1,378.6,1.26,557.8,1.04,1015740,53491,78.67811584
172.3,25.66099167,-1.054504037,1030.7348630000001,-0.6,-1.1,378.5,1.26,557.5,1.02,1055386,53492,78.66624451
172.3,25.84209251,-1.027975798,1030.82373,-0.5,-1.09,378.5,1.26,557.5,1.02,1053618,53507,78.66012573
172.6,25.70804977,-1.0480511190000001,1030.795166,-0.6,-1.1,378.6,1.26,557.7,0.98,1114496,53472,78.6783905
172.3,25.55999947,-1.060001373,1030.770874,-0.6,-1.1,378.5,1.26,557.6,0.96,1052937,53499,78.67862701
172.1,25.16185379,-1.0493811370000001,1030.771118,-0.5,-1.1,378.7,1.26,557.8,1.01,1075155,53548,78.67062378
171.9,25.52330589,-1.013345838,1030.761108,-0.5,-1.1,378.6,1.26,557.6,1.04,1057798,53503,78.66256714
171.7,25.68330193,-1.0266995429999999,1030.7495119999999,-0.5,-1.09,378.7,1.26,557.7,1.04,1002728,53423,78.67342377
171.7,25.62073708,-1.035859585,1030.813965,-0.5,-1.09,378.6,1.26,557.6,1.02,1017428,53473,78.67340851
172.3,25.57573509,-1.0400009159999999,1030.823608,-0.5,-1.09,378.6,1.26,557.7,1.03,1080279,53483,78.67717743
172.1,25.64713669,-1.059046865,1030.8557130000002,-0.6,-1.1,378.5,1.26,557.6,1.03,1052193,53543,78.65361023
172.6,25.74273682,-1.082739115,1030.769043,-0.6,-1.1,378.4,1.26,557.6,1.01,1042652,53495,78.7076416
172.0,25.78462791,-1.105370641,1030.738892,-0.6,-1.1,378.4,1.26,557.8,1.01,1076309,53571,78.70896912
171.5,25.57444954,-1.074448705,1030.744873,-0.6,-1.09,378.5,1.26,557.6,1.0,1032838,53502,78.66226196
172.4,25.58272934,-1.0109086040000002,1030.7246089999999,-0.6,-1.1,378.3,1.26,557.5,1.01,989486,53527,78.65751648
172.6,25.75886917,-1.0544348959999998,1030.7386470000001,-0.6,-1.1,378.4,1.26,557.5,1.02,1064857,53512,78.69001007
172.4,25.58858871,-1.014293551,1030.756714,-0.6,-1.1,378.3,1.26,557.6,1.03,1051270,53589,78.69470215
172.1,25.32555008,-1.00480926,1030.7932130000002,-0.6,-1.1,378.5,1.26,557.6,1.03,1030048,53578,78.67687225
171.2,25.332563399999998,-0.996957123,1030.7813720000001,-0.6,-1.1,378.4,1.26,557.6,1.03,1097927,53480,78.68434906
172.5,25.40758896,-1.015862703,1030.751587,-0.6,-1.1,378.7,1.26,557.8,1.02,1028771,53504,78.67469788
172.3,25.41087914,-1.060287714,1030.751465,-0.6,-1.1,378.7,1.26,557.8,1.04,1038954,53516,78.75202179
172.2,25.38629723,-1.0598497390000001,1030.809326,-0.6,-1.1,378.7,1.26,557.7,1.04,1079345,53504,78.68270111
171.9,25.33892632,-1.0291939970000001,1030.7304689999999,-0.6,-1.1,378.7,1.26,557.6,1.04,1002574,53501,78.68704224
172.0,25.43101692,-1.040339828,1030.737793,-0.6,-1.09,378.5,1.26,557.6,1.03,1047241,53526,78.70248413
172.6,25.44579506,-1.0303188559999998,1030.652832,-0.6,-1.1,378.4,1.26,557.6,1.05,1019361,53515,78.70147705
