Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
144.0577,47.63818741,18.94728088,100.7798035,19.0,-0.07,389.8,1.1,586.059,0.21,1066537,46821,80.1890564
144.2417,47.4119606,18.954006200000002,100.77722779999999,19.0,-0.07,389.8,1.1,586.3062,0.21,1019132,46887,80.15534973
143.4398,47.1142807,19.01572037,100.782312,19.1,-0.07,389.9,1.1,586.1202,0.2,1067312,46791,80.18840027
143.7123,47.06879044,19.02337456,100.78099370000001,19.1,-0.07,390.0,1.1,586.1371,0.22,1057331,46852,80.20655823
143.2269,47.04180908,19.04636765,100.77906490000001,19.1,-0.07,389.9,1.1,586.145,0.19,1104595,46838,80.18886566
143.5613,46.74469376,19.0763588,100.7788452,19.1,-0.07,389.9,1.1,586.0737,0.21,1124950,46832,80.18075562
143.7713,46.06547165,19.13908005,100.7829041,19.1,-0.07,389.9,1.1,586.0844,0.21,1049082,46823,80.21183014
144.1355,45.84233856,19.19077873,100.78697509999999,19.1,-0.07,389.8,1.1,586.6213,0.21,1109785,46882,80.23584747
143.832,45.60780334,19.24739838,100.781311,19.1,-0.07,389.9,1.1,586.3305,0.2,1025991,46822,80.17726135
144.111,45.23004913,19.23992538,100.78048100000001,19.1,-0.07,390.0,1.1,586.2335,0.23,1059930,46974,80.19181824
143.7907,45.46894455,19.26484299,100.7836182,19.2,-0.07,390.0,1.1,586.0424,0.24,1096519,46994,80.25865173
143.9353,45.88577271,19.25469971,100.7837219,19.2,-0.07,390.0,1.1,586.3993,0.24,1065069,46856,80.20721436
143.9519,45.7197876,19.25978661,100.7846069,19.2,-0.07,390.1,1.1,586.2898,0.24,1083469,46881,80.20545959
144.3512,45.44996643,19.27003098,100.7801941,19.2,-0.07,389.9,1.1,586.408,0.25,1017636,47063,80.39624023
143.6853,45.84460449,19.30394554,100.7758118,19.3,-0.07,390.0,1.1,586.4012,0.25,1100631,46922,80.19438171
144.2547,46.09406281,19.31396103,100.7783508,19.3,-0.07,390.1,1.1,586.3525,0.25,1079206,47132,80.36988831
144.1177,46.26582336,19.3268261,100.7778198,19.4,-0.07,390.1,1.1,587.1383,0.26,1067403,46944,80.19968414
143.5079,46.47073746,19.33194542,100.7827759,19.3,-0.07,390.2,1.1,586.5321,0.24,1089117,46900,80.17645264
143.873,46.44172287,19.31609344,100.7816345,19.3,-0.07,390.1,1.1,586.6844,0.24,1059222,46813,80.18328094
143.7776,46.60192108,19.31871605,100.7829285,19.4,-0.07,390.1,1.1,586.5966,0.24,1021528,46808,80.20692444
143.7574,46.57566452,19.31188965,100.7856873,19.4,-0.07,390.2,1.1,586.576,0.24,1075274,46913,80.20578003
151.3058,45.11316681,19.88531876,100.78557740000001,19.9,-0.07,393.3,1.13,591.637,0.34,1074693,48593,82.15744019
152.1653,44.98900986,19.89619827,100.7836304,19.9,-0.07,393.5,1.13,591.4029,0.35,1074303,48572,82.19814301
152.755,44.65856552,19.90678596,100.78742679999999,19.9,-0.07,393.7,1.13,591.5065,0.34,1058023,48781,82.40022278
152.1165,44.3518219,19.93704414,100.78489990000001,19.9,-0.07,393.9,1.13,590.8651,0.34,1082023,48703,82.32003021
151.7243,44.26678467,19.92452049,100.787915,19.8,-0.07,393.9,1.13,590.5577,0.34,1074684,48713,82.30007172
152.19299999999998,44.35293198,19.93853569,100.7854858,19.9,-0.07,393.9,1.13,590.4085,0.34,1085287,48716,82.28355408
153.16299999999998,44.44517136,19.98878479,100.7866028,19.9,-0.07,394.1,1.13,590.5034,0.34,1135050,48727,82.39527893
152.4364,44.23439407,20.03626823,100.785614,19.9,-0.07,394.0,1.13,590.5914,0.32,1117537,48718,82.33058167
152.5948,44.26736069,20.05739975,100.7873108,20.0,-0.07,394.1,1.13,590.8027,0.33,1081184,48713,82.34435272
152.1193,43.99155045,20.06922531,100.79179690000001,20.0,-0.07,394.2,1.13,590.5341,0.33,1118131,48705,82.31046295
152.488,43.84703064,20.03351402,100.7918945,20.0,-0.07,394.2,1.13,590.5649,0.34,1104674,48690,82.30360413
151.8266,43.80634689,20.0363903,100.7956543,20.0,-0.07,394.3,1.13,590.4462,0.34,1058356,48699,82.31122589
152.3854,43.55308914,20.02654266,100.7971375,20.0,-0.07,394.3,1.13,590.3762,0.33,1136475,48813,82.31916046
152.8412,43.7022934,20.08360672,100.7975952,20.1,-0.07,394.3,1.13,590.5125,0.32,1101272,48688,82.30979156
152.7152,43.64744186,20.08908272,100.80284420000001,20.2,-0.07,394.3,1.14,590.5659,0.31,1099152,49033,82.77285767
152.5524,43.42785263,20.08643913,100.803363,20.1,-0.07,394.4,1.14,589.6592,0.31,1111738,48711,82.29851532
152.0705,43.10021591,20.13163185,100.8024597,20.1,-0.07,394.6,1.14,588.9891,0.31,1098339,48595,82.34213257
152.6442,42.86706924,20.15273094,100.8005066,20.1,-0.07,394.5,1.14,588.7024,0.31,1122037,48648,82.29788971
152.4566,42.75018692,20.19490623,100.8024414,20.2,-0.07,394.5,1.14,588.7008,0.31,1106722,48666,82.34686279
151.8783,42.54042053,20.21304703,100.79768680000001,20.2,-0.07,394.4,1.14,589.0718,0.32,1105232,48734,82.37352753
152.4615,42.88254547,20.20499611,100.79682009999999,20.3,-0.07,394.5,1.14,589.2764,0.31,1095948,48881,82.39070129
152.2493,42.83530426,20.26882553,100.7960938,20.3,-0.07,394.7,1.14,589.2966,0.3,1101264,48691,82.37778473
152.5687,42.79994202,20.31997108,100.7993652,20.4,-0.07,394.9,1.14,589.2593,0.29,1150062,48663,82.34500122
152.0433,42.27985382,20.35004807,100.803949,20.5,-0.07,395.0,1.14,589.4209999999999,0.28,1107714,48678,82.42053223
152.5724,42.49126053,20.47968483,100.7992554,20.6,-0.07,395.0,1.14,589.6174,0.28,1106830,48765,82.4515686
152.2308,42.60825348,20.53058243,100.8057007,20.6,-0.07,395.0,1.14,589.5294,0.31,1116129,48780,82.45982361
152.3284,43.07661057,20.53553581,100.8041382,20.6,-0.07,395.1,1.14,589.6213,0.32,1049818,48713,82.40991974
152.7291,42.89460754,20.58026314,100.8071594,20.6,-0.07,395.1,1.14,589.8207,0.32,1112061,48816,82.58802032
152.7713,42.54529572,20.5823288,100.80622559999999,20.6,-0.07,395.1,1.14,589.9892,0.32,1136830,48861,82.45525359999999
152.1016,42.93774796,20.597745899999996,100.805249,20.6,-0.07,395.1,1.14,589.8576,0.34,1143533,48825,82.42858124
152.1991,43.051132200000005,20.63321304,100.8062927,20.7,-0.07,395.3,1.14,589.9636,0.34,1141621,48750,82.41617584
152.4433,42.86733627,20.67100143,100.80608520000001,20.7,-0.07,395.3,1.14,589.9092,0.34,1102584,48854,82.44645691
152.1558,42.34578705,20.69973755,100.8067871,20.8,-0.07,395.2,1.14,589.845,0.34,1070871,48695,82.43533325
151.9179,42.66437912,20.70747185,100.8072083,20.8,-0.07,395.3,1.14,590.0145,0.34,1139633,48821,82.46400452
152.6609,42.77406693,20.71362686,100.80509640000001,20.9,-0.07,395.4,1.14,590.0135,0.33,1156715,48761,82.48368073
151.8874,42.91281509,20.76318169,100.8071472,21.0,-0.07,395.5,1.14,590.3835,0.33,1081007,48679,82.46273041
152.3358,42.84783554,20.81196022,100.803833,21.1,-0.07,395.5,1.14,590.2507,0.33,1045732,48751,82.48887634
151.9609,41.75024414,20.87421608,100.8053406,21.1,-0.07,395.7,1.14,590.4907,0.33,1072453,48734,82.49156952
151.9603,40.9247818,20.89937973,100.80661620000001,21.1,-0.07,395.8,1.14,590.5126,0.33,1114880,48723,82.50193024
152.0816,40.27509308,20.91370964,100.80578609999999,20.9,-0.07,395.8,1.14,590.5142,0.33,1132537,48796,82.47154236
152.0743,32.88398361,24.69199371,100.3401917,25.2,-0.07,402.9,1.14,590.3593,0.27,1085139,48214,83.11633301
152.1123,32.63355637,24.64644623,100.3357117,25.1,-0.07,402.7,1.14,590.3237,0.27,1179333,48320,83.09716034
151.4114,32.59845352,24.57288742,100.33504029999999,25.0,-0.07,402.5,1.14,590.211,0.27,1087466,48423,83.13643646
151.9737,33.68235397,24.6070919,100.330249,25.1,-0.07,402.4,1.14,590.0869,0.27,1079501,48328,83.15642548
151.7267,34.05899429,24.66390228,100.3361633,25.0,-0.07,402.5,1.14,590.1973,0.28,1139578,48429,83.16841125
151.7545,32.34171677,24.63586998,100.33599240000001,25.0,-0.07,402.3,1.14,590.1187,0.26,1123643,48459,83.21315002
151.9238,32.27738953,24.59130859,100.3289185,24.9,-0.07,402.2,1.14,590.1207,0.26,1128601,48435,83.17630768
152.2454,32.30516052,24.52545738,100.3281433,25.0,-0.07,402.2,1.14,590.2297,0.27,1144836,48529,83.23610687
151.6119,32.59398651,24.42300606,100.33389890000001,24.9,-0.07,402.2,1.14,590.27,0.28,1149877,48487,83.20845032
152.1259,32.61698532,24.40301514,100.3303467,24.9,-0.07,402.3,1.14,590.0503,0.25,1139580,48482,83.18165588
152.0645,32.89193726,24.2777462,100.3306152,24.9,-0.07,402.2,1.14,589.6263,0.23,1105228,48468,83.19427490000001
151.6848,32.91772842,24.2237339,100.331958,24.8,-0.07,402.1,1.14,589.6571,0.24,1140057,48480,83.15129089
151.541,33.05192947,24.17614365,100.3260925,24.9,-0.07,402.0,1.14,589.4911,0.23,1146652,48483,83.18136597
152.1294,32.97269058,24.13367844,100.3290588,24.9,-0.07,402.0,1.14,589.4556,0.23,1140324,48482,83.17450714
151.7282,33.29637909,24.06710243,100.33193359999999,24.8,-0.08,401.9,1.14,589.3667,0.22,1098549,48354,83.14784241
152.4806,33.4618721,23.98906517,100.3238037,24.8,-0.07,401.8,1.14,589.5167,0.21,1144398,48478,83.18328857
152.106,33.49098969,23.95697975,100.3330078,24.8,-0.07,401.7,1.14,589.4233,0.21,1111637,48510,83.16875458
152.1671,33.52949524,23.91474533,100.3228394,24.7,-0.08,401.6,1.14,589.3594,0.25,1082944,48449,83.15210724
151.9168,33.71261978,23.86131477,100.32672729999999,24.8,-0.07,401.5,1.14,589.3436,0.25,1091251,48463,83.18833923
152.1014,33.3806076,23.86939049,100.32303470000001,24.8,-0.07,401.6,1.14,589.3102,0.23,1123257,48462,83.15632629
151.4284,33.81218338,23.81825256,100.3301819,24.7,-0.07,401.5,1.14,589.1054,0.23,1140907,48427,83.11833954
152.2066,33.99850464,23.72775078,100.3307922,24.7,-0.07,401.6,1.14,589.0247,0.21,1165568,48564,83.16764069
152.4037,34.29759598,23.6575985,100.3266235,24.7,-0.07,401.5,1.14,588.8549,0.26,1112877,48418,83.15706635
151.999,34.30218506,23.58218575,100.3359497,24.7,-0.07,401.4,1.14,588.9214,0.28,1119339,48430,83.15325928
152.2347,34.67109299,23.48001289,100.3312927,24.6,-0.07,401.3,1.14,589.0965,0.26,1184508,48618,83.19547272
151.9754,34.79979324,23.40328598,100.330896,24.6,-0.07,401.4,1.14,589.0632,0.25,1161525,48437,83.15164948
152.0453,34.87347794,23.39297295,100.3286804,24.6,-0.07,401.5,1.14,588.8654,0.27,1090558,48479,83.1503067
152.0647,34.92139053,23.33433151,100.32786870000001,24.6,-0.07,401.3,1.14,588.8589,0.26,1103247,48454,83.11618805
152.2876,34.63816071,23.35483551,100.3259949,24.6,-0.07,401.2,1.14,588.6101,0.23,1130785,48471,83.19551086
151.7318,34.75934219,23.33644867,100.32073359999998,24.6,-0.07,401.2,1.14,588.6198,0.22,1149090,48461,83.15341949
152.3915,34.92361832,23.30175972,100.32691650000001,24.5,-0.07,401.1,1.14,588.6447,0.26,1137855,48518,83.16611481
152.3062,34.85987473,23.31987381,100.32077640000001,24.5,-0.07,401.1,1.14,588.4984,0.28,1162643,48509,83.15407562
152.4503,35.11113358,23.2567215,100.31954350000001,24.5,-0.07,401.0,1.14,588.4125,0.26,1180819,48619,83.15038299999999
152.3807,35.08213425,23.22580147,100.3205933,24.4,-0.07,400.9,1.14,588.4128,0.28,1111975,48494,83.12515259
152.1061,35.38788223,23.15192223,100.3170959,24.4,-0.08,401.0,1.14,588.4709,0.28,1111555,48524,83.15126038
152.2982,35.30393982,23.14552879,100.3156738,24.4,-0.07,400.8,1.14,588.2563,0.26,1049335,48492,83.11767578
151.9545,35.6897049,23.130268100000002,100.3151184,24.4,-0.07,400.8,1.14,588.1779,0.25,1134615,48416,83.09192657
152.1226,35.69052505,23.09894753,100.3182312,24.4,-0.08,400.9,1.14,588.4714,0.25,1116404,48511,83.1210022
152.6196,35.55955124,23.06666183,100.3160522,24.4,-0.07,400.9,1.14,588.2261,0.26,1135055,48515,83.16802216
152.9806,35.41131973,23.08643532,100.31652829999999,24.3,-0.07,400.8,1.14,588.1802,0.26,1143345,48514,83.16840363
152.5637,35.17804718,23.12822723,100.31339109999999,24.3,-0.08,400.7,1.14,588.243,0.26,1150241,48643,83.17821503
152.0856,35.20089722,23.17606735,100.316272,24.3,-0.07,400.7,1.14,588.3438,0.25,1120505,48571,83.17102814
152.6328,35.30838013,23.17162132,100.3205505,24.4,-0.07,400.8,1.14,588.3199,0.25,1120936,48574,83.16068268
152.0195,35.41835022,23.17582321,100.31946409999999,24.3,-0.08,400.8,1.14,588.0974,0.25,1127805,48608,83.16255951
152.1018,35.38748169,23.20311546,100.3138245,24.3,-0.07,400.7,1.14,588.0792,0.25,1115137,48513,83.159729
152.4088,35.33148193,23.213817600000002,100.31303100000001,24.3,-0.07,400.7,1.14,588.2090000000001,0.26,1134747,48500,83.16603088
151.8234,35.24049377,23.17024803,100.3148743,24.3,-0.08,400.6,1.14,588.1216,0.26,1140949,48546,83.14965057
151.8888,35.44107819,23.12638283,100.31339720000001,24.3,-0.07,400.7,1.14,588.2202,0.24,1156297,48516,83.13917542
152.1954,35.32825089,23.10087395,100.30870970000001,24.3,-0.07,400.8,1.14,588.2549,0.26,1142387,48506,83.17592621
152.12,35.5617485,23.09956551,100.3079407,24.2,-0.07,400.6,1.14,588.1372,0.27,1130589,48612,83.13731384
152.6185,35.77635956,23.06635857,100.31234740000001,24.2,-0.07,400.6,1.14,588.1179,0.26,1142702,48523,83.13638306
152.0805,35.75818634,23.01120758,100.30767209999999,24.1,-0.07,400.4,1.14,587.8565,0.28,1143136,48686,83.10948944
152.3993,35.77449036,22.99448967,100.3091797,24.1,-0.07,400.5,1.14,588.0169999999999,0.27,1152873,48466,83.10765839
152.2639,35.81938171,23.03938293,100.30791629999999,24.1,-0.08,400.4,1.14,587.825,0.25,1090696,48541,83.13751984
152.1473,35.74497604,23.06002045,100.3096863,24.1,-0.07,400.4,1.14,587.8237,0.25,1156078,48504,83.08611298
152.0472,35.71964264,23.05017853,100.3121948,24.1,-0.08,400.4,1.14,587.8290000000001,0.23,1108234,48537,83.11153412
152.5985,36.09991837,23.01659393,100.3109436,24.0,-0.07,400.3,1.14,587.5291,0.28,1120925,48461,83.07672882
152.6715,35.909805299999995,23.02029228,100.30890500000001,24.0,-0.07,400.4,1.14,587.7033,0.28,1115124,48557,83.10916901
152.2,35.9240036,23.01900291,100.30718990000001,24.1,-0.07,400.3,1.14,587.7443,0.28,1162061,48580,83.11346436
152.5175,36.15953064,22.97023582,100.3094727,24.1,-0.07,400.2,1.14,587.7778,0.27,1153519,48650,83.13086700000001
152.197,36.14263535,22.94527054,100.30603640000001,24.0,-0.07,400.2,1.14,587.8192,0.29,1157146,48443,83.10604858
152.6802,36.46012115,22.89987946,100.3073792,24.1,-0.07,400.2,1.14,587.9675,0.32,1173925,48560,83.21229553
151.739,36.6705513,22.81981659,100.3077087,24.1,-0.07,400.2,1.14,588.1816,0.32,1119795,48562,83.11134338
151.9357,36.76068115,22.77641487,100.3052917,24.1,-0.07,400.3,1.14,588.1166,0.34,1153187,48564,83.12768555
152.2552,36.79026413,22.77052498,100.30876459999999,24.0,-0.07,400.3,1.14,587.8544,0.33,1111385,48597,83.13096619
152.0396,36.71976471,22.78018379,100.3033813,24.0,-0.07,400.3,1.14,587.7518,0.34,1117805,48542,83.10443878
152.3988,36.67617035,22.79590797,100.3045166,24.1,-0.07,400.2,1.14,587.757,0.35,1140297,48556,83.1227417
152.312,36.88688278,22.87022209,100.2961365,24.2,-0.07,400.4,1.14,588.1409,0.34,1136964,48706,83.18875885
152.3083,37.64187241,22.99875259,100.2958679,24.2,-0.07,400.3,1.14,588.0067,0.32,1088303,48501,83.1547699
152.8055,37.13912582,23.00029182,100.29827270000001,24.2,-0.07,400.3,1.14,588.1924,0.32,1121245,48549,83.15236664
152.6721,38.31004333,23.07001686,100.29987790000001,24.2,-0.07,400.3,1.14,588.0184,0.31,1091197,48570,83.13873291
152.5267,39.31111145,23.22962952,100.2981506,24.3,-0.07,400.4,1.14,588.1385,0.31,1155277,48548,83.15870667
152.126,40.61590195,23.29180527,100.2980286,24.3,-0.07,400.3,1.14,588.1766,0.3,1153249,48667,83.18965912
152.21200000000002,39.76375961,23.32533646,100.29697270000001,24.4,-0.07,400.4,1.14,588.1151,0.31,1062743,48524,83.15185547
152.2446,41.40829849,23.50169945,100.295813,24.4,-0.07,400.5,1.14,588.2063,0.32,1093791,48642,83.18976593
152.0352,38.54556274,23.52860832,100.29467159999999,24.3,-0.07,400.5,1.14,588.1695,0.32,1157394,48591,83.16279602
152.0491,37.14749908,23.50812912,100.2920105,24.3,-0.07,400.4,1.14,588.2113,0.3,1124006,48554,83.15532684
152.0879,39.33716202,23.58457756,100.2917542,24.2,-0.07,400.3,1.14,588.1059,0.3,1167656,48532,83.15473175
152.1923,39.32933044,23.62711334,100.2944885,24.3,-0.07,400.3,1.14,588.1324,0.29,1128925,48613,83.15694427
152.6343,39.58430481,23.70534515,100.2939941,24.3,-0.07,400.3,1.14,588.2011,0.29,1132384,48523,83.15743256
152.7072,38.969657899999994,23.69067764,100.2912842,24.2,-0.07,400.2,1.14,588.0596,0.3,1187831,48560,83.14480591
152.4364,38.21250534,23.65650177,100.2886963,24.0,-0.07,400.1,1.14,587.9395,0.3,1097760,48537,83.10466766
152.0904,37.82826233,23.60173798,100.2921021,24.0,-0.07,400.1,1.14,588.0297,0.29,1118344,48545,83.1103363
152.1812,37.75896835,23.60103035,100.28796390000001,24.0,-0.07,399.9,1.14,587.9084,0.28,1120094,48587,83.0849762
152.2962,37.99040222,23.575971600000003,100.2877747,23.9,-0.07,400.0,1.14,587.7495,0.28,1166874,48440,83.08109283
152.2867,38.28427887,23.58460426,100.2873413,24.1,-0.07,400.0,1.14,588.013,0.28,1096553,48582,83.10895538
152.1382,39.24531174,23.60645866,100.2868835,24.1,-0.07,400.2,1.14,587.8831,0.27,1159320,48576,83.12776184
152.1374,39.21806335,23.55774307,100.2889038,24.0,-0.07,400.0,1.14,587.8803,0.27,1109833,48578,83.09638214
152.2151,38.79711914,23.58644104,100.27935790000001,23.9,-0.07,399.9,1.14,587.7662,0.26,1154345,48570,83.09153748
152.829,37.68037796,23.53037643,100.29258420000001,23.9,-0.07,399.8,1.14,587.8465,0.26,1113400,48600,83.19796753
152.4539,38.24507904,23.53944969,100.2854492,24.1,-0.07,399.8,1.14,588.0826,0.26,1136658,48636,83.15956116
152.6757,38.67165375,23.53833771,100.28586429999999,24.0,-0.07,400.0,1.14,588.1124,0.27,1137943,48588,83.15975189
152.2497,38.91674805,23.48567963,100.2842468,24.0,-0.07,399.9,1.14,587.7841,0.27,1144254,48478,83.10334778
152.1694,39.58643341,23.50967407,100.28995359999999,24.0,-0.07,400.1,1.14,587.8018,0.27,1192231,48617,83.1269989
152.4073,38.98763275,23.51763153,100.29336550000001,24.1,-0.07,400.1,1.14,587.8499,0.28,1130450,48519,83.11171722
152.4426,38.888107299999994,23.50810051,100.2927307,24.0,-0.07,400.0,1.14,587.7988,0.27,1085034,48625,83.11106873
152.1777,41.08423615,23.61697006,100.2926392,24.0,-0.07,399.9,1.14,587.7238,0.26,1121253,48651,83.21147919
152.1095,38.61792755,23.60232735,100.2942627,23.8,-0.07,399.8,1.14,587.5377,0.27,1132783,48484,83.06834412
151.9672,37.72825241,23.52129936,100.29215090000001,23.8,-0.07,399.6,1.14,587.5065,0.28,1148410,48595,83.09437561
151.8937,39.00388718,23.46222687,100.29436650000001,23.9,-0.07,399.5,1.14,587.6373,0.26,1147018,48521,83.08660126
152.1593,39.11846924,23.45383835,100.29343259999999,23.8,-0.07,399.5,1.14,587.5893,0.27,1122322,48556,83.0834198
152.3596,39.425197600000004,23.45160103,100.29486690000002,23.8,-0.07,399.7,1.14,587.4998,0.25,1119756,48617,83.12153625
152.6329,39.33610153,23.48390007,100.2960144,23.8,-0.07,399.8,1.14,587.4809,0.25,1141498,48632,83.09745026
152.69,39.57333374,23.51336479,100.2909973,23.9,-0.07,399.8,1.14,587.5352,0.26,1143393,48628,83.0993042
152.4173,39.50286865,23.51713181,100.2899292,23.9,-0.07,400.0,1.14,587.7388,0.29,1133564,48627,83.10462189
152.0914,38.46079636,23.5092392,100.2981873,23.8,-0.07,399.7,1.14,587.5876,0.3,1101917,48489,83.13563538
152.6051,38.70848465,23.4307518,100.29655759999999,23.7,-0.07,399.6,1.14,587.3389,0.29,1135757,48585,83.08937073
152.0952,40.52045059,23.42651558,100.29530030000001,23.7,-0.07,399.5,1.14,587.5607,0.28,1112900,48603,83.09249115
152.5107,41.29373932,23.47583199,100.2922668,23.6,-0.07,399.5,1.14,587.6193,0.29,1137720,48541,83.06140137
152.1561,39.59605026,23.47720909,100.2970398,23.4,-0.07,399.4,1.14,587.1523,0.3,1097439,48581,83.03542328
152.7092,38.77154922,23.42519951,100.2961548,23.6,-0.07,399.4,1.14,587.2734,0.3,1090053,48559,83.07935333
152.6259,39.02267838,23.40577507,100.3059387,23.6,-0.08,399.4,1.14,587.0105,0.29,1127206,48582,83.08677673
152.1425,39.30062485,23.37625122,100.29740600000001,23.5,-0.07,399.4,1.14,586.9001,0.28,1152063,48597,83.07152557
152.7583,38.54653549,23.38326836,100.29627690000001,23.4,-0.07,399.5,1.14,586.8128,0.26,1145735,48575,83.06992340000001
151.7802,38.27498245,23.32247353,100.2980652,23.4,-0.07,399.2,1.14,586.7358,0.25,1132829,48596,83.05199432
152.722,38.45943451,23.24971771,100.2974243,23.3,-0.07,399.2,1.14,586.8026,0.23,1120138,48540,83.02613831
152.1489,38.93011475,23.17034149,100.3032288,23.4,-0.07,399.2,1.14,586.7696,0.25,1116650,48610,83.06462859999999
152.5645,38.91985703,23.17492867,100.29823,23.3,-0.07,399.2,1.14,586.7605,0.24,1134430,48666,83.02748108
152.4626,39.44002914,23.05998611,100.29877929999999,23.3,-0.07,399.1,1.14,586.6157,0.25,1122019,48522,82.98988342
152.7022,39.87524796,22.99477005,100.30023800000001,23.3,-0.07,399.1,1.14,586.805,0.25,1125247,48601,83.0766983
152.618,40.23480606,22.92662048,100.29877320000001,23.3,-0.07,399.1,1.14,586.6697,0.24,1132797,48616,83.14528656
152.4142,40.0602684,22.90255165,100.2961609,23.3,-0.07,399.1,1.14,586.8158,0.22,1115277,48540,83.04632568
153.2411,39.68242264,22.89903259,100.2977173,23.3,-0.07,399.1,1.14,586.5594,0.24,1060142,48618,83.08516693
152.1586,40.75070572,22.80858612,100.2983398,23.2,-0.07,399.2,1.14,586.7529,0.25,1080533,48587,83.02413940000001
152.7946,41.28445816,22.67445564,100.3001465,23.3,-0.07,399.0,1.14,586.7757,0.24,1117996,48592,83.03566742
153.2742,41.48923492,22.58535385,100.29678340000001,23.2,-0.07,399.0,1.14,586.7919999999999,0.26,1034412,48742,83.06030273
152.3318,41.18751144,22.52500916,100.30115359999999,23.3,-0.07,399.1,1.14,586.635,0.26,1131919,48515,82.99191284
152.0981,41.07509613,22.47490311,100.30427859999999,23.3,-0.07,399.0,1.14,586.4758,0.26,1049531,48586,83.02046967
152.8488,41.71186066,22.4108963,100.30209350000001,23.2,-0.07,399.0,1.14,586.3539,0.25,1142155,48571,83.01615906
152.7827,41.79924774,22.34074974,100.30146479999999,23.2,-0.08,399.0,1.14,586.5779,0.25,1147176,48632,83.02711487
152.72899999999998,41.91772842,22.31075668,100.30305179999999,23.2,-0.07,399.2,1.14,586.7323,0.26,1129300,48655,83.04477692
153.1113,42.19871521,22.2687149,100.3057983,23.2,-0.07,399.2,1.14,586.7228,0.25,1111417,48628,83.0537262
152.9627,42.00763702,22.26164246,100.2989441,23.1,-0.07,399.1,1.14,586.7117,0.25,1130516,48611,83.05706024
152.9272,41.44859695,22.26148033,100.3016235,23.1,-0.07,398.9,1.14,586.6873,0.25,1118497,48716,83.02347565
152.3593,40.680336,22.29449272,100.2999329,23.0,-0.07,398.9,1.14,586.6511,0.24,1092080,48624,82.99877167
152.784,41.11719894,22.24449921,100.29736329999999,22.8,-0.07,398.8,1.14,586.5962,0.27,1141469,48653,82.99619293
152.5447,41.02337265,22.23891449,100.3013306,22.5,-0.07,398.6,1.14,586.327,0.29,1142335,48670,82.95684052
152.7019,40.97776413,22.19556808,100.29719240000001,22.3,-0.07,398.3,1.14,585.7393,0.27,1131004,48468,82.87258148
152.713,41.18846893,22.18857765,100.2976013,22.2,-0.07,398.1,1.14,585.7452,0.28,1131458,48673,82.90778351
152.5418,41.23706436,22.15390205,100.2985657,22.0,-0.07,398.0,1.14,585.5958,0.28,1142200,48652,82.85468292
152.7907,41.26498032,22.13186455,100.3009338,21.9,-0.07,397.9,1.14,585.1966,0.28,1130657,48609,82.83943176
152.5991,41.34601593,22.11799431,100.297821,21.8,-0.07,397.8,1.14,585.1461,0.29,1151321,48648,82.82634735
152.0801,41.19432831,22.10575867,100.2993713,21.8,-0.07,397.8,1.14,584.8663,0.29,1127111,48642,82.86355591
153.1597,41.04224014,22.06402397,100.2962036,21.7,-0.07,397.7,1.14,584.9095,0.27,1112782,48650,82.85061646
152.2151,41.17576599,21.94576836,100.2998291,21.7,-0.07,397.5,1.14,584.5908,0.26,1155352,48629,82.84924316
152.7086,41.64770889,21.84916878,100.29733279999999,21.6,-0.07,397.4,1.14,584.5483,0.24,1112123,48558,82.82323456
152.5578,42.17453766,21.84546089,100.29364620000001,21.5,-0.07,397.3,1.14,584.3353,0.23,1105195,48832,82.89923859
152.4694,42.14771652,21.82226181,100.2962158,21.4,-0.07,397.1,1.14,584.3295,0.23,1099811,48642,82.79555511
152.4225,42.14406967,21.82601547,100.2937622,21.4,-0.07,397.1,1.14,584.4144,0.27,1093682,48705,82.83018494
153.0287,42.14233017,21.82704353,100.29443359999999,21.4,-0.07,397.1,1.14,584.5666,0.26,1141023,48780,82.82809448
152.9881,42.15197754,21.83901405,100.3001953,21.3,-0.07,397.1,1.14,584.4999,0.27,1098429,48635,82.82930756
152.7367,42.142597200000004,21.83371162,100.2999268,21.3,-0.07,396.8,1.14,584.4019,0.26,1118492,48678,82.81578827
152.3876,42.14287186,21.83679581,100.30198359999999,21.3,-0.07,396.7,1.14,584.2687,0.26,1131039,48709,82.80056
152.972,43.01861191,21.50295258,100.303064,21.2,-0.07,396.7,1.14,584.3132,0.27,1129296,48716,82.81086731
153.002,43.03722763,21.48034477,100.30783079999999,21.2,-0.07,396.7,1.14,584.1084,0.27,1163849,48708,82.79415894
152.9084,43.19736862,21.45289612,100.30545040000001,21.2,-0.07,396.6,1.14,584.1212,0.27,1095837,48704,82.79895782
153.7157,43.25014496,21.44042969,100.2995483,21.1,-0.07,396.5,1.14,583.9382,0.26,1142832,48816,82.89723206
153.4054,43.44921494,21.42019463,100.29777829999999,21.1,-0.07,396.4,1.14,584.1913,0.25,1061921,48726,82.77457428
153.4324,43.40496445,21.400072100000003,100.2970337,21.1,-0.07,396.5,1.14,584.1418,0.27,1120928,48605,82.77645111
152.8101,43.45378876,21.40780449,100.29777829999999,21.1,-0.07,396.3,1.14,584.0386,0.29,1147836,48681,82.79508972
153.4587,43.36246872,21.40895653,100.2978821,21.1,-0.07,396.3,1.14,583.9713,0.29,1113512,48737,82.8006134
