Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
281.751,38.28021622,30.47469711,100.3402954,28.0,-0.09,461.0,1.72,600.878,1.38,1644558,76817,99.49572754
282.3165,38.48180008,30.38273811,100.3466309,28.0,-0.09,460.9,1.72,600.8579,1.4,1622707,76859,99.51982117
282.4333,38.82079315,30.2484169,100.3464905,28.0,-0.09,460.9,1.72,600.7966,1.38,1618448,76823,99.5177002
282.1999,39.07241821,30.15818787,100.3506165,28.0,-0.09,461.0,1.72,600.4667,1.35,1667376,76837,99.54892731
282.915,39.2073555,30.14865303,100.35271,28.0,-0.09,461.1,1.72,600.2439,1.36,1659567,76797,99.54595184
282.7469,39.34606934,30.15463257,100.35107420000001,28.0,-0.09,460.9,1.72,600.9033,1.38,1689837,76827,99.56941986
282.1385,39.15330124,30.18670082,100.3469116,28.0,-0.09,460.9,1.72,600.8022,1.38,1613669,76846,99.56925201
282.578,38.88804626,30.21597862,100.3529724,27.9,-0.09,461.0,1.72,600.6426,1.33,1643079,77006,99.59355927
282.0079,38.96607589999999,30.28215218,100.3486267,27.9,-0.09,460.8,1.72,600.5847,1.36,1609047,76922,99.53177643
282.8805,39.18929291,30.15859032,100.3493164,27.9,-0.09,460.9,1.72,600.3505,1.4,1620814,76880,99.54855347
283.3132,39.2583847,30.15517616,100.34967040000001,27.9,-0.09,460.8,1.72,600.5191,1.38,1663934,76971,99.55586243
283.1082,39.54863739,30.05247688,100.3577881,27.9,-0.09,460.8,1.72,600.1992,1.35,1607617,76863,99.48714447
282.0927,39.39852524,30.04213333,100.3536316,27.9,-0.09,460.7,1.72,600.124,1.37,1664920,76871,99.49734497
282.2673,39.40921402,29.99460411,100.3531494,27.9,-0.09,460.8,1.72,600.2552,1.39,1686811,76854,99.54490662
282.5034,39.59450912,29.92225456,100.3541443,27.8,-0.09,460.7,1.72,600.0453,1.37,1665979,76875,99.48337555
282.7113,39.65414047,29.86396027,100.3542236,27.7,-0.09,460.6,1.72,599.9162,1.36,1641955,76827,99.44303131
282.7627,39.66302872,29.84818459,100.35347900000001,27.7,-0.09,460.6,1.72,599.8187,1.36,1647951,76856,99.45240784
282.8714,39.62399292,29.81300545,100.3601685,27.7,-0.09,460.5,1.72,599.7837,1.36,1676384,76897,99.41629791
281.9988,39.67839813,29.78336334,100.3561096,27.7,-0.09,460.4,1.72,599.8538,1.39,1632716,76847,99.42696381
282.024,39.55884933,29.7977047,100.3533813,27.7,-0.09,460.6,1.72,599.3068,1.38,1610864,76826,99.41866302
282.2946,39.87002563,29.69994164,100.347937,27.7,-0.09,460.6,1.72,599.1599,1.37,1602566,76926,99.42030334
286.6,49.68,25.51,1006.22,25.8,-0.32,457.8,1.74,607.6,1.05,1626868,77992,99.62333679
286.5,49.88,25.54,1006.19,25.9,-0.32,457.9,1.74,607.7,1.04,1608552,77869,99.59859467
285.8,49.88,25.6,1006.22,26.0,-0.32,458.1,1.74,607.7,1.07,1611365,78131,99.68910217
285.8,49.36,25.6,1006.22,26.1,-0.32,458.2,1.74,607.7,1.08,1636404,77957,99.68184662
286.2,48.83,25.6,1006.29,26.1,-0.32,458.3,1.73,608.1,1.07,1631533,77911,99.70098877
286.0,48.76,25.65,1006.24,26.1,-0.32,458.4,1.73,609.0,1.07,1595074,78012,99.80841827
286.1,48.48,25.62,1006.26,26.3,-0.32,458.4,1.73,609.0,1.03,1611166,77958,99.73918915
285.8,48.43,25.54,1006.32,26.2,-0.32,458.6,1.73,609.0,1.03,1621217,78076,99.70683289
285.8,48.54,25.54,1006.32,26.1,-0.32,458.5,1.73,608.8,1.05,1611025,77943,99.60759735
285.8,48.34,25.56,1006.33,26.1,-0.32,458.5,1.74,608.9,1.06,1651626,77961,99.64102936
286.2,48.73,25.53,1006.36,26.1,-0.32,458.6,1.74,608.7,1.07,1691943,77962,99.65715027
286.6,48.74,25.52,1006.34,26.1,-0.32,458.7,1.74,608.7,1.07,1619415,77885,99.60826874
286.4,48.94,25.55,1006.29,26.1,-0.32,458.7,1.74,608.6,1.07,1651825,78018,99.59001923
286.1,48.88,25.6,1006.36,26.2,-0.32,458.8,1.74,608.8,1.08,1606539,77923,99.58325958
286.5,48.29,25.66,1006.34,26.3,-0.32,458.9,1.73,609.3,1.08,1612810,78010,99.78233337
286.1,48.39,25.7,1006.33,26.3,-0.32,458.9,1.73,609.5,1.1,1661250,78166,99.85027313
285.9,48.29,25.73,1006.32,26.4,-0.32,458.9,1.73,610.0,1.1,1574581,77983,99.81288909999999
285.9,48.55,25.78,1006.33,26.4,-0.32,459.0,1.73,610.0,1.08,1602838,78102,99.85588837
286.1,48.74,25.83,1006.28,26.5,-0.32,459.1,1.73,610.0,1.06,1612078,78013,99.86599731
285.8,48.52,25.96,1006.27,26.6,-0.32,459.3,1.73,610.0,1.05,1652699,77976,99.90995026
285.9,48.07,26.02,1006.24,26.7,-0.32,459.5,1.73,609.6,1.06,1612542,78000,99.90707397
286.2,48.29,26.03,1006.22,26.7,-0.32,459.6,1.73,610.2,1.05,1619277,78012,99.97537994
285.9,48.47,26.08,1006.2,26.7,-0.32,459.7,1.73,610.2,1.06,1611382,78054,99.9879837
285.5,48.21,26.08,1006.2,26.8,-0.32,459.7,1.73,610.3,1.06,1606637,77981,99.9955368
286.3,48.26,26.08,1006.13,26.8,-0.32,459.9,1.73,609.7,1.05,1639004,77898,99.99140167
285.7,48.22,26.11,1006.16,26.8,-0.32,459.7,1.73,610.6,1.08,1643122,77977,99.94633484
285.8,48.26,26.14,1006.14,26.9,-0.32,459.8,1.73,610.2,1.08,1602978,77854,99.96179962
285.8,47.69,26.24,1006.16,26.8,-0.32,459.8,1.73,610.1,1.05,1623640,77967,99.99333191
285.5,47.26,26.31,1006.18,26.9,-0.32,459.8,1.73,610.5,1.05,1605648,77942,99.95765686
286.1,47.1,26.33,1006.19,27.0,-0.32,459.9,1.73,610.4,1.02,1647990,77894,100.00546259999999
285.1,45.43,26.43,1006.19,27.2,-0.32,460.0,1.73,610.7,1.04,1619893,77957,100.13078309999999
285.7,45.33,26.58,1006.19,27.3,-0.32,460.2,1.73,610.6,1.04,1677433,77955,100.15766909999999
285.0,44.85,26.63,1006.21,27.3,-0.32,460.2,1.73,610.7,1.01,1649759,77944,100.054985
286.1,44.69,26.67,1006.19,27.4,-0.32,460.5,1.73,610.9,1.01,1614525,77833,100.0776749
285.0,44.68,26.69,1006.16,27.4,-0.32,460.7,1.73,610.7,1.04,1560013,78069,100.2272873
285.4,44.76,26.7,1006.21,27.5,-0.32,460.7,1.73,611.2,1.05,1631482,77768,100.02558140000001
284.9,44.86,26.74,1006.24,27.5,-0.32,460.7,1.73,610.6,1.03,1570645,77910,100.1632233
285.3,44.28,26.8,1006.23,27.6,-0.32,460.8,1.73,611.1,1.06,1625701,77691,99.91901398
286.3,44.47,26.8,1006.2,27.5,-0.31,460.7,1.73,610.9,1.06,1641248,77772,100.131813
285.5,44.58,26.81,1006.27,27.3,-0.32,460.6,1.73,610.4,1.04,1665332,78019,100.1022415
285.0,44.27,26.88,1006.21,27.3,-0.32,460.4,1.73,611.2,1.02,1583656,77880,100.0969391
285.9,44.25,26.97,1006.26,27.3,-0.32,460.5,1.73,610.4,1.03,1655667,77855,100.0252228
285.4,44.15,26.98,1006.24,27.2,-0.32,460.5,1.73,610.8,1.0,1561967,77877,100.03266909999999
285.6,43.77,27.01,1006.23,27.2,-0.32,460.6,1.73,610.5,1.03,1600630,77852,100.2043533
284.4,43.89,27.0,1006.25,27.2,-0.32,460.6,1.73,610.9,1.02,1624240,77939,100.1315613
285.4,43.62,26.98,1006.19,27.3,-0.32,460.5,1.73,610.7,1.02,1680461,77637,99.88668059999999
285.5,43.55,26.99,1006.2,27.4,-0.32,460.7,1.73,610.6,1.04,1611842,78013,100.1671906
285.9,43.32,27.03,1006.22,27.3,-0.32,460.8,1.73,610.6,1.0,1613334,77796,99.9310379
285.3,43.65,27.0,1006.18,27.3,-0.32,460.8,1.73,610.8,1.04,1608926,77834,100.206665
284.6,43.73,27.04,1006.15,27.3,-0.31,460.6,1.73,610.8,1.04,1655599,77717,99.99202728
285.1,43.71,27.06,1006.22,27.4,-0.32,460.5,1.73,610.8,1.03,1660451,77581,100.0118027
284.6,43.6,27.09,1006.22,27.4,-0.32,460.5,1.73,610.9,1.05,1633540,77710,99.90674591
285.5,43.55,27.09,1006.21,27.4,-0.32,460.5,1.73,610.6,1.04,1649915,77546,99.83052826
285.8,43.97,27.13,1006.19,27.4,-0.32,460.5,1.73,611.1,1.02,1590695,77918,100.096489
285.0,43.95,27.18,1006.18,27.5,-0.32,460.6,1.73,610.7,1.01,1678687,77741,99.95851898
284.3,43.85,27.23,1006.14,27.5,-0.32,460.8,1.73,610.5,1.0,1602716,77721,100.0895844
284.7,43.63,27.26,1006.14,27.5,-0.32,460.7,1.73,611.2,1.07,1660559,77682,99.90351868
285.1,43.67,27.23,1006.1,27.4,-0.32,460.7,1.73,610.5,1.07,1695841,77646,100.02303309999999
284.3,43.82,27.27,1006.11,27.4,-0.32,460.5,1.73,611.1,1.07,1580056,77718,99.92586517
285.1,43.86,27.34,1006.09,27.4,-0.32,460.5,1.73,610.9,1.11,1596755,77641,99.80969238
284.4,43.69,27.36,1006.09,27.5,-0.32,460.7,1.73,610.7,1.07,1602097,77853,100.06723790000001
284.8,43.39,27.42,1006.09,27.6,-0.32,460.7,1.73,611.0,1.04,1634368,77680,99.93609619
285.0,43.46,27.46,1006.1,27.5,-0.32,460.8,1.73,610.8,1.03,1681106,77642,100.02694699999999
284.6,43.65,27.45,1006.03,27.5,-0.32,460.8,1.73,611.2,1.03,1634650,77685,99.95417786
285.0,43.68,27.44,1006.03,27.5,-0.32,460.8,1.73,610.7,1.04,1636610,77550,99.78360748
284.8,43.54,27.5,1006.09,27.5,-0.32,460.8,1.73,610.9,1.06,1563691,77854,100.090477
283.7,43.01,27.58,1006.03,27.7,-0.32,460.9,1.72,611.2,1.03,1596635,77601,99.88155365
284.6,42.02,27.59,1006.01,27.8,-0.32,461.0,1.72,611.2,1.01,1595277,77566,99.95960236
282.7,42.19,27.67,1006.01,27.7,-0.32,460.8,1.73,610.8,1.04,1671454,77765,99.90744019
284.6,42.02,27.73,1006.02,27.8,-0.32,461.1,1.72,611.3,1.04,1650592,77236,99.81295013
283.4,41.61,27.79,1006.0,28.1,-0.32,461.4,1.72,611.3,1.05,1650166,77760,100.1650543
283.6,41.01,27.85,1005.94,28.2,-0.31,461.4,1.72,611.5,1.04,1600561,77347,99.76889038
283.9,41.05,27.87,1006.01,28.3,-0.32,461.6,1.72,611.5,1.05,1622858,77481,99.96204376
282.2,40.5,27.84,1005.95,28.4,-0.31,461.9,1.72,611.2,1.09,1559129,77588,100.0647507
284.6,41.44,27.81,1005.95,28.3,-0.32,461.7,1.72,611.9,1.07,1632825,77208,99.82917023
282.2,41.81,27.86,1005.92,28.3,-0.32,461.8,1.72,611.1,1.08,1644322,77690,100.13046259999999
284.5,42.0,27.9,1005.92,28.4,-0.32,462.0,1.72,611.7,1.07,1608662,77179,99.72760009999999
282.6,42.17,27.93,1005.93,28.4,-0.32,462.0,1.72,611.8,1.11,1585417,77639,100.167366
283.3,41.24,27.99,1005.93,28.5,-0.32,461.9,1.72,611.8,1.08,1621970,77255,99.6632309
283.0,40.2,28.01,1005.99,28.5,-0.32,462.0,1.72,611.6,1.03,1609769,77488,100.1599655
283.4,39.69,27.97,1005.99,28.4,-0.32,462.0,1.72,611.7,0.99,1677173,77187,99.65521240000001
283.7,39.58,27.95,1005.9,28.2,-0.32,461.9,1.72,611.4,0.97,1598240,77379,100.0807571
282.7,39.3,28.03,1005.9,28.2,-0.32,461.7,1.72,611.8,0.98,1624464,77447,99.87806702
283.4,39.4,28.01,1005.85,28.3,-0.32,461.9,1.72,611.2,1.02,1635293,77295,99.82439423
282.9,39.88,28.02,1005.84,28.3,-0.32,461.9,1.72,611.8,1.03,1577912,77565,100.1552429
282.7,39.88,28.03,1005.8,28.4,-0.32,461.9,1.72,611.6,1.05,1645649,77267,99.70064545
282.5,39.99,28.01,1005.81,28.5,-0.32,462.1,1.72,611.8,1.06,1603501,77195,99.96875
282.3,39.9,28.15,1005.78,28.5,-0.32,462.0,1.72,611.9,1.06,1562282,77356,99.83633423
283.6,39.99,28.23,1005.83,28.5,-0.32,462.2,1.72,611.6,1.06,1628572,77173,99.8037262
282.5,39.41,28.24,1005.88,28.7,-0.32,462.2,1.72,611.8,1.05,1594094,77446,100.028183
282.6,39.05,28.25,1005.81,28.7,-0.31,462.4,1.72,612.1,1.07,1619662,77156,99.82221222
282.7,38.88,28.25,1005.79,28.6,-0.32,462.4,1.72,611.6,1.02,1634074,77330,99.99598694
281.0,39.24,28.31,1005.78,28.7,-0.32,462.5,1.72,611.9,1.0,1592303,77341,100.0027466
282.5,38.55,28.39,1005.82,28.9,-0.31,462.5,1.71,612.4,1.0,1525985,76944,99.68275452
281.2,38.45,28.46,1005.81,29.1,-0.32,462.7,1.72,612.1,1.0,1626114,77225,99.92326355
282.3,38.38,28.55,1005.82,29.1,-0.32,462.8,1.71,612.5,1.03,1601503,76953,99.66023254
282.5,38.1,28.55,1005.73,29.1,-0.32,462.8,1.72,612.3,1.03,1621923,77130,99.9977417
281.1,37.71,28.53,1005.68,29.1,-0.32,462.9,1.72,611.9,1.0,1622135,77134,99.78778076
283.3,37.94,28.55,1005.7,29.0,-0.32,463.0,1.72,612.3,1.0,1585326,76889,99.87248993
280.6,38.4,28.58,1005.79,29.0,-0.32,463.1,1.72,612.0,1.0,1638934,77374,100.05695340000001
282.2,38.38,28.58,1005.76,29.1,-0.32,463.0,1.71,612.4,0.98,1595343,76861,99.7069397
282.2,38.11,28.59,1005.64,29.2,-0.32,463.0,1.72,612.3,0.96,1615289,77237,99.99918365
281.0,38.23,28.6,1005.64,29.0,-0.32,463.1,1.72,611.8,0.98,1592088,77081,99.74739075
281.8,38.25,28.71,1005.6,29.0,-0.31,463.0,1.72,612.4,1.01,1651140,77110,99.99075317
280.9,37.99,28.81,1005.67,29.1,-0.32,462.9,1.72,612.0,1.01,1622582,77129,99.74352264
281.4,37.89,28.91,1005.68,29.2,-0.31,463.2,1.71,612.6,1.02,1597415,76974,99.88415527
281.4,36.57,28.88,1005.62,29.3,-0.32,463.2,1.71,612.3,1.01,1648801,77211,99.87021637
282.7,37.11,28.88,1005.64,29.2,-0.31,463.2,1.72,612.0,0.98,1633632,76877,99.66485596
281.8,37.67,28.94,1005.69,29.2,-0.32,463.3,1.72,612.4,1.0,1577188,77285,100.1994247
280.8,37.21,28.93,1005.6,29.4,-0.32,463.4,1.71,612.5,0.99,1640319,77015,99.84786987
281.1,36.99,28.99,1005.64,29.4,-0.32,463.6,1.71,612.4,0.98,1580478,76908,100.0003662
281.7,36.87,28.97,1005.63,29.4,-0.32,463.5,1.72,612.5,0.97,1570871,77012,99.82598877
281.5,36.79,28.96,1005.57,29.4,-0.32,463.7,1.71,612.0,0.96,1595394,76990,99.95954132
281.8,37.18,28.95,1005.5,29.4,-0.32,463.6,1.72,612.6,0.99,1605025,77141,100.02287290000001
280.0,37.03,28.98,1005.57,29.4,-0.32,463.6,1.71,612.5,1.0,1654485,77110,99.98648071
282.1,36.99,28.93,1005.56,29.5,-0.32,463.7,1.71,612.4,0.99,1599657,76806,99.74900055
280.1,36.95,28.92,1005.51,29.4,-0.32,463.8,1.72,612.0,1.0,1616149,77210,100.13540649999999
282.7,37.21,28.94,1005.45,29.2,-0.32,463.6,1.71,612.6,0.98,1588259,76828,99.68862915
280.3,37.32,28.92,1005.46,29.2,-0.32,463.5,1.72,611.9,0.98,1663912,77343,100.18809509999998
281.4,37.28,28.9,1005.46,29.3,-0.32,463.4,1.71,612.6,0.98,1611163,76851,99.66374969
281.4,37.27,28.86,1005.45,29.3,-0.32,463.5,1.71,612.4,0.97,1596393,77137,100.1444244
281.6,36.95,28.84,1005.48,29.2,-0.31,463.2,1.72,612.4,0.96,1593406,77077,99.72885132
282.1,36.3,28.85,1005.46,29.3,-0.31,463.4,1.72,612.0,1.02,1599802,77048,100.06003570000001
281.5,36.15,28.86,1005.4,29.3,-0.32,463.4,1.72,612.6,0.99,1642193,77029,99.89365387
281.7,36.2,28.98,1005.4,29.4,-0.32,463.7,1.71,611.9,0.98,1563321,76897,99.92983246
280.5,36.65,29.07,1005.44,29.5,-0.31,463.8,1.72,612.7,0.98,1577134,77014,100.0189896
280.5,36.39,29.13,1005.46,29.7,-0.31,464.0,1.71,612.4,0.97,1666169,76956,99.93377686
281.5,36.38,29.11,1005.41,29.7,-0.32,464.1,1.71,612.6,0.95,1595683,76846,99.90930176
281.2,36.47,29.1,1005.37,29.6,-0.32,464.0,1.72,612.3,0.98,1605906,77063,100.0495987
281.4,37.17,29.1,1005.45,29.5,-0.31,464.0,1.71,612.5,1.0,1608144,76915,99.99734497
280.8,37.41,29.12,1005.4,29.5,-0.32,463.8,1.71,612.7,0.99,1682961,77155,100.0035324
282.0,37.2,29.11,1005.33,29.4,-0.32,463.7,1.71,612.4,0.99,1586166,76811,99.74501038
281.9,36.83,29.14,1005.22,29.3,-0.31,463.8,1.72,612.4,0.97,1610040,77207,100.20880890000001
280.1,37.0,29.22,1005.21,29.3,-0.32,463.6,1.72,612.3,1.0,1623603,77094,99.89070129
281.1,37.19,29.27,1005.2,29.5,-0.31,463.8,1.71,612.6,0.98,1630347,76871,99.97533417
279.6,37.72,29.39,1005.17,29.6,-0.32,463.8,1.71,612.4,1.0,1592301,77099,100.10392
280.5,37.41,29.51,1005.24,29.8,-0.31,463.8,1.71,613.0,1.02,1541950,76634,99.61191559
279.8,36.16,29.6,1005.21,29.9,-0.31,464.0,1.71,612.8,1.01,1564881,76923,100.01294709999999
280.4,35.6,29.62,1005.2,29.8,-0.32,464.0,1.71,612.5,0.99,1590793,76820,99.77049255
280.4,36.85,29.56,1005.22,29.7,-0.32,464.1,1.71,612.7,0.98,1587947,76900,100.12412259999999
280.0,37.17,29.55,1005.18,29.8,-0.32,464.0,1.71,612.9,1.0,1624770,76850,99.79891205
280.8,37.19,29.55,1005.14,29.8,-0.31,464.1,1.71,612.6,0.99,1678933,76620,99.92405701
279.7,37.17,29.62,1005.09,29.8,-0.32,463.9,1.71,612.9,0.99,1635700,76892,99.86795807
281.1,36.23,29.72,1005.14,29.9,-0.32,463.9,1.71,612.6,1.01,1627134,76762,99.81819916
279.4,35.37,29.81,1005.15,30.0,-0.32,464.1,1.71,612.9,1.01,1725248,76919,100.10926059999998
280.3,35.44,29.82,1005.08,30.1,-0.32,464.2,1.71,613.2,1.02,1633588,76587,99.68455505
279.8,34.61,29.86,1005.03,30.1,-0.32,464.4,1.71,613.0,0.98,1602381,76864,100.190567
279.1,34.64,29.91,1005.03,30.0,-0.31,464.3,1.71,613.0,0.98,1627118,76722,99.73628235
280.8,34.93,29.97,1004.99,30.1,-0.31,464.5,1.71,613.2,0.99,1615428,76607,99.95249939
278.8,34.29,30.01,1005.01,30.2,-0.31,464.7,1.71,613.1,0.97,1630501,76971,100.15806579999999
280.6,33.86,30.03,1005.02,30.4,-0.31,464.9,1.71,613.2,0.97,1590244,76533,99.83115387
279.8,33.24,30.06,1005.06,30.2,-0.31,465.1,1.71,613.0,0.97,1562427,76858,100.1633911
280.0,32.95,30.06,1005.1,30.1,-0.32,464.9,1.71,612.8,0.96,1593529,76781,99.9645462
280.4,32.78,30.07,1005.1,30.2,-0.32,465.1,1.71,613.2,0.96,1593048,76770,100.1466827
280.0,32.27,30.12,1005.08,30.3,-0.32,465.1,1.71,613.1,0.96,1644735,76839,100.0528793
280.4,32.21,30.07,1005.09,30.3,-0.32,465.2,1.71,613.1,0.97,1630598,76599,99.93556976
279.6,32.71,30.06,1005.03,30.2,-0.32,465.1,1.71,613.1,0.94,1628194,76855,100.046936
281.1,32.38,30.09,1005.06,30.2,-0.32,465.0,1.71,613.0,0.97,1586110,76684,99.94081116
279.4,31.73,30.11,1005.0,30.2,-0.32,465.1,1.71,613.2,0.97,1629803,76827,100.1104813
281.0,31.64,30.17,1005.07,30.2,-0.32,465.0,1.71,613.5,0.95,1565304,76465,99.66713715
279.1,31.4,30.15,1005.0,30.2,-0.31,465.1,1.71,612.7,1.0,1585271,76742,100.1502838
279.5,31.17,30.14,1004.93,30.3,-0.31,465.1,1.71,613.4,0.98,1626572,76723,99.94048309
280.3,30.35,30.15,1004.98,30.3,-0.31,465.3,1.71,613.1,1.02,1636689,76554,99.85263062
279.5,30.16,30.13,1004.99,30.3,-0.32,465.4,1.71,613.1,1.02,1555503,76911,100.1631393
280.8,30.17,30.18,1004.94,30.4,-0.31,465.4,1.71,613.5,1.0,1567708,76583,99.90796661
280.4,29.16,30.18,1004.92,30.3,-0.32,465.4,1.71,613.5,0.97,1619149,76747,100.1755905
279.7,28.2,30.22,1004.85,30.2,-0.31,465.4,1.71,613.1,0.97,1581875,76638,99.90366364
280.5,28.48,30.2,1004.94,30.1,-0.31,465.2,1.71,613.4,0.94,1589551,76462,99.95879364
278.3,28.12,30.21,1004.89,30.2,-0.31,465.0,1.71,613.5,0.95,1616317,76700,99.94045258
281.1,28.32,30.29,1004.88,30.2,-0.31,465.0,1.71,613.3,0.95,1574743,76500,99.77092743
278.6,28.72,30.37,1004.99,30.1,-0.31,465.1,1.71,613.2,0.97,1636237,76943,100.1602249
279.9,28.96,30.48,1004.91,30.4,-0.31,465.1,1.71,613.7,0.98,1579718,76445,99.70362854
280.4,29.11,30.43,1004.86,30.4,-0.32,465.2,1.71,613.2,0.98,1594679,76665,100.0006714
278.5,28.73,30.49,1004.91,30.5,-0.32,465.4,1.71,613.3,0.95,1708168,76713,99.97075653
280.2,28.47,30.47,1004.82,30.4,-0.31,465.3,1.71,613.7,0.94,1634414,76360,99.80299377
278.8,28.33,30.46,1004.77,30.4,-0.32,465.2,1.71,613.1,0.98,1646318,76843,100.0673828
280.2,28.68,30.49,1004.83,30.4,-0.31,465.3,1.71,613.8,0.99,1590273,76416,99.75831604
278.2,28.7,30.52,1004.78,30.6,-0.31,465.3,1.71,613.8,0.99,1601205,76654,100.0755997
278.3,28.52,30.5,1004.8,30.7,-0.31,465.5,1.7,613.4,0.96,1584124,76384,99.65483093
280.1,28.16,30.53,1004.81,30.7,-0.32,465.6,1.7,613.5,0.94,1598480,76390,100.0046082
278.8,28.81,30.56,1004.83,30.7,-0.32,465.7,1.71,613.3,0.95,1598897,76632,100.0142288
278.7,28.63,30.56,1004.79,30.7,-0.31,465.8,1.7,613.6,0.95,1620097,76377,99.84068298
279.6,29.0,30.57,1004.78,30.7,-0.31,465.8,1.71,613.8,0.94,1617286,76503,99.95683289
278.0,29.43,30.57,1004.68,30.7,-0.31,465.7,1.71,612.9,0.99,1640672,76675,100.0322418
280.4,29.5,30.59,1004.77,30.7,-0.32,465.8,1.7,613.9,0.97,1636466,76256,99.78163147
278.3,28.71,30.55,1004.67,30.6,-0.31,465.7,1.71,613.2,0.98,1626248,76714,100.0638962
279.8,28.48,30.54,1004.78,30.6,-0.32,465.5,1.7,613.9,0.95,1567958,76269,99.78556824
278.9,28.36,30.46,1004.63,30.7,-0.32,465.7,1.71,613.3,0.95,1614977,76644,99.96340179
279.4,28.95,30.39,1004.67,30.5,-0.32,465.7,1.71,613.1,0.96,1591930,76446,99.94031525
280.0,28.47,30.37,1004.7,30.5,-0.31,465.7,1.71,613.4,0.98,1580253,76638,100.0291748
279.3,28.33,30.35,1004.73,30.6,-0.31,465.7,1.71,613.3,0.97,1605900,76550,100.0400085
279.4,28.62,30.36,1004.79,30.4,-0.32,465.8,1.71,613.2,0.96,1601058,76575,99.99052429
278.4,28.89,30.37,1004.64,30.4,-0.32,465.5,1.71,613.4,0.94,1650387,76625,100.0122604
279.7,29.22,30.34,1004.68,30.4,-0.32,465.5,1.71,613.6,0.93,1579907,76502,99.88204956
279.7,29.44,30.33,1004.69,30.4,-0.32,465.5,1.71,612.9,0.95,1636722,76638,99.94732666
279.3,29.46,30.32,1004.74,30.4,-0.32,465.6,1.71,613.4,0.96,1569291,76603,100.01153559999999
280.4,29.41,30.25,1004.74,30.4,-0.31,465.5,1.71,613.8,0.97,1671345,76597,100.0302429
279.0,29.66,30.19,1004.84,30.3,-0.32,465.4,1.71,612.8,0.95,1554047,76681,99.94152069
280.7,29.82,30.13,1004.65,30.2,-0.32,465.5,1.71,613.4,0.98,1594315,76643,100.17304990000001
279.7,29.81,30.14,1004.7,30.2,-0.31,465.3,1.71,613.4,0.97,1582863,76711,99.91694641
280.6,29.76,30.13,1004.66,30.2,-0.32,465.2,1.71,613.0,0.99,1603072,76618,99.93616486
279.5,29.86,30.14,1004.71,30.2,-0.31,465.3,1.71,613.2,0.97,1603742,76811,100.18562320000001
279.9,29.62,30.17,1004.72,30.1,-0.31,465.0,1.71,613.4,0.95,1617748,76616,99.86005402
280.1,29.57,30.2,1004.72,30.2,-0.31,465.1,1.71,613.2,0.94,1604908,76641,100.0825043
280.1,29.74,30.2,1004.63,30.1,-0.32,465.1,1.71,613.2,0.94,1558107,76709,99.87695313
280.8,29.61,30.22,1004.71,30.1,-0.32,465.3,1.71,612.9,1.0,1619080,76701,100.0066223
280.4,29.02,30.22,1004.7,30.1,-0.32,465.2,1.71,613.3,0.97,1655454,76892,100.1962738
280.2,28.5,30.23,1004.62,30.1,-0.32,465.1,1.71,613.2,0.96,1610219,76670,99.88154602
280.5,28.28,30.21,1004.62,30.1,-0.32,465.1,1.71,613.1,0.94,1576055,76709,100.1127853
279.5,28.19,30.26,1004.63,30.1,-0.31,465.1,1.71,613.4,0.98,1666481,76775,100.0193253
281.1,27.66,30.32,1004.69,30.1,-0.31,465.2,1.71,613.0,0.95,1575300,76592,99.93267059
279.3,27.86,30.38,1004.6,30.1,-0.31,465.3,1.71,613.0,0.97,1629762,76896,100.173439
280.6,28.07,30.36,1004.65,30.1,-0.32,465.2,1.71,613.5,0.97,1618540,76511,99.73208618
278.9,28.02,30.4,1004.59,30.2,-0.32,465.4,1.71,613.0,0.98,1602215,76994,100.3477631
280.1,28.19,30.44,1004.64,30.2,-0.32,465.2,1.71,613.5,0.96,1619823,76570,99.78817749
280.4,28.35,30.48,1004.59,30.3,-0.32,465.4,1.71,613.1,0.96,1617825,76737,100.12232970000001
279.9,28.25,30.47,1004.54,30.3,-0.32,465.4,1.71,613.3,0.98,1581883,76772,100.05815890000001
280.1,28.05,30.46,1004.52,30.3,-0.31,465.4,1.71,613.2,0.97,1652169,76597,99.93703461
279.1,28.16,30.46,1004.54,30.2,-0.31,465.4,1.71,613.2,0.97,1653000,76910,100.114212
280.8,28.31,30.49,1004.5,30.2,-0.31,465.2,1.71,613.2,0.97,1666849,76598,99.81007385
279.4,28.65,30.5,1004.51,30.2,-0.31,465.3,1.71,613.2,0.96,1580173,76900,100.2497406
278.8,28.69,30.5,1004.57,30.2,-0.31,465.0,1.71,613.6,0.96,1605706,76610,99.81010437
279.5,29.02,30.5,1004.5,30.3,-0.32,465.3,1.71,613.2,0.98,1621572,76464,99.85155487
279.0,28.93,30.53,1004.54,30.4,-0.31,465.2,1.71,613.6,0.98,1611672,76706,99.97627258
279.7,28.83,30.49,1004.53,30.4,-0.32,465.2,1.7,613.6,0.97,1610797,76441,99.76413727
279.1,28.79,30.43,1004.51,30.4,-0.31,465.2,1.71,613.4,0.96,1612737,76703,100.0476456
279.3,28.9,30.41,1004.49,30.3,-0.31,465.2,1.71,613.3,0.95,1570300,76504,99.68915558
279.9,28.83,30.46,1004.46,30.3,-0.32,465.2,1.71,613.4,0.97,1592937,76674,100.0903244
279.3,28.15,30.45,1004.42,30.3,-0.31,465.2,1.71,613.2,0.95,1622196,76711,99.8861618
