Power,p2,m_gas
143.2596,1.1,46801
142.9446,1.1,46754
142.47799999999998,1.1,46663
142.764,1.1,46815
143.2034,1.1,46830
143.3232,1.1,46707
143.6234,1.1,46827
143.2458,1.1,46775
143.0895,1.1,46781
143.4785,1.1,46749
143.1437,1.1,46747
142.7794,1.1,46736
143.8371,1.1,46811
143.1819,1.1,46779
142.5154,1.1,46711
142.4073,1.1,46747
142.7083,1.1,46740
142.3974,1.1,46772
142.7843,1.1,46769
143.0996,1.1,46794
143.2005,1.1,46729
143.5661,1.1,46743
142.9946,1.1,46815
143.8851,1.1,46713
143.0693,1.1,46767
142.5123,1.1,46751
143.7953,1.1,46752
143.4332,1.1,46657
143.2011,1.1,46739
143.0933,1.1,46744
143.54399999999998,1.1,46805
143.438,1.1,46722
142.9776,1.1,46754
142.6692,1.1,46731
143.0829,1.1,46755
143.4219,1.1,46802
143.2879,1.1,46789
143.4211,1.1,46779
143.8636,1.1,46832
143.1823,1.1,46838
143.2004,1.1,46788
143.0998,1.1,46866
143.7392,1.1,46770
143.5282,1.1,46854
142.7694,1.1,46722
142.8329,1.1,46701
143.3751,1.1,46825
142.8944,1.1,46759
142.9828,1.1,46789
143.3876,1.1,46758
143.2003,1.1,46729
143.0971,1.1,46776
143.1028,1.1,46688
143.4586,1.1,46818
143.2876,1.1,46784
143.4892,1.1,46792
143.2776,1.1,46794
143.1459,1.1,46689
142.9437,1.1,46788
143.5136,1.1,46783
143.3635,1.1,46795
143.1695,1.1,46838
143.0331,1.1,46777
143.3661,1.1,46764
143.464,1.1,46803
143.22899999999998,1.1,46729
142.8596,1.1,46771
143.6829,1.1,46753
143.2149,1.1,46721
143.6653,1.1,46854
143.7858,1.1,46798
143.1292,1.1,46762
142.9671,1.1,46831
143.2921,1.1,46766
143.0664,1.1,46856
142.8432,1.1,46762
143.6208,1.1,46811
143.4474,1.1,46798
143.3363,1.1,46785
142.9567,1.1,46831
143.3006,1.1,46834
143.04399999999998,1.1,46783
143.0729,1.1,46865
143.3611,1.1,46748
143.118,1.1,46782
143.3417,1.1,46807
143.0648,1.1,46835
143.6773,1.1,46766
143.0757,1.1,46802
143.1721,1.1,46774
143.0463,1.1,46898
143.6225,1.1,46745
143.4466,1.1,46778
143.2899,1.1,46777
143.0506,1.1,46827
143.5816,1.1,46841
143.327,1.1,46840
142.9351,1.09,46843
143.6863,1.1,46877
142.9631,1.1,46740
142.9728,1.1,46858
143.5143,1.1,46821
142.7501,1.1,46760
142.9655,1.1,46773
143.3847,1.1,46800
142.7659,1.1,46736
143.0102,1.1,46762
143.1113,1.1,46725
143.0347,1.1,46898
143.165,1.1,46824
143.6876,1.1,46775
143.1488,1.1,46977
143.5488,1.1,46966
142.7096,1.1,46888
142.861,1.1,46814
143.3951,1.1,46757
143.1365,1.1,46856
142.9094,1.1,46727
143.105,1.09,46799
143.3129,1.1,46766
143.7298,1.1,46778
143.1079,1.1,46825
143.2872,1.1,46774
143.4245,1.1,46852
143.1498,1.1,46826
143.464,1.1,46706
142.834,1.1,46831
143.2405,1.1,46753
143.6153,1.1,46831
143.4098,1.1,46781
142.7577,1.1,46659
143.4588,1.1,46732
142.9752,1.1,46826
143.5066,1.1,46687
142.9478,1.1,46836
142.64700000000002,1.1,46799
143.0179,1.1,46870
143.3288,1.1,46805
143.3281,1.1,46777
143.1756,1.1,46827
143.3833,1.1,46774
143.5798,1.1,46820
143.0311,1.1,46824
143.1363,1.1,46827
143.3841,1.1,46762
143.19,1.1,46861
143.3503,1.1,46743
143.3623,1.1,46797
143.3703,1.1,46837
143.0513,1.1,46809
143.4043,1.1,46831
142.6618,1.1,46787
143.1288,1.1,46777
143.0229,1.1,46828
143.1988,1.1,46760
143.3118,1.1,46765
142.8967,1.1,46855
143.3755,1.09,46798
142.884,1.1,46883
143.3475,1.1,46784
143.0441,1.1,46833
143.1138,1.1,46829
143.5207,1.1,46800
143.5513,1.1,46849
143.3429,1.1,46773
143.6003,1.1,46826
142.7111,1.1,46782
143.0023,1.1,46761
142.6519,1.1,46769
142.8988,1.1,46869
143.0803,1.1,46732
143.2042,1.1,46795
143.3476,1.1,46726
143.264,1.1,46765
142.8827,1.1,46750
142.9922,1.1,46678
143.5414,1.1,46881
143.572,1.1,46770
143.0868,1.1,46851
143.5065,1.1,46894
142.8275,1.1,46759
144.02100000000002,1.1,46873
143.2012,1.1,46825
143.1486,1.1,46738
143.3716,1.1,46773
143.6415,1.1,46806
143.7607,1.1,46707
143.0893,1.1,46812
143.0436,1.1,46825
143.2336,1.1,46813
143.1198,1.1,46790
144.1944,1.1,46720
143.578,1.1,46883
143.5225,1.1,46821
144.2155,1.1,47011
143.3432,1.1,46828
143.6806,1.1,46788
143.5749,1.1,46801
143.3759,1.1,46836
143.1877,1.1,46827
142.9826,1.1,46803
143.7989,1.1,46831
143.595,1.1,46776
143.2837,1.1,46751
143.7286,1.1,46916
143.0091,1.1,46855
143.4938,1.1,46790
142.8491,1.1,46792
143.5719,1.1,46916
143.1362,1.1,46789
143.2542,1.1,46817
143.4784,1.1,46755
142.929,1.1,46796
143.5584,1.1,46808
144.1497,1.1,46884
143.6424,1.1,46761
143.8887,1.1,46811
142.6009,1.1,46753
143.6137,1.1,46778
143.6811,1.1,46804
142.8219,1.1,46775
143.9831,1.1,46924
143.3072,1.1,46776
143.3344,1.1,46778
143.3896,1.1,46735
143.5583,1.1,46809
143.6519,1.1,46816
143.6438,1.1,46829
143.2398,1.1,46783
143.5283,1.1,46814
143.4685,1.1,46842
143.9297,1.1,46841
143.6357,1.1,46801
143.8417,1.1,46800
143.9904,1.1,46913
143.3539,1.1,46832
143.2905,1.1,46765
143.6151,1.1,46787
143.3977,1.1,46723
143.0885,1.1,46756
143.3464,1.1,46774
143.9025,1.1,46790
143.5552,1.1,46853
142.9354,1.09,46642
142.6751,1.1,46782
143.2448,1.1,46852
143.2477,1.1,46749
143.9471,1.1,46863
143.0269,1.1,46732
143.4127,1.1,46802
142.9317,1.1,46731
143.2192,1.1,46753
143.0741,1.1,46698
143.5621,1.1,46832
143.3864,1.1,46733
143.2398,1.1,46935
143.428,1.09,46774
143.5247,1.09,46824
143.3577,1.1,46805
143.4887,1.1,46752
143.4618,1.1,46834
143.2712,1.1,46861
143.5023,1.09,46812
142.8974,1.1,46800
142.7303,1.1,46706
143.34,1.1,46813
142.953,1.1,46815
143.0379,1.1,46774
143.4947,1.1,46816
143.3886,1.1,46821
143.0048,1.09,46752
143.3909,1.1,46830
142.9751,1.09,46752
143.2857,1.09,46683
143.5491,1.1,46824
143.3076,1.09,46783
142.5609,1.1,46795
143.2056,1.1,46751
142.8102,1.09,46761
143.1088,1.1,46896
143.0327,1.1,46933
143.3359,1.1,46812
143.0758,1.09,46863
143.5263,1.09,46766
143.5638,1.09,46862
143.3479,1.1,46872
143.167,1.09,46730
142.911,1.09,46773
143.1382,1.09,46865
143.255,1.09,46830
142.5772,1.09,46782
142.833,1.09,46813
143.671,1.09,46823
143.4067,1.09,46805
142.7899,1.09,46776
143.4742,1.09,46755
142.6729,1.09,46759
143.2008,1.09,46814
143.2693,1.09,46673
143.0832,1.09,46723
142.7674,1.1,46784
142.5067,1.09,46606
143.5771,1.09,46771
143.1838,1.09,46772
143.7953,1.09,46963
143.0013,1.09,46776
142.9287,1.09,46739
143.1981,1.1,46881
143.0731,1.09,46771
142.9883,1.09,46710
142.8006,1.09,46716
143.1712,1.1,46805
143.0166,1.09,46804
143.4994,1.09,46803
142.9484,1.09,46740
143.0267,1.09,46754
143.4947,1.09,46736
142.8093,1.09,46690
143.1684,1.09,46702
142.8271,1.09,46786
142.9553,1.09,46712
142.8786,1.09,46799
143.5257,1.09,46823
143.6816,1.09,46913
143.1909,1.09,46794
142.888,1.09,46774
142.9678,1.09,46738
143.1246,1.09,46825
143.1433,1.09,46714
143.0094,1.09,46794
143.2963,1.09,46807
143.1702,1.09,46790
142.9335,1.09,46748
142.8744,1.09,46768
143.3191,1.09,46758
143.1323,1.09,46744
143.5564,1.09,46775
143.1056,1.09,46795
143.7603,1.09,46888
142.7196,1.09,46744
142.506,1.09,46793
143.1031,1.09,46740
143.1949,1.09,46785
142.9386,1.09,46784
142.541,1.09,46736
143.1313,1.09,46783
143.0702,1.09,46659
142.6506,1.09,46745
142.8677,1.09,46666
142.9954,1.09,46755
142.9247,1.09,46703
142.7101,1.09,46771
144.0352,1.09,46887
142.5733,1.09,46782
142.2915,1.09,46627
142.7949,1.09,46718
143.3136,1.09,46791
142.916,1.09,46802
143.5435,1.09,46805
142.7015,1.09,46746
142.2215,1.09,46763
142.6769,1.09,46796
141.9893,1.09,46658
142.881,1.09,46762
143.0676,1.09,46747
142.5308,1.09,46725
142.9872,1.09,46738
142.4421,1.09,46703
143.1579,1.09,46698
143.4116,1.09,46665
143.0391,1.09,46790
143.1596,1.09,46729
142.9586,1.09,46750
142.9087,1.09,46732
143.2943,1.09,46828
142.9197,1.09,46804
143.0955,1.09,46697
142.9836,1.09,46823
143.2473,1.09,46732
142.5653,1.09,46781
142.5926,1.09,46786
142.8568,1.09,46808
143.0336,1.09,46834
143.0014,1.09,46891
142.8732,1.09,46714
143.4162,1.09,46760
142.601,1.09,46670
143.0438,1.09,46815
142.5055,1.09,46792
142.8825,1.09,46801
143.0806,1.09,46814
143.5458,1.09,46717
143.0557,1.09,46676
142.7218,1.09,46769
142.5017,1.09,46752
144.7169,1.09,46944
142.6372,1.09,46786
143.6731,1.09,46910
143.178,1.09,46780
143.392,1.09,46700
142.6329,1.09,46740
142.7648,1.09,46777
142.7557,1.09,46704
142.5142,1.09,46861
143.2496,1.09,46764
142.8141,1.09,46852
142.66899999999998,1.09,46809
142.5355,1.09,46735
142.6765,1.09,46728
142.9858,1.09,46651
143.1361,1.09,46791
142.6904,1.09,46798
150.5675,1.13,48517
151.099,1.13,48575
151.4007,1.13,48596
151.9205,1.13,48621
151.9342,1.13,48725
151.7002,1.13,48675
151.9041,1.13,48687
151.5334,1.14,48840
151.4933,1.13,48640
152.409,1.14,48760
152.4249,1.14,48939
151.405,1.14,48763
151.6789,1.13,48706
151.9588,1.14,48720
152.186,1.13,48636
151.0644,1.13,48749
150.7988,1.13,48572
150.7321,1.13,48631
151.546,1.13,48645
151.3772,1.14,48593
151.9304,1.13,48688
152.4087,1.14,48893
151.0223,1.14,48683
151.6396,1.14,48730
151.6628,1.14,48696
152.0941,1.14,48760
151.4149,1.14,48737
151.991,1.14,48581
152.1228,1.14,48720
151.8975,1.14,48752
151.4271,1.14,48749
151.3677,1.14,48695
151.6722,1.14,48681
151.7654,1.14,48798
152.0355,1.14,48851
151.498,1.14,48580
151.5756,1.14,48742
151.2224,1.14,48723
151.6409,1.14,48800
151.0449,1.14,48816
151.624,1.14,48759
152.3938,1.14,48682
152.3569,1.14,48905
151.7948,1.14,48770
151.6523,1.14,48763
151.6989,1.14,48776
152.018,1.14,48747
152.0428,1.14,48773
152.2504,1.14,48822
152.3558,1.14,48849
151.9099,1.14,48832
152.6906,1.14,48727
152.056,1.14,48741
152.434,1.14,48779
152.0443,1.14,48608
152.0708,1.14,48744
152.1725,1.14,48985
152.447,1.14,48814
151.8325,1.14,48750
152.2207,1.14,48727
152.3272,1.14,48763
152.29,1.14,48798
151.9103,1.14,48785
151.8156,1.14,48765
151.9913,1.14,48780
152.2159,1.14,48753
153.4242,1.14,49153
151.5857,1.14,48727
152.2794,1.14,48813
152.0674,1.14,48806
152.2803,1.14,48765
151.9353,1.14,48779
152.6153,1.14,48874
152.0718,1.14,48791
152.0455,1.14,48900
152.6706,1.14,48775
152.1826,1.14,48755
151.8154,1.14,48930
152.286,1.14,48805
151.82299999999998,1.14,48808
151.8437,1.14,48779
152.4993,1.14,48727
151.58100000000002,1.14,48800
152.1081,1.14,48706
151.9794,1.14,48731
152.0134,1.14,48774
152.4178,1.14,48791
151.746,1.14,48793
152.3396,1.14,48791
152.1822,1.14,48890
153.127,1.14,49006
152.0196,1.14,48711
152.1007,1.14,48742
152.4954,1.14,48836
152.5886,1.14,48724
152.2238,1.14,48788
152.6922,1.14,48782
152.2167,1.14,48720
152.3255,1.14,48851
152.1526,1.14,48912
152.3667,1.14,48851
152.2716,1.14,48861
152.6389,1.14,48743
152.2032,1.14,48792
152.6364,1.14,48882
152.5049,1.14,48864
153.5882,1.14,48840
152.4368,1.14,48719
152.1828,1.14,48868
152.2792,1.14,48796
152.3848,1.14,48783
152.4788,1.14,48814
152.4029,1.14,48890
152.1521,1.14,48782
152.5626,1.14,48856
152.4949,1.14,48714
153.9872,1.14,48940
152.2815,1.14,48795
152.513,1.14,48792
152.7407,1.14,48826
152.524,1.14,48786
152.517,1.14,48835
152.0612,1.14,48892
151.9858,1.14,48790
152.3333,1.14,48822
152.0234,1.14,48847
152.2061,1.14,48804
152.7,1.14,48805
152.44299999999998,1.14,48848
152.3165,1.14,48818
152.0471,1.14,48833
153.3215,1.14,48936
152.4936,1.14,48809
154.0334,1.14,48818
153.8824,1.14,49199
152.9375,1.14,48948
152.8281,1.14,48807
153.7986,1.14,48981
153.6343,1.14,49061
153.1367,1.14,48699
152.4979,1.14,48809
152.5186,1.14,48832
152.5493,1.14,48780
152.6575,1.14,48893
152.3068,1.14,48823
152.0689,1.14,48826
152.8044,1.14,48839
152.5102,1.14,48770
152.878,1.14,48841
152.2927,1.14,48869
152.5379,1.14,48870
152.8163,1.14,48914
152.9523,1.14,48904
152.6429,1.14,48901
152.6125,1.14,48863
152.17600000000002,1.14,48937
152.607,1.14,48870
153.0061,1.14,48996
152.6824,1.14,48870
152.6743,1.14,48865
152.7067,1.14,48749
152.5969,1.14,48856
152.8865,1.14,49060
153.4615,1.14,49027
153.2066,1.14,49040
153.0968,1.14,48836
152.8805,1.14,48849
152.5121,1.14,48841
152.1189,1.14,48877
152.3764,1.14,48778
152.4704,1.14,48904
152.1672,1.14,48892
152.1939,1.14,48920
152.1382,1.14,48826
152.737,1.14,48817
152.9026,1.14,48896
152.9241,1.14,48847
152.4151,1.14,48895
152.9604,1.14,48923
152.7487,1.14,48879
152.99,1.14,48994
153.2429,1.14,48890
153.2959,1.14,48955
152.1678,1.14,48920
152.4825,1.14,48886
152.1738,1.14,48956
152.5995,1.14,48895
152.6129,1.14,48861
152.5984,1.14,48976
152.3059,1.14,48841
152.833,1.14,48906
152.611,1.14,48848
152.476,1.14,48827
152.6158,1.14,48840
152.8361,1.14,48922
152.6457,1.14,48902
152.6294,1.14,48869
152.2212,1.14,48839
152.3503,1.14,48915
152.6323,1.14,48924
152.3876,1.14,48914
152.83700000000002,1.14,48911
152.2379,1.14,48872
152.165,1.14,48841
152.6061,1.14,48869
152.6861,1.14,48875
152.5485,1.14,48871
152.4843,1.14,48900
152.4957,1.14,48905
152.7775,1.14,48887
151.9803,1.14,48875
152.6193,1.14,48818
152.6271,1.14,48987
152.8555,1.14,48808
152.827,1.14,48845
152.7711,1.14,48927
152.6628,1.14,48923
152.6775,1.14,48997
152.9116,1.14,48863
152.4408,1.14,49013
152.5632,1.14,48861
152.5113,1.14,48966
152.3127,1.14,48971
152.6429,1.14,48954
152.0027,1.14,48909
152.5129,1.14,48963
152.2622,1.14,48896
153.1056,1.14,48971
152.993,1.14,48924
152.8997,1.14,48911
153.1331,1.14,49015
152.5826,1.14,48734
152.7097,1.14,48919
152.7321,1.14,48885
152.4188,1.14,48855
152.5913,1.14,48870
152.7005,1.14,48880
152.196,1.14,48861
152.6081,1.14,48937
152.722,1.14,48855
152.0543,1.14,48879
152.5089,1.14,48956
152.5694,1.14,48822
152.8972,1.14,49076
152.9193,1.14,48846
152.8144,1.14,48951
153.0228,1.14,48977
152.8904,1.14,48807
153.0492,1.14,48956
152.4879,1.14,48960
152.6537,1.14,48941
152.7883,1.14,48990
152.6928,1.14,48869
153.0519,1.14,48925
152.4577,1.14,48911
152.6642,1.14,48899
152.5339,1.14,48933
152.6783,1.14,48898
152.9941,1.14,48943
152.9763,1.14,48987
152.4967,1.14,48880
152.6625,1.14,48960
152.1459,1.14,48841
152.7663,1.14,48935
152.82,1.14,49022
152.334,1.14,48899
152.0773,1.14,48879
152.481,1.14,48941
152.57,1.14,48876
152.8162,1.14,48951
153.0159,1.14,48927
152.5851,1.14,48890
152.6962,1.14,48983
152.5426,1.14,48912
152.4204,1.14,48883
152.5318,1.14,48991
152.8181,1.14,48920
152.5007,1.14,48875
153.0857,1.14,48883
152.4813,1.14,48896
152.6601,1.14,49021
152.4453,1.14,48924
153.0347,1.14,48932
152.3764,1.14,48913
152.1482,1.14,48946
152.8998,1.14,48926
152.5966,1.14,48926
153.0545,1.14,48919
152.0444,1.14,48922
152.8163,1.14,48959
152.0842,1.14,48908
152.6085,1.14,48951
152.7125,1.14,48836
152.3707,1.14,48921
153.1863,1.14,49017
152.7848,1.14,48886
153.0941,1.14,49019
152.7872,1.14,48893
152.4761,1.14,48850
152.6437,1.14,49015
152.5304,1.14,48963
152.5175,1.14,48984
152.3642,1.14,48882
152.7407,1.14,48885
152.6319,1.14,48956
152.668,1.14,48869
152.5529,1.14,48903
152.8172,1.14,48922
153.1384,1.14,48909
152.3181,1.14,48996
152.4945,1.14,48937
152.7513,1.14,48959
152.4173,1.14,48940
153.1308,1.14,48949
152.2526,1.14,48982
152.6505,1.14,48982
152.5485,1.14,48839
153.1316,1.14,49010
153.2635,1.14,48955
152.0536,1.14,48858
152.7963,1.14,48914
152.684,1.14,48887
153.8149,1.14,49073
152.4474,1.14,48919
152.3062,1.14,48897
152.611,1.14,48974
152.5702,1.14,48842
152.5683,1.14,48915
152.0486,1.14,48872
152.6116,1.14,48973
152.2921,1.14,48903
152.4044,1.14,48938
152.7314,1.14,48867
152.5007,1.14,49000
153.03,1.14,48866
153.0174,1.14,48917
152.5676,1.14,48959
152.9089,1.14,48919
152.4082,1.14,48970
153.3227,1.14,48959
152.1934,1.14,48859
152.5404,1.14,48966
152.6568,1.14,48886
152.4786,1.14,48934
152.7895,1.14,48923
152.3988,1.14,48877
152.3779,1.14,48931
152.5309,1.14,48930
152.0795,1.14,48919
152.6455,1.14,49022
152.6488,1.14,48824
152.6486,1.14,48903
152.1779,1.14,48923
152.5701,1.14,48946
152.7545,1.14,49000
152.9696,1.14,48947
152.9288,1.14,48904
152.8501,1.14,48970
152.5276,1.14,48899
152.7431,1.14,48910
152.724,1.14,48909
152.9243,1.14,48892
152.9155,1.14,48966
152.3493,1.14,48903
152.5406,1.14,48942
153.0141,1.14,48912
153.2859,1.14,48843
152.9849,1.14,48849
152.3071,1.14,48930
152.6801,1.14,48943
152.6337,1.14,48968
152.5323,1.14,49002
152.5971,1.14,48874
153.1741,1.14,49053
152.719,1.14,48913
152.8705,1.14,48940
153.57399999999998,1.14,49261
152.817,1.14,48855
153.1049,1.14,48906
152.838,1.14,48916
152.2722,1.14,48923
152.2201,1.14,49025
152.9945,1.14,48846
152.7413,1.14,48925
152.8406,1.14,48951
152.5505,1.14,48924
152.5359,1.14,48925
152.7105,1.14,48919
152.868,1.14,48972
152.4246,1.14,48920
152.6955,1.14,48961
152.6518,1.14,48976
153.0077,1.14,49010
152.3375,1.14,48914
152.6362,1.14,48944
152.3554,1.14,48860
153.2248,1.14,48908
152.6792,1.14,48950
152.7668,1.14,48938
152.622,1.14,48980
152.8215,1.14,49025
152.4722,1.14,48964
152.3326,1.14,48908
153.4087,1.14,49126
152.6141,1.14,48882
153.0146,1.14,48935
152.9416,1.14,49023
152.8458,1.14,48962
152.5392,1.14,48942
152.9381,1.14,48850
152.2198,1.14,48930
152.438,1.14,48878
152.0993,1.14,48911
152.9805,1.14,48912
152.6673,1.14,48970
152.7318,1.14,48884
152.374,1.14,48956
152.8527,1.14,48856
152.8023,1.14,48853
152.3391,1.14,48986
153.6094,1.14,49220
152.7161,1.14,49072
153.1395,1.14,48832
152.9725,1.14,48931
153.02,1.14,48971
152.7317,1.14,48940
152.80200000000002,1.14,49052
152.5328,1.14,48963
152.7142,1.14,48989
152.811,1.14,48967
152.3531,1.14,49021
152.7304,1.14,48948
152.659,1.14,48901
153.0007,1.14,48928
152.1149,1.14,49004
152.7483,1.14,48881
152.5973,1.14,48858
152.474,1.14,48974
152.6716,1.14,48868
152.7824,1.14,48984
153.2899,1.14,48879
152.9069,1.14,48966
152.1936,1.14,48962
152.7163,1.14,48874
152.8018,1.14,48936
152.7358,1.14,48951
152.7606,1.14,49003
152.6287,1.14,48996
152.999,1.14,48911
152.6397,1.14,48937
152.6234,1.14,48997
152.49,1.14,48826
153.0729,1.14,49019
152.5612,1.14,48894
152.5101,1.14,49000
152.8748,1.14,48990
153.1061,1.14,49023
152.6451,1.14,48977
152.7468,1.14,49047
152.251,1.14,48817
152.2635,1.14,48943
152.4742,1.14,48882
152.7805,1.14,48871
152.9327,1.14,49019
152.0998,1.14,48887
152.3276,1.14,48968
153.8548,1.14,48915
153.5602,1.14,49066
152.7604,1.14,48979
152.1272,1.14,48879
153.5331,1.14,48980
152.7021,1.14,48998
152.8239,1.14,48858
152.6202,1.14,48981
152.944,1.14,49096
153.0107,1.14,48922
152.53799999999998,1.14,48950
153.094,1.14,48942
153.0237,1.14,48935
153.1699,1.14,48974
151.5358,1.13,48635
152.0986,1.13,48546
152.0849,1.13,48805
151.7178,1.13,48643
151.5813,1.13,48494
151.7955,1.13,48539
151.7011,1.13,48605
151.8354,1.13,48658
152.1627,1.13,48675
151.5002,1.13,48599
151.8626,1.13,48702
151.92700000000002,1.13,48746
152.0767,1.13,48571
151.4875,1.13,48701
151.4483,1.13,48452
151.3842,1.13,48593
152.0646,1.13,48635
151.7876,1.13,48587
152.13299999999998,1.13,48577
151.4984,1.13,48611
152.2112,1.13,48691
151.7944,1.13,48721
151.3291,1.13,48544
151.3404,1.13,48586
151.8153,1.13,48634
152.0745,1.13,48548
151.977,1.13,48602
151.2187,1.13,48580
151.9397,1.13,48619
151.4503,1.13,48686
152.2741,1.13,48597
151.7743,1.13,48615
152.1004,1.13,48661
151.7755,1.13,48571
151.7785,1.13,48638
151.8586,1.13,48630
152.8829,1.13,48731
151.654,1.13,48612
151.616,1.13,48565
152.3202,1.13,48713
151.6614,1.13,48681
152.0546,1.13,48569
151.9653,1.13,48680
151.8184,1.13,48624
152.1017,1.13,48671
151.8455,1.13,48635
152.3314,1.13,48606
152.2344,1.13,48712
151.8942,1.13,48689
151.6908,1.13,48676
152.1007,1.13,48696
151.7918,1.13,48637
151.9137,1.13,48571
152.6842,1.13,48854
152.1951,1.13,48659
151.7092,1.13,48570
151.5634,1.13,48679
152.3563,1.13,48626
152.0246,1.13,48652
151.9521,1.13,48586
153.6451,1.13,48616
152.5014,1.14,48893
153.2672,1.14,48738
152.19299999999998,1.13,48703
152.3583,1.13,48605
151.9598,1.13,48657
152.2717,1.14,48775
152.4864,1.14,48604
152.0352,1.14,48696
152.2122,1.14,48731
151.8884,1.14,48737
152.1541,1.14,48695
152.4165,1.14,48724
151.9954,1.14,48673
151.8544,1.14,48707
152.0883,1.14,48634
152.3087,1.14,48702
152.8222,1.14,48817
152.4718,1.14,48701
151.9768,1.14,48716
152.3214,1.14,48698
151.8108,1.14,48650
152.0942,1.14,48719
152.1579,1.14,48676
152.0666,1.14,48705
152.1365,1.14,48692
151.9086,1.13,48673
152.1814,1.14,48827
152.8139,1.14,48665
152.4248,1.14,48658
152.2382,1.14,48811
151.9393,1.14,48530
152.3742,1.14,48730
152.4453,1.14,48736
152.1347,1.14,48705
152.114,1.14,48753
152.217,1.14,48606
152.5434,1.14,48744
152.7315,1.14,48735
152.1158,1.14,48748
152.2194,1.13,48645
151.9348,1.14,48663
152.0482,1.14,48705
152.1094,1.14,48789
152.3177,1.14,48622
152.041,1.14,48680
153.2492,1.14,48721
152.0256,1.14,48620
152.3133,1.14,48699
152.231,1.14,48693
152.2305,1.14,48708
152.0072,1.14,48753
152.1256,1.14,48725
151.8212,1.14,48625
151.7917,1.14,48736
151.9772,1.14,48666
152.6963,1.14,48795
152.4021,1.14,48739
151.9197,1.14,48683
151.6599,1.14,48842
153.8,1.14,49183
153.4,1.14,49242
154.2,1.14,49072
154.4,1.14,49175
153.7,1.14,49085
154.7,1.15,49277
153.2,1.15,49167
154.0,1.14,49049
153.9,1.15,49199
154.2,1.14,49128
153.7,1.15,49271
153.9,1.14,49190
154.6,1.14,49233
154.0,1.15,49253
154.0,1.15,49405
154.4,1.15,49264
153.7,1.15,49252
154.1,1.15,49220
154.0,1.15,49234
154.0,1.15,49278
154.4,1.15,49087
154.4,1.15,49307
154.6,1.15,49269
154.4,1.15,49288
154.3,1.15,49229
154.1,1.15,49227
154.1,1.15,49262
154.5,1.15,49196
154.5,1.15,49246
154.3,1.15,49272
154.3,1.15,49382
154.2,1.15,49220
153.7,1.14,49253
154.7,1.14,49262
154.6,1.15,49255
154.3,1.15,49326
154.6,1.14,49161
154.5,1.14,49302
154.4,1.15,49345
154.7,1.14,49381
154.3,1.15,49350
154.7,1.15,49296
154.3,1.15,49297
154.5,1.14,49200
154.5,1.14,49210
154.2,1.15,49281
154.5,1.15,49387
154.4,1.15,49328
154.0,1.14,49331
154.5,1.14,49310
154.5,1.14,49284
154.2,1.14,49318
154.1,1.14,49275
154.1,1.14,49261
154.7,1.14,49350
154.7,1.14,49304
153.6,1.14,49339
154.7,1.14,49203
154.1,1.14,49358
154.7,1.14,49181
154.0,1.14,49313
154.2,1.14,49232
155.0,1.14,49308
154.7,1.14,49382
154.3,1.14,49398
154.6,1.14,49297
154.1,1.14,49328
154.4,1.14,49363
154.5,1.14,49218
154.4,1.14,49285
154.4,1.14,49327
154.6,1.14,49326
154.6,1.14,49308
154.0,1.14,49284
154.7,1.14,49326
154.6,1.14,49398
154.8,1.14,49300
154.8,1.14,49266
154.5,1.15,49349
154.2,1.14,49337
154.5,1.14,49354
154.3,1.14,49411
154.3,1.14,49317
154.2,1.14,49342
154.8,1.14,49269
153.9,1.14,49324
154.1,1.14,49231
154.6,1.14,49367
154.2,1.14,49333
154.4,1.14,49318
154.6,1.14,49294
154.3,1.14,49345
154.6,1.14,49346
154.5,1.14,49238
154.9,1.14,49330
154.5,1.14,49250
154.5,1.14,49300
154.4,1.14,49402
154.7,1.14,49393
154.2,1.14,49321
154.8,1.14,49333
154.4,1.14,49435
154.3,1.14,49324
154.6,1.14,49369
154.9,1.14,49255
154.4,1.14,49327
154.9,1.14,49361
154.7,1.14,49413
154.7,1.14,49368
155.6,1.14,49358
154.8,1.14,49337
154.7,1.15,49305
154.5,1.14,49291
154.6,1.14,49327
154.4,1.14,49387
154.4,1.14,49328
154.5,1.14,49302
154.8,1.14,49343
154.3,1.14,49267
154.4,1.14,49251
154.6,1.14,49336
154.6,1.14,49342
154.2,1.14,49330
154.3,1.14,49423
154.6,1.14,49335
154.7,1.14,49322
154.4,1.14,49334
154.3,1.14,49369
153.8,1.14,49285
154.7,1.14,49209
154.5,1.14,49380
154.5,1.14,49432
154.7,1.14,49417
154.4,1.14,49245
155.2,1.14,49310
154.9,1.14,49347
154.2,1.14,49285
154.3,1.14,49222
154.6,1.14,49265
154.3,1.14,49351
154.2,1.14,49246
154.8,1.14,49329
154.7,1.14,49260
154.6,1.14,49272
154.2,1.14,49230
154.3,1.14,49266
154.9,1.14,49297
154.3,1.14,49165
154.4,1.14,49226
154.5,1.14,49217
154.2,1.14,49274
154.1,1.14,49329
154.7,1.14,49254
154.2,1.14,49296
154.1,1.14,49298
154.6,1.14,49279
154.7,1.14,49212
154.1,1.14,49324
154.6,1.14,49316
154.1,1.14,49372
155.2,1.14,49262
154.5,1.14,49419
154.2,1.14,49323
154.2,1.14,49176
154.6,1.14,49270
154.5,1.14,49234
154.2,1.14,49347
153.9,1.14,49290
154.3,1.14,49228
154.4,1.14,49321
154.9,1.14,49212
