P,p1,m4
1026.955566,-1.2,1077919
1026.950684,-1.2,1052881
1026.972168,-1.2,1018479
1026.977661,-1.2,1046785
1026.9646,-1.2,1026994
1026.934448,-1.2,1103380
1026.923218,-1.2,1091468
1026.976685,-1.2,1056440
1026.954346,-1.2,1034705
1026.939087,-1.2,1075003
1026.9938960000002,-1.2,1155507
1026.95813,-1.2,1094132
1026.913208,-1.2,1044065
1026.914185,-1.2,1049992
1026.953491,-1.2,1069877
1026.915161,-1.2,1122719
1026.947998,-1.2,1068718
1026.973755,-1.2,1054310
1026.904907,-1.2,1057671
1026.921265,-1.2,1071651
1026.935303,-1.19,1053503
1026.918823,-1.2,1086478
1026.869263,-1.2,1101806
1026.900635,-1.2,1010485
1026.871216,-1.19,1105477
1026.86499,-1.2,1068765
1026.900269,-1.2,1041336
1026.810059,-1.2,1099231
1026.859253,-1.2,1094027
1026.830322,-1.2,1076303
1026.839111,-1.2,1061397
1026.843872,-1.2,1048292
1026.803711,-1.2,1015862
1026.801758,-1.2,1074446
1026.7658689999998,-1.2,1053627
1026.800293,-1.2,1024648
1026.753296,-1.2,976614
1026.795288,-1.2,1055684
1026.727417,-1.2,1075287
1026.770142,-1.2,1049545
1026.742554,-1.2,1050311
1026.756836,-1.2,1052639
1026.772095,-1.2,1042886
1026.791992,-1.2,1020629
1026.721313,-1.2,1092744
1026.771362,-1.2,1043156
1026.776489,-1.2,1082797
1026.735718,-1.2,1032687
1026.701172,-1.2,1038390
1026.664673,-1.19,1008742
1026.651367,-1.2,1067036
1026.6623539999998,-1.2,1036832
1026.643555,-1.2,1068597
1026.627319,-1.2,1031456
1026.686279,-1.2,1061464
1026.653442,-1.2,1064856
1026.702637,-1.2,1047575
1026.6821289999998,-1.2,1036995
1026.663574,-1.2,1081570
1026.629395,-1.2,1068458
1026.633911,-1.2,1037524
1026.637207,-1.2,1040182
1026.563477,-1.2,1031658
1026.598267,-1.19,1092178
1026.572388,-1.2,1061681
1026.548218,-1.19,1052282
1026.548584,-1.2,1041660
1026.553345,-1.2,1032611
1026.557617,-1.19,1063743
1026.496826,-1.2,1056476
1026.514038,-1.19,1078568
1026.489624,-1.2,1116247
1026.424805,-1.19,1080261
1026.463257,-1.19,1076204
1026.490601,-1.2,1048696
1026.444702,-1.2,1102180
1026.456665,-1.2,1028721
1026.427856,-1.2,1070986
1026.448975,-1.19,1097181
1026.410889,-1.2,1043079
1026.390625,-1.2,1046295
1026.424072,-1.2,1081067
1026.437378,-1.2,1056201
1026.4198,-1.2,1043348
1026.408447,-1.2,1024557
1026.414429,-1.2,1040426
1026.405762,-1.2,1085421
1026.356079,-1.2,1042613
1026.303345,-1.2,1039294
1026.300415,-1.2,1058616
1026.277466,-1.19,1101483
1026.252808,-1.2,1033075
1026.254395,-1.2,1040121
1026.224487,-1.2,1034170
1026.1970210000002,-1.2,1045632
1026.200928,-1.2,1079864
1026.259155,-1.2,1027862
1026.229858,-1.19,1083369
1026.223511,-1.2,1080475
1026.185059,-1.19,1096554
1026.207642,-1.2,1008209
1026.223999,-1.19,1024876
1026.187134,-1.2,1070753
1026.132568,-1.2,1077016
1026.200073,-1.2,1037489
1026.1501460000002,-1.2,1044930
1026.200684,-1.2,1095046
1026.162964,-1.2,1008101
1026.162476,-1.2,1060485
1026.151245,-1.2,1080473
1026.157471,-1.2,990452
1026.116577,-1.2,1039748
1026.14978,-1.2,1024281
1026.125732,-1.2,1101267
1026.120483,-1.2,999663
1026.170288,-1.19,1056611
1026.163696,-1.2,1069585
1026.17627,-1.19,1097045
1026.135498,-1.19,1099159
1026.103638,-1.2,1149515
1026.133667,-1.2,1035021
1026.116821,-1.2,1030818
1026.146118,-1.2,1063510
1026.115723,-1.2,1016177
1026.10437,-1.2,1099072
1026.134399,-1.2,1071546
1026.205688,-1.2,1113473
1026.18396,-1.2,1070248
1026.228149,-1.2,1100345
1026.220703,-1.2,1083154
1026.225952,-1.2,1033088
1026.262817,-1.2,1084720
1026.21875,-1.2,1026578
1026.229248,-1.19,1058855
1026.2227779999998,-1.2,1070793
1026.222656,-1.2,1051616
1026.223755,-1.2,1075794
1026.1911619999998,-1.2,1064719
1026.28894,-1.2,1135565
1026.251221,-1.2,1016205
1026.231934,-1.2,1035749
1026.280762,-1.2,1031287
1026.282715,-1.2,1070473
1026.25354,-1.2,1016908
1026.271851,-1.2,1029602
1026.262939,-1.2,1138771
1026.241821,-1.19,1027483
1026.196167,-1.2,1075568
1026.160034,-1.2,1025123
1026.145752,-1.19,1056337
1026.153442,-1.2,1040805
1026.160889,-1.2,1072356
1026.133057,-1.2,1074033
1026.172485,-1.2,1072363
1026.177734,-1.2,991409
1026.167969,-1.19,1055981
1026.127197,-1.2,961893
1026.158325,-1.2,1118453
1026.2028810000002,-1.19,1055375
1026.17041,-1.2,1090381
1026.178467,-1.2,1010242
1026.168579,-1.2,1002333
1026.238281,-1.19,1022349
1026.220337,-1.2,1038460
1026.22168,-1.2,1039022
1026.208374,-1.2,1027067
1026.240112,-1.2,1004633
1026.221802,-1.2,1069366
1026.289917,-1.2,1015458
1026.282349,-1.2,1049630
1026.272461,-1.2,1060337
1026.258179,-1.19,1009765
1026.261475,-1.2,1087557
1026.215942,-1.2,1027355
1026.2067869999998,-1.19,1108612
1026.176636,-1.2,1017440
1026.20166,-1.2,1052068
1026.196045,-1.19,1007437
1026.216431,-1.2,1037855
1026.236206,-1.2,1047094
1026.209595,-1.2,1061785
1026.227295,-1.2,1059485
1026.217896,-1.19,1043838
1026.252197,-1.2,1032688
1026.252808,-1.19,1058659
1026.240967,-1.2,1037917
1026.270874,-1.19,1025258
1026.238525,-1.2,1049583
1026.259033,-1.2,1058485
1026.192383,-1.2,1064449
1026.2224119999998,-1.2,1049046
1026.211792,-1.2,1048600
1026.228638,-1.2,1082009
1026.236328,-1.2,1054039
1026.194336,-1.2,1073012
1026.242554,-1.2,1091144
1026.22583,-1.2,1056319
1026.231934,-1.19,1073338
1026.256592,-1.2,1073464
1026.24292,-1.2,1043541
1026.262207,-1.2,1033725
1026.288818,-1.19,1093962
1026.306641,-1.2,1056825
1026.294189,-1.2,999520
1026.324829,-1.2,1042840
1026.3127439999998,-1.2,1072784
1026.312134,-1.2,1130515
1026.287964,-1.19,1077132
1026.292603,-1.2,1015015
1026.270752,-1.2,1067271
1026.28186,-1.19,1037880
1026.27478,-1.19,972080
1026.279175,-1.2,1108485
1026.312134,-1.2,1066648
1026.361694,-1.19,1058798
1026.378174,-1.2,1014325
1026.41626,-1.2,1033686
1026.37207,-1.2,1016153
1026.376709,-1.19,1062700
1026.352417,-1.2,1066395
1026.37439,-1.2,1017597
1026.362427,-1.2,1029771
1026.36499,-1.2,1015385
1026.3573,-1.2,1092818
1026.368042,-1.2,1027945
1026.37915,-1.2,1102258
1026.39502,-1.19,991208
1026.391968,-1.2,1080787
1026.357544,-1.19,1055177
1026.439209,-1.19,1006377
1026.422729,-1.2,1053834
1026.456055,-1.2,1068530
1026.477783,-1.2,1041244
1026.473022,-1.2,1049795
1026.473511,-1.2,1055474
1026.409302,-1.19,1041325
1026.439575,-1.2,1060722
1026.467407,-1.19,1090500
1026.418945,-1.2,1030983
1026.460815,-1.2,1047346
1026.448486,-1.2,1049435
1026.49353,-1.19,1064836
1026.465698,-1.2,1058323
1026.491211,-1.2,1006688
1026.5415039999998,-1.2,1089260
1026.508423,-1.2,1035777
1026.59314,-1.19,1031470
1026.579346,-1.2,1024720
1026.515503,-1.2,1014163
1026.591797,-1.2,1024062
1026.549316,-1.19,1020269
1026.575806,-1.19,971040
1026.572388,-1.19,1061171
1026.608032,-1.19,1065650
1026.539185,-1.2,1046234
1026.56604,-1.2,1006890
1026.576172,-1.19,1011283
1026.531372,-1.2,1095325
1026.560913,-1.2,1085123
1026.518799,-1.2,1028326
1026.483887,-1.19,1004848
1026.5390630000002,-1.2,1070661
1026.509766,-1.2,1017880
1026.547607,-1.2,1090740
1026.552368,-1.2,1058756
1026.523071,-1.2,1018394
1026.530762,-1.2,1042844
1026.578125,-1.2,1064376
1026.57605,-1.2,1027534
1026.585205,-1.2,1070237
1026.595215,-1.19,1063278
1026.602173,-1.2,1040256
1026.589966,-1.19,1074280
1026.637573,-1.2,994345
1026.609497,-1.2,1091988
1026.655273,-1.2,1074394
1026.68103,-1.19,1034429
1026.647095,-1.2,1116078
1026.648682,-1.19,1041141
1026.647095,-1.2,1002910
1026.664673,-1.2,1059958
1026.696167,-1.2,1050498
1026.69397,-1.2,1052840
1026.665161,-1.2,1081868
1026.679932,-1.19,1049111
1026.658569,-1.19,1084464
1026.704834,-1.2,1030802
1026.720947,-1.2,1035330
1026.724609,-1.19,1002774
1026.713867,-1.2,1063556
1026.687378,-1.2,1052395
1026.735107,-1.2,1089865
1026.736694,-1.2,1085527
1026.735718,-1.2,1037808
1026.826904,-1.2,1038099
1026.807861,-1.2,1055241
1026.763062,-1.2,1099990
1026.811523,-1.2,1044037
1026.812012,-1.2,1041448
1026.762329,-1.19,1027937
1026.730835,-1.2,978427
1026.806519,-1.2,1060431
1026.771118,-1.2,1056583
1026.820557,-1.2,1037479
1026.799805,-1.2,1067935
1026.806763,-1.2,1087218
1026.848267,-1.2,1007422
1026.849365,-1.2,1078510
1026.907715,-1.2,977229
1026.874878,-1.2,1107580
1026.855835,-1.2,1020690
1026.8647460000002,-1.2,1001080
1026.8359380000002,-1.2,1033344
1026.812012,-1.19,1047146
1026.798584,-1.19,1160586
1026.814331,-1.2,1065002
1026.829224,-1.2,1021795
1027.005981,-1.34,1148364
1027.022339,-1.34,1124633
1027.093628,-1.34,1115246
1027.055664,-1.34,1142413
1027.049561,-1.34,1159527
1027.095947,-1.34,1135345
1027.09668,-1.34,1165034
1027.156372,-1.34,1109374
1027.101074,-1.34,1103739
1027.119995,-1.33,1103201
1027.1365970000002,-1.34,1159565
1027.157227,-1.33,1107880
1027.127563,-1.34,1141178
1027.0939939999998,-1.34,1091242
1027.139648,-1.34,1072824
1027.169067,-1.35,1126100
1027.171021,-1.34,1103191
1027.138672,-1.34,1112359
1027.204834,-1.34,1137306
1027.161743,-1.34,1132779
1027.204468,-1.33,1111831
1027.178833,-1.34,1142172
1027.123169,-1.34,1142421
1027.16626,-1.34,1086057
1027.174316,-1.34,1131295
1027.151611,-1.34,1111423
1027.120483,-1.34,1092161
1027.131958,-1.33,1139498
1027.144165,-1.34,1064819
1027.134155,-1.35,1137453
1027.162476,-1.35,1106970
1027.134644,-1.34,1119180
1027.160034,-1.34,1083140
1027.195068,-1.34,1110217
1027.2189939999998,-1.34,1091965
1027.270874,-1.34,1103509
1027.293701,-1.34,1164319
1027.272583,-1.34,1120142
1027.299316,-1.34,1138439
1027.326172,-1.34,1123504
1027.282227,-1.34,1089275
1027.286255,-1.34,1104632
1027.336792,-1.35,1116048
1027.2758789999998,-1.34,1197638
1027.307739,-1.34,1139736
1027.326904,-1.34,1112103
1027.3029789999998,-1.34,1076633
1027.364014,-1.34,1126460
1027.360229,-1.34,1132962
1027.343872,-1.34,1074249
1027.3474119999998,-1.34,1120032
1027.3671880000002,-1.34,1094459
1027.328003,-1.34,1064133
1027.348022,-1.34,1091361
1027.364868,-1.34,1148357
1027.3591310000002,-1.34,1076987
1027.345093,-1.34,1149028
1027.336548,-1.34,1051084
1027.361694,-1.35,1073370
1027.332886,-1.34,1144084
1027.32959,-1.34,1147497
1027.394531,-1.34,1134391
1027.352051,-1.35,1163043
1027.355469,-1.35,1118529
1027.360474,-1.34,1129413
1027.423462,-1.35,1120190
1027.398315,-1.34,1152578
1027.408691,-1.34,1103541
1027.407593,-1.34,1093553
1027.403076,-1.34,1155224
1027.437134,-1.34,1155669
1027.4060060000002,-1.34,1102183
1027.373413,-1.34,1139370
1027.430054,-1.34,1220490
1027.369385,-1.34,1140153
1027.407959,-1.34,1088257
1027.41272,-1.34,1046357
1027.4477539999998,-1.34,1092232
1027.45874,-1.34,1134243
1027.388062,-1.35,1088421
1027.425415,-1.34,1072490
1027.448975,-1.34,1179830
1027.435547,-1.34,1112043
1027.48291,-1.34,1087233
1027.44519,-1.35,1082040
1027.450439,-1.34,1117097
1027.483887,-1.34,1084136
1027.486084,-1.34,1159199
1027.49939,-1.34,1137445
1027.502197,-1.34,1118953
1027.4803470000002,-1.34,1104443
1027.5115970000002,-1.34,1121344
1027.461304,-1.35,1141321
1027.464355,-1.35,1121105
1027.437988,-1.35,1104460
1027.481445,-1.34,1117326
1027.486816,-1.34,1112942
1027.446167,-1.35,1115025
1027.435547,-1.34,1108348
1027.410767,-1.34,1077618
1027.42981,-1.35,1142554
1027.434448,-1.35,1098382
1027.378174,-1.34,1138404
1027.383911,-1.34,1133328
1027.393921,-1.35,1096847
1027.360474,-1.34,1067249
1027.361572,-1.35,1111673
1027.341187,-1.34,1100238
1027.344604,-1.34,1149634
1027.348999,-1.34,1073352
1027.314575,-1.34,1118935
1027.3342289999998,-1.34,1099536
1027.328979,-1.34,1053356
1027.30188,-1.34,1079896
1027.288818,-1.34,1163691
1027.298706,-1.34,1135758
1027.28833,-1.34,1183473
1027.318359,-1.34,1111121
1027.265625,-1.34,1096238
1027.317383,-1.34,1161582
1027.288696,-1.35,1074514
1027.317505,-1.35,1116636
1027.282715,-1.34,1054977
1027.286987,-1.34,1124127
1027.265137,-1.34,1141725
1027.27832,-1.34,1069057
1027.287842,-1.35,1113568
1027.301147,-1.34,1145009
1027.283813,-1.34,1119423
1027.2932130000002,-1.34,1133695
1027.271973,-1.34,1100163
1027.264893,-1.34,1129049
1027.283081,-1.34,1076404
1027.286987,-1.34,1085706
1027.310547,-1.34,1118331
1027.240356,-1.35,1169461
1027.271606,-1.34,1132129
1027.2966310000002,-1.34,1103154
1027.240234,-1.34,1081981
1027.251099,-1.34,1112864
1027.284302,-1.34,1101786
1027.281738,-1.35,1132524
1027.2849119999998,-1.34,1145951
1027.23645,-1.34,1157510
1027.236938,-1.35,1138223
1027.22522,-1.34,1093833
1027.2282710000002,-1.34,1118814
1027.244751,-1.34,1104380
1027.249512,-1.35,1147928
1027.27356,-1.35,1096334
1027.245728,-1.35,1127601
1027.301636,-1.35,1143659
1027.277832,-1.35,1168018
1027.289917,-1.35,1124214
1027.256226,-1.35,1113854
1027.248901,-1.35,1129232
1027.246582,-1.35,1101932
1027.224731,-1.34,1091148
1027.178101,-1.35,1122349
1027.175781,-1.35,1147811
1027.225952,-1.35,1138865
1027.2052,-1.34,1115896
1027.188232,-1.35,1119762
1027.162476,-1.34,1166886
1027.213013,-1.34,1154623
1027.209717,-1.35,1119736
1027.1599119999998,-1.34,1159339
1027.178345,-1.34,1112414
1027.144531,-1.35,1130311
1027.126953,-1.35,1156606
1027.193115,-1.34,1197083
1027.138184,-1.35,1134616
1027.104614,-1.34,1128249
1027.147827,-1.34,1121155
1027.115112,-1.35,1118972
1027.119873,-1.35,1123310
1027.121704,-1.34,1112254
1027.075439,-1.35,1134364
1027.093628,-1.35,1130404
1027.104614,-1.35,1125308
1027.07373,-1.34,1126949
1027.059082,-1.34,1145826
1027.051514,-1.34,1143105
1027.029663,-1.35,1097113
1026.99231,-1.34,1146223
1027.002075,-1.34,1127836
1026.969727,-1.35,1136300
1026.95166,-1.35,1098335
1026.947388,-1.35,1154472
1026.987549,-1.34,1136449
1026.952148,-1.34,1092177
1026.910889,-1.34,1098023
1026.873657,-1.34,1127033
1026.879517,-1.35,1141286
1026.858276,-1.34,1155188
1026.8479,-1.34,1120865
1026.887939,-1.35,1111139
1026.818726,-1.35,1140145
1026.874512,-1.34,1121848
1026.815796,-1.34,1103587
1026.81897,-1.35,1132933
1026.820801,-1.35,1124428
1026.768677,-1.34,1150313
1026.740723,-1.34,1127417
1026.773071,-1.34,1120676
1026.730225,-1.35,1130307
1026.6665039999998,-1.34,1135657
1026.700806,-1.35,1103971
1026.724243,-1.35,1128172
1026.63501,-1.35,1182971
1026.679077,-1.35,1098960
1026.6015630000002,-1.34,1089532
1026.614502,-1.34,1096817
1026.668945,-1.34,1118161
1026.618652,-1.34,1085372
1026.620728,-1.35,1106631
1026.596191,-1.34,1145643
1026.586426,-1.34,1089054
1026.575073,-1.34,1063473
1026.578003,-1.34,1088659
1026.53125,-1.35,1151159
1026.538086,-1.34,1132206
1026.504517,-1.34,1090799
1026.5373539999998,-1.34,1126977
1026.5095210000002,-1.35,1133266
1026.484985,-1.34,1115113
1026.503296,-1.34,1115060
1026.520264,-1.34,1069258
1026.549316,-1.34,1132642
1026.467529,-1.34,1064159
1026.482056,-1.34,1098164
1026.528687,-1.34,1141135
1026.519531,-1.35,1099570
1026.489136,-1.35,1109790
1026.466797,-1.35,1095359
1026.520508,-1.34,1102925
1026.5251460000002,-1.34,1111905
1026.459961,-1.34,1109174
1026.428223,-1.34,1139028
1026.422729,-1.34,1154663
1026.380127,-1.34,1130563
1026.399048,-1.34,1129714
1026.3942869999998,-1.34,1134780
1026.341797,-1.34,1053014
1026.328125,-1.34,1124787
1026.343384,-1.34,1118590
1026.294556,-1.34,1217058
1026.310181,-1.34,1165838
1026.2915039999998,-1.34,1114584
1026.289185,-1.35,1143516
1026.252319,-1.34,1098518
1026.219604,-1.35,1088877
1026.202026,-1.35,1069755
1026.186279,-1.35,1157458
1026.16748,-1.35,1122274
1026.152954,-1.35,1166868
1026.116943,-1.35,1148848
1026.112671,-1.35,1191377
1026.075928,-1.35,1098283
1026.073242,-1.35,1109907
1026.042725,-1.35,1129570
1026.047852,-1.35,1095702
1026.047241,-1.35,1075511
1025.980103,-1.35,1137433
1026.012817,-1.35,1047287
1025.923218,-1.35,1110126
1025.966187,-1.35,1129871
1025.976929,-1.35,1129774
1025.9372560000002,-1.35,1079572
1025.960815,-1.34,1138361
1025.967407,-1.35,1133162
1025.927856,-1.35,1140931
1025.946533,-1.34,1154874
1025.87439,-1.35,1078239
1025.856934,-1.35,1177537
1025.859863,-1.35,1142146
1025.874023,-1.34,1114322
1025.852417,-1.35,1114092
1025.832886,-1.34,1067582
1025.811035,-1.35,1092845
1025.779053,-1.35,1122602
1025.7948,-1.35,1111099
1025.74585,-1.35,1055872
1025.785034,-1.35,1117169
1025.71521,-1.35,1114799
1025.7224119999998,-1.36,1072718
1025.650269,-1.35,1109933
1025.669678,-1.35,1150033
1025.635498,-1.35,1148672
1025.645264,-1.35,1137942
1025.621948,-1.35,1138815
1025.638306,-1.35,1082556
1025.661743,-1.35,1091693
1025.681641,-1.35,1164441
1025.639648,-1.34,1118672
1025.648315,-1.35,1112319
1025.535767,-1.35,1090531
1025.540405,-1.35,1128692
1025.55896,-1.35,1111183
1025.498291,-1.35,1106045
1025.471069,-1.35,1143283
1025.487305,-1.35,1104311
1025.4724119999998,-1.35,1138338
1025.452637,-1.36,1106088
1025.473511,-1.35,1138093
1025.399902,-1.35,1138802
1025.414673,-1.36,1128109
1025.415894,-1.36,1143041
1025.366089,-1.35,1090849
1025.341309,-1.35,1101669
1025.338013,-1.35,1116732
1025.345337,-1.36,1136114
1025.328857,-1.36,1108946
1025.349365,-1.36,1142339
1025.34082,-1.36,1147234
1025.307007,-1.36,1145420
1025.303711,-1.36,1094788
1025.297363,-1.35,1107974
1025.297852,-1.36,1126314
1025.293701,-1.36,1121016
1025.233521,-1.36,1096576
1025.230225,-1.36,1070910
1025.247437,-1.35,1129656
1025.2150880000002,-1.36,1103861
1025.195557,-1.35,1114024
1025.1467289999998,-1.35,1113469
1025.131958,-1.36,1102254
1025.168335,-1.36,1139054
1025.127075,-1.36,1150203
1025.141357,-1.35,1138969
1025.123657,-1.36,1155208
1025.1130369999998,-1.35,1157212
1025.07959,-1.35,1123541
1025.067505,-1.36,1096502
1025.00293,-1.35,1124871
1025.02771,-1.36,1151334
1024.976929,-1.36,1085622
1024.960693,-1.35,1126923
1024.9157710000002,-1.35,1191178
1024.952515,-1.35,1166380
1024.913696,-1.36,1138551
1024.948975,-1.35,1133617
1024.9470210000002,-1.36,1094152
1024.95813,-1.36,1136821
1024.911865,-1.35,1127478
1024.920166,-1.36,1139761
1024.892944,-1.36,1149197
1024.932617,-1.36,1159896
1024.912964,-1.36,1136423
1024.852051,-1.36,1110133
1024.920776,-1.36,1071011
1024.8845210000002,-1.35,1113635
1024.871826,-1.35,1106062
1024.903809,-1.35,1112832
1024.856689,-1.35,1105367
1024.842407,-1.35,1115756
1024.801025,-1.35,1179007
1024.85376,-1.35,1099070
1024.805664,-1.35,1113356
1024.80188,-1.35,1105043
1024.765503,-1.35,1130253
1024.804321,-1.35,1127675
1024.73938,-1.35,1112981
1024.748291,-1.35,1160244
1024.713501,-1.36,1223395
1024.68689,-1.35,1069906
1024.672974,-1.35,1097335
1024.675049,-1.35,1131356
1024.70166,-1.35,1124050
1024.642944,-1.35,1124398
1024.671997,-1.36,1084109
1024.672241,-1.35,1122647
1024.657959,-1.36,1122102
1024.655273,-1.35,1095999
1024.68811,-1.35,1104199
1024.652344,-1.35,1162551
1024.623657,-1.35,1138443
1024.6564939999998,-1.35,1129818
1024.627563,-1.35,1137819
1024.647217,-1.36,1134059
1024.593384,-1.36,1132824
1024.590576,-1.35,1169933
1024.594482,-1.35,1177955
1024.58252,-1.35,1186877
1024.5448,-1.35,1152037
1024.599976,-1.35,1124596
1024.5432130000002,-1.35,1105715
1024.523071,-1.35,1125232
1024.578735,-1.35,1135281
1024.564209,-1.35,1156365
1024.525757,-1.35,1103975
1024.576782,-1.35,1157752
1024.525757,-1.35,1106894
1024.5744630000002,-1.35,1144863
1024.503052,-1.35,1123039
1024.497803,-1.35,1119704
1024.512939,-1.35,1085548
1024.462158,-1.35,1151054
1024.503174,-1.35,1106880
1024.503052,-1.35,1128175
1024.5563960000002,-1.35,1128204
1024.527954,-1.35,1148140
1024.574707,-1.35,1160184
1024.5471189999998,-1.35,1145496
1024.565308,-1.35,1106768
1024.572876,-1.35,1083634
1024.544922,-1.35,1143264
1024.561523,-1.35,1068591
1024.5661619999998,-1.35,1089198
1024.603882,-1.34,1130843
1024.570435,-1.35,1112782
1024.602051,-1.35,1205456
1024.5939939999998,-1.35,1132719
1024.5897220000002,-1.35,1157445
1024.575928,-1.35,1126493
1024.556274,-1.34,1162649
1024.5991210000002,-1.34,1109748
1024.588135,-1.35,1120256
1024.574707,-1.35,1156996
1024.594971,-1.34,1137633
1024.6053470000002,-1.35,1097467
1024.634766,-1.35,1112910
1024.598877,-1.35,1136658
1024.647095,-1.34,1133599
1024.634277,-1.35,1142149
1024.6522220000002,-1.35,1137611
1024.66687,-1.34,1139226
1024.639648,-1.35,1154018
1024.666382,-1.35,1059949
1024.685059,-1.35,1141231
1024.6501460000002,-1.35,1184911
1024.611694,-1.35,1202420
1024.600586,-1.35,1106052
1024.625366,-1.35,1139036
1024.5939939999998,-1.35,1106523
1024.58728,-1.35,1093464
1024.605835,-1.35,1109396
1024.566772,-1.35,1103390
1024.577637,-1.35,1078569
1024.647827,-1.35,1149413
1024.675171,-1.35,1160262
1024.61792,-1.35,1124096
1024.66394,-1.35,1101944
1024.644897,-1.34,1105201
1024.670776,-1.35,1099833
1024.64563,-1.35,1146234
1024.560669,-1.35,1116880
1024.638428,-1.35,1143168
1024.704346,-1.35,1132992
1024.653931,-1.34,1140154
1024.660889,-1.35,1102062
1024.690552,-1.35,1140943
1024.7147220000002,-1.35,1142732
1024.7227779999998,-1.35,1133066
1024.677612,-1.35,1128681
1024.654785,-1.35,1128217
1024.68335,-1.35,1141660
1024.713257,-1.35,1106195
1024.699707,-1.35,1125662
1024.71582,-1.35,1133488
1024.758667,-1.35,1202620
1024.798706,-1.35,1123576
1024.765625,-1.35,1167205
1024.776367,-1.34,1132016
1024.758789,-1.34,1106252
1024.786255,-1.35,1128593
1024.789795,-1.34,1074910
1024.792236,-1.35,1165899
1024.8244630000002,-1.35,1127799
1024.824707,-1.35,1134415
1024.819458,-1.35,1103424
1024.861816,-1.35,1156971
1024.864136,-1.35,1151788
1024.884399,-1.35,1111947
1024.884644,-1.35,1179186
1024.8654789999998,-1.35,1123963
1024.884766,-1.35,1094999
1024.937866,-1.35,1153552
1024.86792,-1.35,1136674
1024.940063,-1.35,1131222
1027.409546,-1.32,1124643
1027.425415,-1.33,1165094
1027.460083,-1.33,1063437
1027.394043,-1.33,1115313
1027.405273,-1.34,1144572
1027.423706,-1.34,1156502
1027.416016,-1.34,1147781
1027.428711,-1.34,1123896
1027.420898,-1.34,1114959
1027.428589,-1.35,1175487
1027.452759,-1.35,1101912
1027.414551,-1.35,1112635
1027.478882,-1.35,1132402
1027.477173,-1.35,1112189
1027.467285,-1.35,1167636
1027.457886,-1.35,1139315
1027.483643,-1.35,1148310
1027.473145,-1.35,1120629
1027.435425,-1.35,1164889
1027.462769,-1.36,1203084
1027.463867,-1.35,1117728
1027.486694,-1.35,1190438
1027.475952,-1.35,1194485
1027.503174,-1.35,1172895
1027.512329,-1.35,1175376
1027.469604,-1.35,1123691
1027.513428,-1.35,1149610
1027.515625,-1.35,1168080
1027.536133,-1.34,1150000
1027.515747,-1.34,1121404
1027.500732,-1.34,1168791
1027.564453,-1.35,1129932
1027.557983,-1.35,1101232
1027.559448,-1.34,1141705
1027.568359,-1.34,1102531
1027.578247,-1.34,1113229
1027.550049,-1.34,1131262
1027.588745,-1.34,1105015
1027.550293,-1.34,1141588
1027.600464,-1.34,1130027
1027.614624,-1.34,1148711
1027.618164,-1.34,1139874
1027.619019,-1.34,1143916
1027.606323,-1.34,1133098
1027.623169,-1.35,1157703
1027.623657,-1.34,1111588
1027.631592,-1.34,1154441
1027.671875,-1.34,1138110
1027.681519,-1.34,1141376
1027.664795,-1.34,1119160
1027.673218,-1.34,1096146
1027.660156,-1.34,1109238
1027.682739,-1.34,1126152
1027.720825,-1.34,1134022
1027.733154,-1.35,1137298
1027.75708,-1.35,1152239
1027.7578130000002,-1.34,1102151
1027.753174,-1.35,1127137
1027.840576,-1.35,1138221
1027.796021,-1.34,1164073
1027.824829,-1.34,1090680
1027.862915,-1.34,1108317
1027.838867,-1.35,1148516
1027.801514,-1.34,1150468
1027.815552,-1.34,1171564
1027.8125,-1.34,1103555
1027.8498539999998,-1.34,1157131
1027.835083,-1.34,1190046
1027.784424,-1.34,1151373
1027.82666,-1.35,1096392
1027.814453,-1.34,1138590
1027.876587,-1.34,1159997
1027.845337,-1.35,1149973
1027.854126,-1.35,1138011
1027.880859,-1.34,1180727
1027.869141,-1.34,1149615
1027.8752439999998,-1.35,1135223
1027.89502,-1.35,1163945
1027.883911,-1.34,1126461
1027.9025880000002,-1.34,1195666
1027.928223,-1.35,1103021
1027.931274,-1.35,1148705
1027.9060060000002,-1.34,1126382
1027.941772,-1.35,1189738
1027.93103,-1.34,1134262
1027.95874,-1.35,1088301
1027.932617,-1.34,1111688
1027.990601,-1.34,1180655
1027.950317,-1.35,1117499
1027.985596,-1.34,1148046
1027.93396,-1.35,1137668
1027.9313960000002,-1.35,1168812
1027.953247,-1.33,1148162
1027.971191,-1.34,1128562
1027.936157,-1.34,1086720
1027.987793,-1.34,1120309
1027.984863,-1.34,1119381
1027.992554,-1.34,1128857
1027.998413,-1.34,1187190
1027.9782710000002,-1.34,1159608
1028.002197,-1.34,1093196
1027.988525,-1.34,1122272
1028.028687,-1.34,1125728
1028.018433,-1.34,1151435
1028.032593,-1.34,1166944
1028.020264,-1.34,1168729
1028.054565,-1.34,1075559
1028.062378,-1.34,1109262
1028.026001,-1.34,1147653
1028.0546880000002,-1.34,1101728
1028.0802,-1.34,1134462
1028.032104,-1.35,1164335
1028.07605,-1.34,1184051
1028.130615,-1.34,1115309
1028.112671,-1.34,1163726
1028.13916,-1.34,1160131
1028.139526,-1.34,1108297
1028.152344,-1.34,1135923
1028.143188,-1.34,1114657
1028.119385,-1.34,1117172
1028.18811,-1.34,1123226
