T,t1,t2,t4
20.5086689,20.4,395.4,583.3758
20.50250053,20.5,395.4,583.2166
20.53532028,20.5,395.4,583.2937
20.49069405,20.5,395.5,583.1901
20.46224785,20.6,395.5,583.174
20.43630981,20.6,395.6,583.1754
20.43544197,20.6,395.6,583.2508
20.43840599,20.6,395.6,583.4489
20.50492859,20.6,395.7,583.3651
20.50916481,20.6,395.6,583.4897
20.54738617,20.6,395.8,583.3688
20.55724525,20.6,395.7,583.2714
20.52164841,20.6,395.7,583.0438
20.54656982,20.6,395.7,583.1998
20.58846283,20.6,395.6,583.1816
20.60421944,20.5,395.6,583.1372
20.63853073,20.5,395.5,583.144
20.65163994,20.5,395.5,583.2402
20.67445946,20.5,395.5,583.2942
20.68946266,20.4,395.5,583.2771
20.74445724,20.4,395.3,583.1476
20.78111649,20.4,395.2,583.3141
20.81365204,20.3,395.2,583.3724
20.85385513,20.3,395.2,583.1428
20.83417892,20.3,395.2,583.1827
20.8322258,20.2,395.1,583.2008
20.81477165,20.2,395.1,583.2084
20.81240273,20.1,395.0,583.3588
20.7858448,20.1,395.0,583.2122
20.75713348,20.1,395.0,583.2230000000001
20.73530579,20.0,394.9,583.2089
20.70747185,20.0,394.7,583.1831
20.67733192,20.0,394.8,583.1459
20.66594887,19.9,394.6,583.1854
20.6414814,19.9,394.6,583.1748
20.62112617,19.9,394.5,583.1326
20.62740517,19.8,394.5,583.3198
20.62897873,19.8,394.3,583.3748
20.628479,19.8,394.3,583.429
20.54072952,19.8,394.3,584.011
20.53893661,19.8,394.3,583.7195
20.43701553,19.8,394.4,583.4694
20.37833405,19.8,394.2,583.465
20.26105881,19.8,394.3,583.4077
20.17663765,19.7,394.3,583.4196
20.17558289,19.7,394.1,583.3105
20.17471313,19.7,394.2,583.4183
20.14211655,19.7,394.3,583.212
20.12758255,19.6,394.3,583.1948
20.05705643,19.6,394.1,583.2503
20.02090836,19.6,394.1,583.0685
19.95033646,19.6,394.1,583.0426
19.9397583,19.6,394.1,583.2343
19.93585587,19.6,394.2,583.2129
19.94632721,19.6,394.1,583.0386
19.94396782,19.6,394.2,583.2335
19.90210152,19.6,394.2,583.1979
19.91418648,19.6,394.2,583.0585
19.9503479,19.6,394.2,583.1918
19.98454475,19.6,394.2,583.0382
20.03908157,19.5,394.1,583.0544
20.04466248,19.5,394.1,583.2913
20.06088448,19.5,394.1,583.3612
20.10731888,19.6,394.1,583.3939
20.1634388,19.6,394.2,583.6431
20.25206375,19.6,394.2,583.5898
20.31158638,19.6,394.2,583.8546
20.32974052,19.6,394.0,583.8494
20.35149765,19.6,394.0,583.9254
20.35429382,19.6,393.9,583.8489
20.39406586,19.6,394.0,584.1644
20.39913559,19.7,394.0,584.0931
20.41424751,19.8,394.0,584.3253
20.43139458,19.9,394.1,584.5917
20.43847847,19.9,394.1,584.3934
20.42512131,20.0,394.1,584.3581
20.4422245,20.0,394.3,584.41
20.46752167,20.0,394.3,584.6171
20.5145607,20.0,394.4,584.7196
20.62387085,20.0,394.3,584.481
20.70159912,20.0,394.3,584.6463
20.733675,20.0,394.4,584.5473
20.76286316,20.0,394.4,584.7239
20.79788017,20.0,394.3,584.6076
20.83848572,20.0,394.5,584.7784
20.83203316,20.0,394.6,584.6191
20.83620834,20.0,394.5,584.6636
20.82279778,20.0,394.6,584.6393
20.78106308,20.0,394.5,584.7184
20.79882622,20.1,394.6,584.8309
20.82215691,20.1,394.6,584.7797
20.82203293,20.1,394.5,584.841
20.78781319,20.1,394.5,585.0344
20.78138733,20.2,394.7,584.9868
20.77188683,20.2,394.7,584.9145
20.76127815,20.2,394.6,584.8856
20.72727776,20.2,394.7,584.8543
20.71556854,20.2,394.7,584.8625
20.69059563,20.2,394.7,584.8459
20.65668106,20.1,394.5,584.7634
20.66167068,20.1,394.5,584.8278
20.66854477,20.1,394.7,584.9529
20.65446091,20.1,394.5,584.8676
20.60817337,20.1,394.5,584.8367
20.59539986,20.1,394.5,585.482
20.57816696,20.1,394.5,585.0471
20.59817123,20.1,394.5,584.9731
20.61330986,20.1,394.5,585.0095
20.6284008,20.1,394.7,584.9281
20.67409515,20.2,394.6,585.1426
20.6965332,20.2,394.6,585.0178
20.70999908,20.3,394.7,585.5226
20.765028,20.3,394.8,585.9452
20.78949547,20.3,394.7,585.2338
20.82184219,20.3,394.8,585.2537
20.86797142,20.3,394.9,585.0581
20.88850784,20.3,394.9,585.1266
20.90236664,20.3,394.8,585.1123
20.93229485,20.3,394.9,585.2122
20.95707321,20.3,395.0,585.1957
20.97690582,20.3,395.1,585.0433
20.99826241,20.3,395.0,585.0106
21.02817726,20.3,395.0,585.0156
21.04701614,20.4,395.0,585.2701
21.05620956,20.4,395.0,585.3207
21.0728035,20.5,395.0,585.6479
21.10598373,20.6,395.0,585.5727
21.12576103,20.7,395.1,586.0478
21.15134239,20.8,395.2,585.7599
21.15036201,20.8,395.4,585.7927
21.1599102,20.9,395.4,585.6005
21.17589188,20.9,395.4,585.7076
21.20800781,20.9,395.6,585.7204
21.23047829,20.9,395.6,585.6957
21.27184486,20.9,395.7,585.754
21.3268528,20.9,395.5,585.9814
21.32022285,20.9,395.5,585.9865
21.319610600000004,20.8,395.6,585.964
21.28747749,20.9,395.6,586.4185
21.28457451,20.9,395.5,586.0247
21.30503845,20.9,395.6,585.8206
21.32284355,21.0,395.7,585.6313
21.33649063,21.0,395.8,585.6255
21.34781647,21.0,395.8,585.6053
21.31041336,21.0,395.7,585.4655
21.25106812,21.0,395.6,585.5038
21.22626877,21.1,395.8,585.4427
21.14875221,21.1,396.0,585.5297
21.13620567,21.1,395.9,585.3041
21.09398651,21.1,396.0,585.4775
21.06642151,21.0,395.9,585.3685
21.03641701,20.9,395.9,585.3284
21.04676819,20.9,395.9,585.2372
21.04684448,20.8,395.9,585.129
21.02207184,20.8,395.7,584.9805
21.0241375,20.8,395.6,585.4121
21.06229019,20.7,395.6,585.0482
21.06724167,20.7,395.6,584.97
21.03833389,20.8,395.6,584.8994
21.04511833,20.7,395.5,585.2491
21.08874321,20.7,395.5,585.0378
21.09303474,20.8,395.6,585.3943
21.13609314,20.8,395.5,585.3318
21.13126945,20.8,395.4,585.5162
21.16063309,20.9,395.5,585.4169
21.21368027,20.9,395.5,585.3753
21.26724434,21.0,395.7,585.476
21.30137253,21.1,396.0,585.5393
21.33979988,21.2,396.1,585.4369
21.38980103,21.3,396.1,585.4182
21.40506554,21.3,396.3,585.6176
21.44497299,21.4,396.4,585.5616
21.54974365,21.3,396.4,585.826
21.60840988,21.4,396.4,585.7859
21.61047745,21.4,396.4,585.9697
21.6451664,21.4,396.4,585.9211
21.67271805,21.4,396.3,586.0091
21.70006752,21.5,396.4,586.0862
21.71626472,21.6,396.5,586.2244
21.75014305,21.6,396.6,586.3613
21.81506729,21.6,396.6,586.4841
21.83930397,21.7,396.8,586.4564
21.92839813,21.8,396.9,586.37
21.99253654,21.9,396.9,586.4147
22.01208878,21.9,397.0,586.5391
22.0543766,21.9,397.1,586.3412
22.12915421,21.9,397.1,586.5645
22.16867638,21.9,397.2,586.5632
22.16775513,22.0,397.1,586.6169
22.19088745,22.0,397.3,586.5997
22.21355057,22.0,397.4,586.5391
22.27581024,22.1,397.5,586.3959
22.30397797,22.1,397.6,586.4296
22.32631111,22.2,397.6,586.4949
22.35167122,22.2,397.6,586.5635
22.39603996,22.2,397.7,586.6595
22.41809464,22.3,397.8,586.7681
22.47263908,22.4,397.8,586.769
22.52365303,22.4,397.9,586.8671
22.52724266,22.3,397.8,586.9744
22.57506752,22.2,397.7,586.9373
22.59686852,22.2,397.6,586.8623
22.60135651,22.3,397.6,587.0089
22.58969879,22.4,397.6,587.1872
22.61973572,22.4,397.8,587.2813
25.79556656,25.4,402.5,591.7579
25.78147125,25.4,402.4,592.1438
25.75517082,25.4,402.2,592.3134
25.76895332,25.4,402.2,592.0876
25.739591600000004,25.4,402.1,592.2589
25.74724579,25.5,402.1,592.5667
25.74452019,25.5,402.3,592.5247
25.76057243,25.6,402.3,592.9642
25.77163887,25.5,402.3,592.9316
25.77444077,25.5,402.2,592.8226
25.84905434,25.5,402.2,592.6348
25.83996201,25.5,402.2,592.7315
25.8037796,25.5,402.3,592.5696
25.8727951,25.5,402.2,592.5966
25.88210487,25.5,402.2,592.6677
25.82173538,25.5,402.2,592.4911
25.79626083,25.6,402.2,592.4587
25.75521469,25.6,402.2,592.509
25.66571999,25.7,402.2,593.2778
25.71133423,25.8,402.2,593.1919
25.78138161,25.9,402.3,592.6049
25.75688934,25.9,402.4,592.5529
25.82647324,25.9,402.5,592.4813
25.89311409,26.0,402.5,592.1633
25.92207909,26.0,402.7,592.288
25.93935394,26.1,402.8,592.4408
25.90803719,26.0,402.8,592.2881
25.86624908,26.0,402.8,592.4446
25.88852119,26.0,402.6,592.3054
25.87283325,25.9,402.5,592.6489
25.82379913,25.8,402.4,592.3168
25.88164902,25.8,402.4,592.4422
25.85965538,25.9,402.4,592.3691
25.86021423,25.9,402.5,592.5592
25.79369736,26.0,402.5,592.491
25.7999115,26.0,402.4,592.786
25.8234787,26.0,402.6,592.7305
25.77966881,26.1,402.7,592.8567
25.78019524,26.0,402.7,592.6721
25.79244041,25.9,402.7,592.7975
25.80087852,25.9,402.7,592.8625
25.88085938,25.9,402.7,592.8254
25.95497894,25.9,402.7,592.6655
25.98079491,25.8,402.6,592.7451
25.96369362,25.8,402.6,592.9271
25.89946938,25.9,402.5,592.7437
25.90919495,25.8,402.4,592.8262
25.90918541,26.0,402.6,593.3043
25.98442841,26.0,402.4,593.0492
25.99834633,26.0,402.7,593.183
25.9544735,26.0,402.7,593.2057
25.94740677,25.8,402.7,593.0741
25.97710037,26.0,402.8,593.2134
26.04216003,25.9,402.6,592.8495
26.06530571,25.8,402.3,592.6323
26.10683441,26.0,402.3,592.9014
26.12523842,26.2,402.6,593.0728
26.12581444,26.0,402.5,592.8414
26.09555244,26.3,402.5,593.4276
26.03853989,26.0,402.5,593.4236
26.03798866,26.1,402.4,593.9832
25.99400711,26.0,402.3,592.6412
26.004282,26.3,402.5,592.5251
26.00489044,26.2,402.7,592.3307
26.04000092,25.7,402.6,592.2043
26.03101921,26.1,402.6,592.2881
26.00059509,26.2,402.7,592.6548
26.03950691,26.1,402.6,592.6028
26.01848412,26.1,402.5,592.8209
26.00611115,26.0,402.5,592.4301
25.97874069,25.9,402.4,592.5172
25.9221611,26.1,402.6,592.5793
25.92595482,26.4,402.8,592.9062
25.93086243,26.1,402.6,593.0896
25.91999817,25.8,402.4,592.8290000000001
25.91164398,26.1,402.5,592.7427
25.93622971,25.8,402.6,592.9217
25.9443779,26.1,402.5,593.1681
25.96597481,25.9,402.7,593.1379
25.97957039,26.2,402.6,592.8469
26.03526306,26.1,402.8,593.255
26.03421402,26.3,402.7,593.7115
26.02685928,26.2,402.8,593.3029
25.97771835,25.8,402.8,592.9987
25.99646759,25.7,402.5,592.7204
26.02606201,26.0,402.5,593.0677
26.05413628,26.2,402.7,593.2464
26.02262688,25.9,402.5,593.0248
26.01122284,25.8,402.5,593.1303
25.98330879,26.2,402.7,593.087
25.94169998,26.1,402.7,593.1057
25.91653061,25.8,402.5,592.538
25.88136864,25.6,402.3,592.5457
25.89175606,26.0,402.2,592.415
25.88445091,25.9,402.6,592.5944
25.88025856,25.9,402.6,592.4301
25.87638092,26.2,402.8,592.6419
25.89079666,26.2,402.8,592.9806
25.84461212,26.1,403.0,592.9384
25.85235977,25.4,402.5,592.0457
25.87863541,26.2,402.4,592.32
25.90150642,26.3,402.6,592.5237
25.85671616,25.9,402.6,592.6186
25.87140083,25.5,402.2,591.9551
25.93226624,25.5,402.3,591.9662
25.93911934,26.1,402.3,591.9686
25.99671364,26.1,402.6,592.1762
26.00350571,26.1,402.8,592.4963
26.0293293,26.0,402.4,592.6074
25.997352600000003,26.5,402.7,592.7536
25.94760132,26.1,402.8,593.0986
25.90704727,25.8,402.5,592.4922
25.92481232,26.0,402.4,592.1178
25.89423943,26.3,402.7,592.6812
25.85036278,25.8,402.7,592.3895
25.83926773,25.5,402.4,592.06
25.82883263,26.0,402.3,591.952
25.82373428,25.7,402.4,592.1542
25.80555344,26.0,402.2,591.8472
25.76410866,25.7,402.0,590.7756
25.52268791,25.5,398.8,590.1091
25.48755264,25.6,398.6,590.2522
25.47052956,25.7,398.9,590.4097
25.4330864,25.6,398.8,590.4889
25.3967247,25.6,398.6,591.2432
25.40669441,25.6,398.8,591.5646
25.27061653,25.6,398.6,591.8253
25.24338531,25.2,398.5,591.4695
25.17720413,25.1,398.3,591.0417
25.15357208,25.1,398.1,591.2667
24.99627113,25.2,398.2,591.3256
24.85407448,25.1,398.1,591.1567
24.8073082,25.3,398.2,591.0219
24.77193642,25.2,398.3,590.9155
24.85837555,25.4,398.3,591.0905
24.88220978,25.6,398.4,591.5397
24.94514275,25.4,398.4,591.1044
24.92494583,25.2,398.4,591.0809
24.80022049,25.0,398.1,590.9374
24.81790733,24.9,398.2,590.7053
24.73761368,24.9,398.2,590.6306
24.69153786,25.0,398.1,590.8563
24.64372826,25.1,398.1,590.9507
24.60450554,25.1,398.0,590.9506
24.57808685,25.0,398.1,590.7317
24.58734322,25.0,398.0,590.7712
24.56735039,25.0,397.9,590.5143
24.60800552,25.4,398.0,590.9008
24.62173462,25.2,398.3,590.883
24.61730766,25.1,398.1,590.8361
24.57480431,25.0,398.0,590.7905
24.59761429,24.8,397.8,590.6755
24.51910973,24.9,397.7,590.8312
24.51425743,24.9,397.7,590.9424
24.47320557,24.9,397.6,590.9319
24.34165573,25.0,397.6,590.5851
24.32366943,25.0,397.6,590.908
24.27637672,24.7,397.6,590.5496
24.2770462,24.9,397.5,590.4566
24.29838753,24.8,397.7,590.5286
24.43731117,25.1,397.6,590.554
24.57596588,25.1,397.9,590.7301
24.59351921,25.1,397.9,590.9764
24.66690445,25.2,398.0,590.9546
24.71251297,25.0,397.9,590.8257
24.68745995,24.9,397.7,590.9783
24.65424156,25.0,397.8,590.8806
24.5973587,25.2,397.8,590.8871
24.59413338,25.1,397.8,590.9836
24.64455605,25.0,397.7,590.9811
24.6750164,25.1,397.8,591.222
24.71096992,25.1,397.8,590.9274
24.7465229,25.0,397.8,591.1794
24.73652077,24.7,397.6,590.7808
24.71313095,24.7,397.5,590.6274
24.74934387,24.9,397.5,591.02
24.72117996,25.1,397.7,591.2133
24.63593864,25.3,397.8,591.3438
24.64743614,25.0,397.9,590.9954
24.65136337,24.9,397.6,590.9024
24.68270111,24.7,397.6,590.8562
24.68846703,25.0,397.7,590.7003
24.69440651,24.9,397.6,590.8252
24.70422363,24.7,397.6,590.6736
24.66079712,24.9,397.6,590.6385
24.62069321,25.1,397.8,590.9424
24.6077404,24.5,397.7,590.7589
24.60874557,24.5,397.5,590.4815
24.63532066,24.8,397.5,590.469
24.67786026,24.8,397.4,590.7825
24.71811676,24.9,397.5,590.9604
24.77892876,24.7,397.6,590.5790000000001
24.80166626,24.8,397.7,590.3828
24.82988167,24.5,397.4,590.4858
24.8243885,24.6,397.3,590.2329
24.79426384,24.8,397.5,590.5604
24.74758339,24.9,397.5,590.2366
24.74388123,24.9,397.6,590.7762
24.76272202,24.7,397.5,591.1331
24.76172638,24.7,397.4,590.9073
24.7356205,24.5,397.2,590.456
24.76216888,24.6,397.3,590.7218
24.71093178,24.7,397.2,590.5162
24.69241524,24.6,397.3,590.4452
24.64902687,24.6,397.4,590.538
24.55119896,24.5,397.2,590.3951
24.4469986,24.4,397.2,590.1196
24.4312973,24.4,397.2,590.1479
24.38433266,24.4,397.1,590.2129
24.38165665,24.6,397.2,590.183
24.32798386,24.7,397.2,590.7182
24.29550362,24.5,397.2,590.2731
24.29460526,24.4,397.2,590.216
24.25670815,24.3,397.0,589.7664
24.24605751,24.5,397.1,590.2836
24.27910233,24.6,397.2,590.112
24.23457336,24.6,397.1,590.2714
24.12782097,24.5,397.1,590.2184
24.1138134,24.4,397.2,590.1805
24.07282257,24.6,397.1,590.1572
24.04042816,24.5,397.2,590.4209
24.0120182,24.3,397.0,590.1262
24.01526833,24.3,397.1,590.2051
23.98816681,24.3,397.1,590.1877
23.9803524,24.5,397.1,590.2589
24.01444817,24.4,397.2,590.2312
23.99052238,24.3,397.0,589.9969
23.95292473,24.2,397.0,590.1647
23.95570374,24.3,397.0,590.1976
23.95353317,24.3,397.0,589.9844
23.92270279,24.3,397.0,589.795
23.93367004,24.4,396.9,589.8797
23.88848495,24.7,397.1,590.0941
23.90075493,24.4,397.3,590.286
23.89977837,24.2,396.9,590.1027
23.93311119,24.4,397.0,590.1677
23.98817253,24.4,397.1,590.2076
24.04642677,24.3,397.2,590.0193
24.15014076,24.6,397.2,589.9871
24.20069313,24.4,397.1,590.1323
24.23853683,24.4,397.0,590.2402
24.23646355,24.7,397.2,590.4024
24.12265778,24.5,397.2,590.6113
24.04724503,24.3,396.8,590.1179
24.04866982,24.1,396.8,590.0015
24.01820946,24.4,396.8,589.6846
23.99817085,24.1,396.8,589.7531
23.96334267,24.5,396.9,589.8088
23.93214989,24.1,396.9,590.235
23.85818291,23.7,396.7,589.7026
23.83330727,23.6,396.5,589.0133
23.72552109,23.6,396.3,588.7425
23.66081047,23.6,396.4,588.6832
23.60104752,23.7,396.4,588.6343
23.55395699,23.7,396.5,588.7728
23.53310394,23.6,396.5,588.545
23.51405144,23.5,396.4,588.3726
23.46592903,23.5,396.5,588.3811
23.44366646,23.5,396.3,588.1716
23.40105438,23.4,396.3,588.4122
23.42111206,23.5,396.3,588.3939
23.49162483,23.4,396.3,588.5323
23.50888062,23.5,396.2,588.5114
23.53531456,23.5,396.2,588.738
23.60507774,23.6,396.1,588.965
23.65608978,23.7,396.4,589.4067
23.68887901,23.9,396.4,589.7831
23.69936562,24.0,396.4,590.0212
23.70530891,23.9,396.3,589.9259999999999
23.69962311,24.0,396.3,590.0967
23.70552635,23.8,396.3,589.6259
23.69177055,23.6,396.3,589.4682
23.70163536,23.7,396.3,589.45
23.76143456,23.9,396.3,589.8223
23.75994682,24.2,396.4,590.3012
23.75773239,24.1,396.4,589.8491
23.80734634,24.2,396.5,590.2452
23.82291985,24.3,396.8,590.2505
23.82115173,23.8,396.7,589.7498
23.85163689,23.9,396.4,589.4677
23.84386444,24.0,396.5,589.8041
23.86126518,24.1,396.5,590.0338
23.86622238,24.0,396.3,589.9114
23.83471107,23.9,396.5,589.6006
23.83050728,23.8,396.2,589.1442
23.85907936,24.0,396.4,589.3618
23.81669807,23.8,396.4,589.5886
23.83648491,23.8,396.3,589.4749
23.68344688,23.8,396.3,589.2736
23.6383419,23.8,396.3,589.3613
23.63347626,23.8,396.2,589.2048
23.67515945,24.0,396.3,589.404
23.67377472,23.9,396.4,589.3868
23.61699677,23.8,396.4,589.4638
23.52911377,23.7,396.2,589.2925
23.52953911,23.9,396.1,589.4372
23.45710182,23.6,395.9,589.5565
23.39113045,23.5,395.9,589.5535
23.29507828,23.5,395.9,589.1664
23.30778122,23.7,396.0,589.2492
23.3014183,23.8,396.2,589.2723
23.23897934,23.7,396.2,589.405
23.2139492,23.5,396.0,588.9962
23.15560341,23.5,395.9,588.9284
23.08726692,23.9,396.0,589.0264
23.0785656,23.6,396.1,588.9554
23.0965538,23.7,396.1,589.0521
23.18354034,23.7,396.2,589.0646
23.24917984,23.7,396.0,589.1113
23.34899902,23.6,396.1,589.2695
23.41900253,23.7,396.1,589.1833
23.45940018,23.6,396.1,589.0801
23.49495888,23.6,396.0,589.0687
23.50540161,23.7,396.1,588.8765
23.54747963,23.5,396.0,589.1047
23.56030846,23.6,395.9,589.0052
23.54029274,23.8,396.0,589.404
23.55979729,23.7,396.1,589.3682
23.48946571,23.6,396.0,589.0321
23.47307587,23.9,396.1,589.2903
23.45658493,23.4,396.1,589.0652
23.46178246,23.6,395.9,589.1321
23.45365906,24.0,396.0,589.6083
23.51680565,24.0,396.2,589.811
23.51694298,24.2,396.3,590.0851
23.50254059,24.2,396.4,590.1662
23.48674583,24.0,396.3,590.1165
23.5052948,23.8,396.2,589.6611
23.53204918,23.9,396.3,589.8558
23.53176308,23.4,396.1,589.3364
23.54373741,23.4,395.9,589.0095
23.52895546,23.4,395.8,588.6921
23.51101112,23.5,395.8,589.2239
23.53899574,23.4,395.7,588.953
23.51434708,23.7,395.9,589.4354
23.52095032,23.7,396.1,589.5974
23.49489212,23.9,396.0,589.531
23.52095985,23.7,396.1,589.6381
23.54982185,23.8,396.1,589.3763
23.52844048,23.3,395.9,588.8865
23.52914619,23.1,395.7,589.2708
23.50076294,23.2,395.4,589.2767
23.51778793,23.8,395.7,589.187
23.55236053,23.5,395.9,589.1316
23.55361557,23.4,395.7,589.274
23.53309059,23.6,395.7,589.1077
23.5294323,23.9,395.8,589.3591
23.50655746,24.0,396.0,589.8923
23.51501656,23.6,396.0,589.9066
23.49493217,23.6,395.8,589.7737
23.48404312,23.5,395.7,589.2629
23.49434853,23.7,395.8,589.3691
23.47146034,23.4,395.9,589.1307
23.49119759,23.4,395.7,588.8669
23.52466011,23.9,395.9,589.058
23.49524689,24.0,396.2,589.5663
23.48655319,23.5,395.9,589.0759
23.47216225,23.5,396.0,589.0767
23.4576664,23.4,395.9,588.725
23.45137978,23.6,395.7,589.102
23.42289543,23.5,395.7,588.9438
23.42137146,23.6,395.9,588.8331
23.40587425,23.5,395.7,588.7997
23.38331795,23.4,395.7,588.7883
23.40035248,23.5,395.8,589.0319999999999
23.43836975,23.6,396.0,588.9049
23.41658974,23.5,395.9,588.7753
23.39680672,23.6,395.9,589.1954
23.38171005,23.4,395.9,589.0181
23.30401611,23.6,395.7,588.9186
23.29879189,23.7,395.9,589.2709
23.29079628,23.6,396.0,589.0538
23.30847931,23.5,395.9,588.9068
23.30793953,23.5,395.8,588.8063
23.29223824,23.4,395.7,588.799
23.29981995,23.4,395.6,588.6913
23.28408623,23.3,395.7,588.664
23.27630615,23.7,395.7,588.5974
23.27318382,23.7,395.8,588.9563
23.30840111,23.8,396.0,589.1298
23.31653976,23.7,395.8,588.9802
23.32313538,23.6,395.9,588.8098
23.33363724,23.2,395.7,588.7473
23.33325005,23.3,395.5,588.6631
23.31102562,23.5,395.5,588.8216
23.3254528,23.9,395.7,589.1119
23.42103386,23.7,395.7,589.5716
23.41539192,23.7,395.7,589.5819
23.43439674,23.4,395.6,589.1792
23.42472267,23.6,395.6,589.3245
23.39319801,23.4,395.4,589.3165
23.38466835,23.4,395.3,589.4714
23.41808701,23.7,395.4,589.5082
23.39302826,23.8,395.5,589.7798
23.39542389,23.6,395.6,589.6356
23.36322784,23.3,395.5,589.4989
23.4185524,23.3,395.4,589.6091
23.34333611,23.2,395.4,589.4976
23.35579681,23.1,395.4,589.2398
23.38674545,23.1,395.5,589.048
23.38575935,23.1,395.3,588.57
23.39201355,23.1,395.3,588.7621
23.38527107,23.1,395.2,588.7866
23.36882973,23.2,395.3,589.0372
23.38308716,23.2,395.2,589.4525
23.39779282,23.3,395.3,589.4369
23.41561699,23.3,395.2,589.2294
23.388237,23.2,395.4,588.8943
23.37412643,23.1,395.3,588.725
23.35162926,23.0,395.2,588.6155
23.26395798,22.9,395.1,588.7843
23.25880241,22.8,394.9,588.6168
23.21011353,22.6,394.8,588.4853
23.1949749,22.6,394.7,588.4896
23.18750572,22.5,394.6,588.2832
23.11008835,22.5,394.6,588.4244
23.04693794,22.5,394.6,588.3102
23.05030251,22.5,394.7,588.3766
23.05049896,22.5,394.8,588.409
23.02655983,22.4,394.7,588.2733
23.00890732,22.4,394.6,588.739
22.98872948,22.4,394.5,588.5718
22.94886398,22.5,394.4,588.4839
22.95808792,22.5,394.4,588.6982
22.96896362,22.5,394.5,588.8331
22.96071625,22.5,394.6,588.9453
22.97948074,22.5,394.6,589.0124
22.95953941,22.5,394.5,588.9221
22.9351387,22.5,394.5,589.0198
22.8700695,22.4,394.3,588.7438
22.88952065,22.4,394.4,588.7195
22.86833382,22.3,394.4,588.4539
22.83622551,22.3,394.3,588.9789
22.81963158,22.2,394.2,588.6342
22.80834389,22.2,394.3,588.4421
22.76281166,22.2,394.2,588.2293
22.7543602,22.2,394.3,588.8278
22.78193665,22.3,394.2,588.9813
22.77070427,22.3,394.2,589.1272
22.77062988,22.3,394.3,589.9091
22.742733,22.5,394.3,589.5729
22.71698952,22.6,394.3,589.3981
22.68678474,22.7,394.5,589.3931
22.67001915,22.6,394.5,589.5457
22.73779678,22.5,394.4,589.2171
22.7481842,22.4,394.4,589.16
22.75816917,22.4,394.3,589.0574
22.68184853,22.3,394.2,589.0358
22.71370316,22.2,394.2,588.9832
22.71437263,22.2,394.2,589.1505
22.73122597,22.1,394.0,589.0466
22.70188522,22.1,393.9,589.2527
22.69597435,22.1,394.0,589.5038
22.70399857,22.1,394.0,589.2994
22.67410469,22.2,394.0,589.225
22.6972065,22.2,394.2,589.2043
22.70264435,22.3,394.1,588.9573
22.72364044,22.3,394.2,588.9408
22.73157883,22.3,394.2,589.0256
22.70147705,22.3,394.1,589.3340000000001
22.70590019,22.2,394.3,589.3486
22.71807861,22.2,394.0,589.1178
22.64173317,22.2,394.0,588.8964
22.60333824,22.2,394.0,589.4389
22.62913322,22.3,394.0,588.8996
22.61826324,22.3,394.0,588.6838
22.62124443,22.4,394.3,588.757
22.65862083,22.4,394.3,588.6325
22.68553352,22.5,394.3,588.7933
22.73838234,22.5,394.4,588.9365
22.8066349,22.5,394.5,588.9611
22.85156059,22.5,394.5,589.0329
22.89162827,22.5,394.5,588.9769
22.88425064,22.5,394.6,588.9704
22.87171936,22.4,394.4,588.8071
22.86698914,22.4,394.4,589.0176
22.85935211,22.4,394.4,588.8217
22.86750793,22.4,394.4,589.0881
22.86107826,22.4,394.3,588.8707
22.84680557,22.4,394.4,589.0712
22.85360909,22.5,394.5,589.1226
22.87367058,22.5,394.4,589.4782
22.88786316,22.5,394.4,589.6205
22.86561966,22.6,394.3,589.4558
22.87955666,22.6,394.5,589.6169
22.87934303,22.9,394.4,589.8367
22.85098457,22.8,394.6,589.9808
22.82559013,22.7,394.5,589.5754
22.82113266,22.6,394.6,589.6557
22.86379051,22.6,394.6,589.6619
22.86333275,22.6,394.5,589.5777
22.91269875,22.6,394.5,589.5331
22.93604851,22.6,394.5,589.4405
22.96567154,22.6,394.5,589.4243
22.97932816,22.7,394.5,589.3804
22.96053314,22.7,394.7,589.5816
22.99056816,22.7,394.8,589.5436
23.00041008,22.8,394.7,589.6313
23.04401588,22.8,394.7,589.6092
23.07206917,22.8,394.6,589.8997
23.11232567,22.9,394.7,589.785
23.21693611,23.0,394.8,589.9206
23.28055573,23.0,394.8,589.9335
23.35843658,23.1,395.0,589.8686
23.38452339,23.1,395.0,590.0883
23.40139198,23.1,395.1,589.9443
23.42569351,23.2,395.1,589.8348
23.42797089,23.2,395.1,590.0416
23.43810844,23.2,395.1,590.0840000000001
23.41647148,23.2,395.2,590.1353
23.42267036,23.2,395.2,589.8928
23.45476723,23.2,395.2,590.1094
23.4586525,23.2,395.3,589.9595
23.50611877,23.2,395.3,589.9124
23.58255577,23.3,395.5,589.8447
23.63027,23.4,395.4,590.0322
23.65277863,23.5,395.4,590.3127
23.6690464,23.6,395.8,590.248
23.69249725,23.6,395.7,590.2130000000001
23.7221508,23.6,395.7,590.2354
23.7463398,23.6,395.7,590.259
23.75279999,23.6,395.7,590.2081
23.80175209,23.7,395.8,590.1735
23.81904602,23.7,396.0,590.2246
23.83148956,23.8,395.9,590.8243
23.84926605,23.8,395.9,590.8051
23.82324028,23.8,396.0,590.337
23.82898331,23.8,396.0,590.332
23.84856415,23.8,396.0,590.3661
23.85281754,23.8,396.1,590.2327
23.84049034,23.7,396.2,590.3022
23.89088249,23.7,396.1,590.2616
23.87909508,23.8,396.0,590.1021
