P,p1,m4
100.6249268,-0.07,1116129
100.6241516,-0.08,1134485
100.6215881,-0.08,1104169
100.6251526,-0.08,1136987
100.6205566,-0.08,1115369
100.6216248,-0.08,1118143
100.623175,-0.08,1158223
100.6190796,-0.08,1118318
100.6216003,-0.08,1138981
100.6201965,-0.08,1109761
100.6222351,-0.08,1082100
100.6199829,-0.08,1094518
100.6291443,-0.07,1038060
100.6251892,-0.08,1105227
100.623053,-0.08,1123672
100.6243591,-0.07,1115459
100.6197021,-0.07,1107537
100.6266846,-0.07,1101020
100.6274963,-0.08,1079960
100.6276001,-0.08,1104588
100.6278748,-0.08,1112479
100.6278137,-0.08,1092525
100.6334839,-0.08,1109944
100.6348755,-0.08,1167513
100.63078,-0.08,1110432
100.6322083,-0.08,1156196
100.6306458,-0.08,1150026
100.6335571,-0.08,1103720
100.6296082,-0.07,1098513
100.6298096,-0.07,1106068
100.6256226,-0.08,1128389
100.6252991,-0.08,1147066
100.6250366,-0.07,1162136
100.628717,-0.08,1094590
100.6304382,-0.08,1124992
100.6357727,-0.08,1110541
100.6413757,-0.08,1135578
100.6427979,-0.08,1096339
100.6485718,-0.07,1127493
100.653418,-0.08,1084439
100.6513,-0.08,1125385
100.6504639,-0.07,1075639
100.6505798,-0.08,1144990
100.6513672,-0.07,1115726
100.6552246,-0.08,1074655
100.653772,-0.07,1113191
100.6525879,-0.07,1051141
100.6607605,-0.07,1150467
100.665979,-0.07,1133576
100.6660461,-0.08,1143714
100.6596802,-0.07,1089320
100.6651123,-0.08,1113056
100.6638184,-0.07,1124865
100.667334,-0.07,1098466
100.6629333,-0.07,1083663
100.661261,-0.07,1126183
100.6641357,-0.07,1139450
100.6594299,-0.07,1058293
100.6620789,-0.07,1108306
100.662323,-0.07,1158246
100.6621277,-0.07,1121117
100.6596619,-0.08,1080173
100.6614258,-0.08,1141877
100.6585449,-0.08,1074731
100.6600769,-0.07,1099855
100.6591614,-0.08,1096772
100.6648804,-0.07,1141610
100.6648987,-0.08,1096525
100.6631653,-0.07,1062872
100.6601196,-0.08,1133308
100.6631775,-0.08,1106494
100.6680115,-0.07,1086729
100.6653992,-0.08,1113981
100.6674255,-0.07,1088016
100.6658264,-0.08,1140291
100.6691528,-0.07,1127516
100.6671875,-0.07,1111623
100.669574,-0.08,1123760
100.6700439,-0.08,1103399
100.6705383,-0.07,1125489
100.6802673,-0.08,1133664
100.6796997,-0.08,1076746
100.6775269,-0.08,1088517
100.6756958,-0.07,1099872
100.6798157,-0.07,1066755
100.6796509,-0.08,1069555
100.68172,-0.07,1119722
100.6761353,-0.08,1074440
100.6777527,-0.07,1116091
100.6756348,-0.07,1144112
100.6780212,-0.08,1054800
100.6755432,-0.07,1149270
100.6746582,-0.08,1128551
100.6721497,-0.07,1093549
100.6776306,-0.07,1098200
100.6802612,-0.07,1057201
100.6817078,-0.07,1116901
100.6895813,-0.07,1110649
100.6902283,-0.07,1128746
100.6899963,-0.07,1090741
100.6872986,-0.07,1075230
100.6910217,-0.07,1038251
100.6862976,-0.07,1091018
100.6874878,-0.07,1133110
100.6822083,-0.07,1088826
100.6808167,-0.07,1061985
100.6768677,-0.07,1113249
100.678009,-0.07,1080116
100.6788635,-0.08,1126223
100.6819641,-0.08,1097538
100.680072,-0.07,1109537
100.6850403,-0.08,1113834
100.6862854,-0.08,1127110
100.6828247,-0.07,1094445
100.6854126,-0.07,1104116
100.6813538,-0.08,1113856
100.6843567,-0.07,1121799
100.6817627,-0.08,1036286
100.6850647,-0.08,1107443
100.6868896,-0.07,1092586
100.6936157,-0.07,1135298
100.6893799,-0.07,1120142
100.6949829,-0.07,1126784
100.6932007,-0.07,1116307
100.7003662,-0.07,1099939
100.7040161,-0.08,1092071
100.7010193,-0.07,1097531
100.7060181,-0.07,1106684
100.7012207,-0.08,1090043
100.7005981,-0.07,1105139
100.7032715,-0.07,1074620
100.7016418,-0.07,1149248
100.7037476,-0.07,1097930
100.7018616,-0.07,1103998
100.6990784,-0.08,1125626
100.7025146,-0.08,1077249
100.7028992,-0.08,1129703
100.7050537,-0.07,1106070
100.7047729,-0.07,1068992
100.7021973,-0.07,1140780
100.705426,-0.08,1145453
100.7065552,-0.08,1114302
100.701355,-0.07,1039729
100.7005676,-0.07,1081324
100.7007385,-0.07,1087864
100.6989563,-0.07,1136818
100.700238,-0.07,1071118
100.6983093,-0.07,1087330
100.6941162,-0.07,1197818
100.6950928,-0.07,1084912
100.6990601,-0.07,1098791
100.6933167,-0.08,1114737
100.6983276,-0.07,1105948
100.6993896,-0.07,1091607
100.6939331,-0.08,1053553
100.6972961,-0.07,1149590
100.6977478,-0.07,1033612
100.6999451,-0.07,1102517
100.7045654,-0.07,1080101
100.70408940000002,-0.08,1105574
100.7057678,-0.08,1136668
100.704248,-0.07,1100806
100.7048218,-0.07,1094578
100.7013062,-0.07,1160970
100.7065247,-0.07,1141954
100.7026855,-0.07,1114462
100.7036621,-0.07,1062594
100.7051819,-0.07,1090946
100.7031616,-0.07,1084064
100.703833,-0.07,1151630
100.7006836,-0.07,1073567
100.699884,-0.07,1123261
100.7021851,-0.07,1092780
100.7059875,-0.07,1123422
100.7047363,-0.07,1139157
100.7044983,-0.07,1084871
100.7057922,-0.07,1114631
100.70350340000002,-0.08,1097049
100.7064941,-0.07,1081007
100.7092407,-0.07,1117890
100.7088074,-0.08,1056207
100.7081848,-0.07,1137321
100.7117432,-0.07,1145661
100.7095764,-0.08,1107698
100.7128296,-0.07,1111658
100.7107178,-0.08,1144071
100.709906,-0.07,1083778
100.713501,-0.07,1118922
100.6337402,-0.08,1117857
100.6344238,-0.08,1098417
100.6317932,-0.08,1121125
100.628894,-0.08,1118226
100.6258911,-0.08,1114001
100.6296082,-0.08,1127532
100.6307007,-0.08,1139767
100.628009,-0.08,1099679
100.629425,-0.08,1136877
100.6330627,-0.08,1121623
100.6361511,-0.08,1116324
100.6372498,-0.08,1084705
100.6366882,-0.08,1120525
100.634436,-0.08,1107967
100.6429626,-0.08,1075530
100.6404846,-0.08,1101837
100.6376343,-0.08,1143555
100.6406128,-0.08,1104611
100.6434082,-0.08,1129735
100.6464783,-0.08,1106915
100.644104,-0.08,1160561
100.6491882,-0.08,1150078
100.64617309999998,-0.08,1111964
100.6503174,-0.08,1143083
100.6468872,-0.08,1116685
100.6504883,-0.08,1141056
100.6510742,-0.08,1113866
100.6511536,-0.08,1141337
100.6466614,-0.08,1159480
100.6524597,-0.08,1100317
100.648114,-0.08,1073774
100.6474548,-0.08,1096387
100.6478271,-0.08,1067355
100.6452271,-0.08,1142161
100.6493652,-0.08,1119211
100.654303,-0.08,1153575
100.6536743,-0.08,1106907
100.6551636,-0.08,1142698
100.6578491,-0.08,1098446
100.6561707,-0.08,1128284
100.6573181,-0.08,1132453
100.65849,-0.08,1152357
100.6560669,-0.08,1135397
100.6558044,-0.08,1099905
100.6539917,-0.08,1099123
100.6563232,-0.08,1071828
100.6509766,-0.07,1086469
100.6534607,-0.08,1118812
100.6517639,-0.07,1061735
100.6567139,-0.07,1153131
100.6573853,-0.07,1172084
100.6548767,-0.07,1160068
100.6532227,-0.08,1112503
100.6540283,-0.07,1102367
100.6567505,-0.08,1125707
100.6561401,-0.08,1127359
100.6623657,-0.07,1134227
100.6586426,-0.07,1140563
100.656958,-0.08,1109209
100.6577148,-0.07,1107466
100.6524048,-0.07,1110313
100.6581726,-0.08,1052242
100.65955809999998,-0.08,1173728
100.6610474,-0.07,1101615
100.661322,-0.07,1111721
100.6657288,-0.07,1102557
100.6666809,-0.07,1127954
100.6662659,-0.08,1102515
100.6682373,-0.08,1072620
100.6666992,-0.08,1095087
100.6643799,-0.07,1085612
100.6639587,-0.07,1098071
100.6607971,-0.08,1093119
100.6648376,-0.07,1096167
100.6665466,-0.08,1127175
100.6685852,-0.08,1079262
100.6687927,-0.08,1133588
100.6651367,-0.07,1138338
100.6641968,-0.07,1155241
100.6655396,-0.08,1111518
100.6628296,-0.08,1183867
100.6644714,-0.07,1190073
100.6615662,-0.07,1178433
100.6635437,-0.08,1148235
100.6611633,-0.08,1127185
100.6600281,-0.08,1130498
100.662323,-0.07,1105864
100.6645935,-0.07,1181072
100.661377,-0.08,1073038
100.6610229,-0.07,1141857
100.6647156,-0.07,1136737
100.6616455,-0.07,1075650
100.6652649,-0.07,1131837
100.6637695,-0.07,1117301
100.6604492,-0.07,1098055
100.6578918,-0.08,1120171
100.6570251,-0.07,1112868
100.6534912,-0.07,1084678
100.655603,-0.07,1123823
100.6582642,-0.07,1124287
100.6492615,-0.07,1060033
100.6523865,-0.08,1122112
100.6505737,-0.08,1109127
100.6526184,-0.08,1104154
100.6534912,-0.07,1128583
100.6501221,-0.07,1116210
100.6514343,-0.07,1114977
100.6478455,-0.08,1128484
100.6467651,-0.07,1071335
100.6498535,-0.07,1147919
100.65174559999998,-0.07,1106915
100.6542053,-0.08,1128227
100.6544861,-0.07,1110101
100.6588257,-0.07,1097200
100.6600281,-0.07,1158622
100.660437,-0.07,1150771
100.6592041,-0.07,1102288
100.6631226,-0.07,1083718
100.6639465,-0.07,1107114
100.6602295,-0.07,1110090
1005.8,-0.2,1136749
1005.86,-0.2,1158707
1005.82,-0.2,1135724
1005.85,-0.2,1201940
1005.89,-0.2,1157950
1005.88,-0.2,1180164
1005.89,-0.2,1227075
1005.89,-0.2,1140837
1005.86,-0.2,1177438
1005.86,-0.2,1145727
1005.83,-0.2,1124687
1005.89,-0.2,1184204
1005.86,-0.2,1199905
1005.87,-0.2,1136633
1005.9,-0.2,1207308
1005.89,-0.2,1128032
1005.9,-0.2,1156789
1005.89,-0.2,1145559
1005.93,-0.2,1198199
1005.92,-0.2,1179185
1005.86,-0.2,1165405
1005.88,-0.2,1194154
1005.89,-0.2,1206902
1005.89,-0.2,1165026
1005.9,-0.2,1202954
1005.91,-0.2,1153596
1005.93,-0.2,1169674
1005.92,-0.2,1165476
1005.92,-0.2,1173026
1005.93,-0.2,1212809
1005.95,-0.2,1104431
1005.91,-0.2,1138599
1005.94,-0.2,1128246
1005.92,-0.2,1220091
1005.89,-0.2,1181876
1005.9,-0.2,1179944
1005.91,-0.2,1188489
1005.91,-0.2,1148060
1005.9,-0.2,1159731
1005.9,-0.2,1162291
1005.88,-0.2,1142873
1005.9,-0.2,1167733
1005.88,-0.2,1179328
1005.94,-0.2,1110152
1005.91,-0.2,1175173
1005.93,-0.2,1157228
1005.88,-0.2,1155829
1005.96,-0.2,1101774
1005.91,-0.2,1153507
1005.95,-0.2,1170147
1005.91,-0.2,1159067
1005.99,-0.2,1153597
1005.9,-0.2,1170000
1005.92,-0.2,1144417
1005.89,-0.2,1176844
1005.88,-0.2,1173307
1005.87,-0.2,1133746
1005.86,-0.2,1150614
1005.86,-0.2,1124932
1005.86,-0.2,1139057
1005.87,-0.2,1135784
1005.89,-0.2,1139010
1005.88,-0.2,1063387
1005.86,-0.2,1151266
1005.86,-0.2,1112010
1005.86,-0.2,1162609
1005.88,-0.2,1139337
1005.89,-0.2,1184315
1005.92,-0.2,1186126
1005.9,-0.2,1179718
1005.92,-0.2,1195892
1005.89,-0.2,1113833
1005.88,-0.2,1134496
1005.94,-0.2,1171681
1005.9,-0.2,1133375
1005.95,-0.2,1121699
1005.93,-0.2,1110153
1005.95,-0.2,1139078
1005.93,-0.2,1147373
1005.9,-0.2,1117578
1005.93,-0.2,1181237
1005.94,-0.2,1134113
1005.93,-0.2,1145799
1005.93,-0.2,1148518
1005.93,-0.2,1118616
1005.93,-0.2,1110716
1005.9,-0.2,1145855
1005.9,-0.2,1145709
1005.92,-0.2,1117627
1005.91,-0.2,1147430
1005.88,-0.2,1189368
1005.85,-0.2,1180486
1005.88,-0.2,1190555
1005.94,-0.2,1115422
1005.87,-0.2,1118835
1005.91,-0.2,1106637
1005.88,-0.2,1183428
1005.91,-0.2,1180915
1005.85,-0.2,1176970
1005.88,-0.2,1141835
1005.86,-0.2,1161471
1005.89,-0.2,1143112
1005.88,-0.2,1139099
1005.86,-0.2,1164818
1005.87,-0.2,1142640
1005.88,-0.2,1144713
1005.9,-0.2,1123824
1005.91,-0.2,1145948
1005.93,-0.2,1188859
1005.94,-0.2,1196849
1005.93,-0.2,1183242
1005.99,-0.2,1134498
1005.97,-0.2,1115297
1005.98,-0.2,1235141
1005.96,-0.2,1119283
1006.0,-0.2,1154298
1006.0,-0.2,1119079
1005.97,-0.2,1114822
1006.02,-0.2,1139845
1005.98,-0.2,1108813
1005.96,-0.2,1140940
1005.96,-0.2,1148055
1005.96,-0.2,1153707
1005.95,-0.2,1125962
1005.96,-0.2,1169647
1005.94,-0.2,1136388
1005.96,-0.2,1103505
1005.93,-0.2,1102975
1005.97,-0.2,1146074
1005.97,-0.2,1063297
1005.93,-0.2,1123248
1005.95,-0.2,1148327
1005.91,-0.2,1103447
1005.93,-0.2,1168722
1005.92,-0.2,1136886
1005.92,-0.2,1139904
1005.96,-0.2,1129092
1005.93,-0.2,1151904
1005.94,-0.2,1098885
1005.94,-0.2,1117780
1005.92,-0.2,1136835
1005.92,-0.2,1119060
1005.93,-0.2,1204864
1005.91,-0.2,1135574
1005.87,-0.2,1126540
1005.93,-0.2,1057172
1005.88,-0.2,1145309
1005.91,-0.2,1117743
1005.93,-0.2,1136409
1005.92,-0.2,1155757
1005.96,-0.2,1122410
1005.99,-0.2,1146457
1005.96,-0.2,1139295
1005.94,-0.2,1136354
1005.98,-0.2,1142505
1005.95,-0.2,1127783
1005.98,-0.2,1167436
1006.01,-0.2,1149810
1006.01,-0.2,1123922
1006.01,-0.2,1157789
1006.0,-0.2,1105047
1005.99,-0.2,1153028
1005.99,-0.2,1164768
1005.99,-0.2,1168031
1005.99,-0.2,1112420
1006.01,-0.2,1148544
1006.0,-0.2,1134300
1006.0,-0.2,1112704
1005.97,-0.2,1119016
1006.01,-0.2,1085475
1005.96,-0.2,1123284
1006.01,-0.2,1123653
1006.01,-0.2,1131554
1005.98,-0.2,1177089
1006.0,-0.2,1160381
1005.96,-0.2,1098824
1005.99,-0.2,1106709
1005.98,-0.2,1154928
1005.97,-0.2,1096552
1006.0,-0.2,1133394
1006.03,-0.2,1133801
1005.97,-0.2,1155679
1005.97,-0.2,1123304
1006.0,-0.2,1102082
1005.94,-0.2,1210562
1005.92,-0.2,1123611
1005.93,-0.2,1096680
1005.89,-0.2,1121523
1005.86,-0.2,1127330
1005.84,-0.2,1095652
1005.84,-0.2,1131128
1005.8,-0.2,1120223
1005.83,-0.2,1116263
1005.86,-0.2,1128008
1005.86,-0.2,1102903
1005.83,-0.2,1167045
1005.84,-0.2,1093049
1005.85,-0.2,1157873
1005.83,-0.2,1102917
1005.88,-0.2,1106188
1005.86,-0.2,1117684
1005.84,-0.2,1092552
1005.83,-0.2,1104060
1005.84,-0.2,1129252
1005.85,-0.2,1139480
1005.89,-0.2,1126106
1005.88,-0.2,1101184
1005.87,-0.2,1147332
1005.87,-0.2,1089557
1005.87,-0.2,1155570
1005.84,-0.2,1172245
1005.86,-0.2,1111826
1005.83,-0.2,1165268
1005.85,-0.2,1033385
1005.83,-0.2,1153196
1005.85,-0.2,1121733
1005.82,-0.2,1135918
1005.82,-0.2,1118053
1005.81,-0.2,1132828
1005.84,-0.2,1127830
1005.85,-0.2,1094995
1005.87,-0.2,1095961
1005.88,-0.2,1101586
1005.89,-0.2,1149107
1005.93,-0.2,1126866
1005.89,-0.2,1153319
1005.91,-0.2,1087494
1005.86,-0.2,1154381
1005.87,-0.2,1147576
1005.88,-0.2,1135268
1005.86,-0.2,1111748
1005.79,-0.2,1087231
1005.84,-0.2,1120178
1005.85,-0.2,1205753
1005.84,-0.2,1166698
1005.85,-0.2,1124258
1005.84,-0.2,1096173
1005.87,-0.2,1145040
1005.84,-0.2,1150651
1005.88,-0.2,1089839
1005.87,-0.2,1196226
1005.84,-0.2,1120172
1005.87,-0.2,1138583
1005.86,-0.2,1115632
1005.87,-0.2,1184670
1005.87,-0.2,1103751
1005.87,-0.2,1076077
1005.88,-0.2,1097314
1005.89,-0.2,1149802
1005.89,-0.2,1138085
1005.88,-0.2,1129855
1005.87,-0.2,1153490
1005.86,-0.2,1116874
1005.86,-0.2,1094626
1005.85,-0.2,1095851
1005.85,-0.2,1123649
1005.83,-0.2,1102324
1005.84,-0.2,1088363
1005.83,-0.2,1170958
1005.86,-0.2,1087134
1005.83,-0.2,1108938
1005.81,-0.2,1094036
1005.82,-0.2,1112778
1005.79,-0.2,1154980
1005.79,-0.2,1073753
1005.8,-0.2,1098510
1005.74,-0.2,1129236
1005.74,-0.2,1082699
1005.75,-0.2,1091388
1005.76,-0.2,1148576
1005.73,-0.2,1113135
1005.74,-0.2,1110590
1005.76,-0.2,1089111
1005.76,-0.2,1088884
1005.77,-0.2,1168781
1005.78,-0.2,1094094
1005.77,-0.2,1124562
1005.77,-0.2,1111502
1005.75,-0.2,1138533
1005.72,-0.2,1087313
1005.73,-0.2,1140874
1005.73,-0.2,1140349
1005.76,-0.2,1113040
1005.73,-0.2,1085515
1005.74,-0.2,1077583
1005.77,-0.2,1084242
1005.76,-0.2,1104074
1005.78,-0.2,1117348
1005.77,-0.2,1107543
1005.79,-0.2,1098860
1005.79,-0.2,1095585
1005.77,-0.2,1147668
1005.77,-0.2,1148613
1005.77,-0.2,1085259
1005.74,-0.2,1112185
1005.71,-0.2,1106580
1005.78,-0.2,1119131
1005.72,-0.2,1097563
1005.74,-0.2,1141869
1005.76,-0.2,1156081
1005.79,-0.2,1113186
1005.81,-0.2,1104770
1005.82,-0.2,1141488
1005.84,-0.2,1134632
1005.87,-0.2,1110845
1005.85,-0.2,1118201
1005.85,-0.2,1097124
1005.84,-0.2,1105540
1005.83,-0.2,1116210
1005.81,-0.2,1125339
1005.82,-0.2,1132010
1005.81,-0.2,1123251
1005.81,-0.2,1117991
1005.79,-0.2,1127104
1005.81,-0.2,1062881
1005.8,-0.2,1104682
1005.81,-0.2,1164163
1005.8,-0.2,1148618
1005.82,-0.2,1114415
1005.82,-0.2,1131558
1005.81,-0.2,1093547
1005.83,-0.2,1077275
1005.87,-0.2,1109326
1005.83,-0.2,1107186
1005.86,-0.2,1121836
1005.88,-0.2,1125031
1005.88,-0.2,1142160
1005.9,-0.2,1125529
1005.87,-0.2,1145672
1005.88,-0.2,1113455
1005.9,-0.2,1116983
1005.92,-0.2,1050246
1005.92,-0.2,1136637
1005.91,-0.2,1138747
1005.92,-0.2,1096156
1005.97,-0.2,1111227
1005.95,-0.2,1150782
1005.96,-0.2,1099246
1006.0,-0.2,1117241
1006.01,-0.2,1107802
1006.03,-0.2,1103287
1006.09,-0.2,1106305
1006.09,-0.2,1134918
1006.1,-0.2,1115200
1006.11,-0.2,1118863
1006.08,-0.2,1110317
1006.12,-0.2,1149388
1006.1,-0.2,1094284
1006.11,-0.2,1089261
1006.12,-0.2,1064913
1006.14,-0.2,1109152
1006.14,-0.2,1075843
1006.14,-0.2,1111075
1006.17,-0.2,1129362
1006.17,-0.2,1143466
1006.18,-0.2,1092126
1006.23,-0.2,1049650
1006.15,-0.2,1121365
1006.17,-0.2,1122954
1006.17,-0.2,1090788
1006.19,-0.2,1125088
1006.22,-0.2,1089298
1006.22,-0.2,1149129
1006.2,-0.2,1150036
1006.21,-0.2,1127625
1006.24,-0.2,1107675
1006.23,-0.2,1078444
1006.2,-0.2,1140473
1006.23,-0.2,1114187
1006.21,-0.2,1110205
1006.2,-0.2,1079391
1006.16,-0.2,1117734
1006.2,-0.2,1110904
1006.18,-0.2,1084664
1006.18,-0.2,1106801
1006.18,-0.2,1129551
1006.18,-0.2,1106446
1006.21,-0.2,1084764
1006.18,-0.2,1113396
1006.25,-0.2,1065337
1006.23,-0.2,1114869
1006.22,-0.2,1049000
1006.24,-0.2,1087038
1006.26,-0.2,1064878
1006.3,-0.2,1121569
1006.29,-0.2,1099066
1006.3,-0.2,1116598
1006.31,-0.2,1056494
1006.27,-0.2,1093321
1006.25,-0.2,1084766
1006.25,-0.2,1108429
1006.28,-0.2,1101872
1006.28,-0.2,1108740
1006.26,-0.2,1115382
1006.31,-0.2,1133379
1006.27,-0.2,1092250
1006.33,-0.2,1101022
1006.29,-0.2,1123116
1006.32,-0.2,1078069
1006.33,-0.2,1111508
1006.31,-0.2,1130801
1006.34,-0.2,1107092
1006.31,-0.2,1100882
1006.29,-0.2,1134616
1006.26,-0.2,1125271
1006.28,-0.2,1100712
1006.29,-0.2,1163855
1006.3,-0.2,1110904
1006.32,-0.2,1107903
1006.34,-0.2,1077682
1006.37,-0.2,1067580
1006.31,-0.2,1106705
1006.32,-0.2,1131881
1006.31,-0.2,1096529
1006.29,-0.2,1092413
1006.29,-0.2,1100616
1006.32,-0.2,1056658
1006.32,-0.2,1083126
1006.33,-0.2,1149093
1006.28,-0.2,1087373
1006.28,-0.2,1156113
1006.28,-0.2,1111382
1006.29,-0.2,1095308
1006.3,-0.2,1100091
1006.29,-0.2,1092092
1006.28,-0.2,1129468
1006.26,-0.2,1145411
1006.31,-0.2,1114186
1006.32,-0.2,1154296
1006.29,-0.2,1129219
1006.32,-0.2,1106750
1006.29,-0.2,1137786
1006.28,-0.2,1100943
1006.29,-0.2,1205475
1006.31,-0.2,1139257
1006.31,-0.2,1131740
1006.37,-0.2,1077587
1006.36,-0.2,1130699
1006.32,-0.2,1064908
1006.36,-0.2,1033833
1006.34,-0.2,1102873
1006.37,-0.2,1174994
1006.36,-0.2,1113119
1006.36,-0.2,1066320
1006.34,-0.2,1085960
1006.33,-0.2,1100479
1006.36,-0.2,1051089
1006.31,-0.2,1066929
1006.32,-0.2,1072987
1006.32,-0.2,1111794
1006.33,-0.2,1083603
1006.34,-0.2,1174627
1006.34,-0.2,1077601
1006.33,-0.2,1127722
1006.32,-0.2,1108511
1006.29,-0.2,1117905
1006.32,-0.2,1121757
1006.32,-0.2,1104827
1006.28,-0.2,1155339
1006.33,-0.2,1098017
1002.6,-0.2,1121264
1002.61,-0.2,1091576
1002.59,-0.2,1167511
1002.64,-0.2,1167914
1002.62,-0.2,1134714
1002.52,-0.2,1168992
1002.51,-0.2,1146114
1002.46,-0.2,1126419
1002.44,-0.2,1178284
1002.5,-0.2,1194571
1002.47,-0.2,1165490
1002.42,-0.2,1089392
1002.44,-0.2,1137455
1002.39,-0.2,1163494
1002.35,-0.2,1139227
1002.37,-0.2,1180385
1002.35,-0.2,1231568
1002.34,-0.2,1205269
1002.33,-0.2,1170233
1002.29,-0.2,1184642
1002.27,-0.2,1149168
1002.3,-0.2,1155906
1002.26,-0.2,1178836
1002.29,-0.2,1167463
1002.3,-0.2,1156473
1002.3,-0.2,1182075
1002.3,-0.2,1160473
1002.3,-0.2,1153725
1002.3,-0.2,1129268
1002.26,-0.2,1172496
1002.29,-0.2,1156900
1002.25,-0.2,1156953
1002.27,-0.2,1164936
1002.24,-0.2,1130029
1002.24,-0.2,1178301
1002.24,-0.2,1125460
1002.23,-0.2,1182158
1002.21,-0.2,1132249
1002.15,-0.2,1144214
1002.14,-0.2,1130683
1002.15,-0.2,1168498
1002.14,-0.2,1252769
1002.08,-0.2,1127369
1002.08,-0.2,1155344
1002.07,-0.2,1188819
1002.03,-0.2,1171676
1002.03,-0.2,1145356
1002.01,-0.2,1110897
1001.96,-0.2,1174215
1001.94,-0.2,1142595
1001.88,-0.2,1168657
1001.95,-0.2,1130335
1001.91,-0.2,1122221
1001.9,-0.2,1169554
1001.97,-0.2,1190780
1002.02,-0.2,1131265
1001.96,-0.2,1140790
1002.02,-0.2,1191556
1002.02,-0.2,1155540
1002.06,-0.2,1140561
1002.04,-0.2,1084609
1002.07,-0.2,1127084
1002.11,-0.2,1158642
1002.13,-0.2,1151311
1002.18,-0.2,1152542
1002.2,-0.2,1129637
1002.24,-0.2,1161040
1002.18,-0.2,1106175
1002.33,-0.2,1178564
1002.28,-0.2,1128856
1002.32,-0.2,1183025
1002.33,-0.2,1169983
1002.28,-0.2,1148853
1002.31,-0.2,1270122
1002.3,-0.2,1160127
1002.25,-0.2,1175123
1002.23,-0.2,1153555
1002.27,-0.2,1105313
1002.27,-0.2,1124363
1002.27,-0.2,1129264
1002.26,-0.2,1165182
1002.29,-0.2,1178360
1002.32,-0.2,1186408
1002.32,-0.2,1148266
1002.36,-0.2,1115005
1002.39,-0.2,1112174
1002.4,-0.2,1182010
1002.46,-0.2,1210135
1002.46,-0.2,1143216
1002.51,-0.2,1191946
1002.56,-0.2,1140724
1002.52,-0.2,1118826
1002.57,-0.2,1150556
1002.52,-0.2,1155090
1002.5,-0.2,1107085
1002.52,-0.2,1132155
1002.5,-0.2,1128397
1002.48,-0.2,1122720
1002.44,-0.2,1135508
1002.45,-0.2,1137723
1002.39,-0.2,1147806
1002.36,-0.2,1191184
1002.3,-0.2,1182293
1002.3,-0.2,1182097
1002.27,-0.2,1183108
1002.2,-0.2,1136148
1002.17,-0.2,1128726
1002.18,-0.2,1161577
1002.15,-0.2,1102992
1002.19,-0.2,1141360
1002.19,-0.2,1089339
1002.17,-0.2,1153947
1002.2,-0.2,1110005
1002.23,-0.2,1152684
1002.24,-0.2,1131319
1002.23,-0.2,1149861
1002.23,-0.2,1153971
1002.26,-0.2,1149072
1002.29,-0.2,1116562
1002.31,-0.2,1101674
1002.31,-0.2,1124443
1002.29,-0.2,1144196
1002.32,-0.2,1120055
1002.35,-0.2,1155917
1002.32,-0.2,1102047
1002.36,-0.2,1129648
1002.43,-0.2,1150381
1002.46,-0.2,1111080
1002.47,-0.2,1181374
1002.45,-0.2,1127589
1002.46,-0.2,1231330
1002.49,-0.2,1141299
1002.46,-0.2,1150310
1002.38,-0.2,1137380
1002.42,-0.2,1170717
1002.39,-0.2,1096949
1002.32,-0.2,1166056
1002.3,-0.2,1160998
1002.36,-0.2,1116986
1002.33,-0.2,1082749
1002.28,-0.2,1117269
1002.3,-0.2,1118254
1002.32,-0.2,1144332
1002.32,-0.2,1148922
1002.36,-0.2,1129145
1002.4,-0.2,1147094
1002.42,-0.2,1122260
1002.4,-0.2,1130371
1002.48,-0.2,1123939
1002.46,-0.2,1119451
1002.47,-0.2,1146755
1002.47,-0.2,1152795
1002.47,-0.2,1167195
1002.43,-0.2,1118859
1002.43,-0.2,1112975
1002.43,-0.2,1144000
1002.37,-0.2,1196026
1002.29,-0.2,1175225
1002.29,-0.2,1142850
1002.27,-0.2,1137189
1002.23,-0.2,1129704
1002.26,-0.2,1147010
1002.2,-0.2,1061674
1002.25,-0.2,1114389
1002.23,-0.2,1134106
1002.25,-0.2,1119908
1002.25,-0.2,1152725
1002.28,-0.2,1135121
1002.26,-0.2,1163716
1002.25,-0.2,1105119
1002.25,-0.2,1167922
1002.25,-0.2,1152167
1002.3,-0.2,1133072
1002.31,-0.2,1127679
1002.32,-0.2,1175208
1002.31,-0.2,1181053
1002.3,-0.2,1135266
1002.29,-0.2,1154247
1002.24,-0.2,1113864
1002.26,-0.2,1126070
1002.32,-0.2,1135822
1002.27,-0.2,1115195
1002.3,-0.2,1125001
1002.34,-0.2,1134448
1002.32,-0.2,1149524
1002.36,-0.2,1112646
1002.38,-0.2,1186551
1002.31,-0.2,1147109
1002.34,-0.2,1081822
1002.3,-0.2,1151270
1002.27,-0.2,1095706
1002.26,-0.2,1120670
1002.28,-0.2,1114442
1002.27,-0.2,1116427
1002.27,-0.2,1102038
1002.27,-0.2,1114102
1002.32,-0.2,1107041
1002.28,-0.2,1163888
1002.31,-0.2,1138373
1002.28,-0.2,1105482
1002.31,-0.2,1133289
1002.26,-0.2,1127529
1002.26,-0.2,1101197
1002.23,-0.2,1148041
1002.26,-0.2,1145390
1002.22,-0.2,1109702
1002.24,-0.2,1101555
1002.2,-0.2,1135562
1002.23,-0.2,1170647
1002.23,-0.2,1107976
1002.23,-0.2,1150846
