Power,p2,m_gas
281.4,1.71,77263
282.3,1.71,76780
280.8,1.71,77234
282.2,1.71,76768
282.7,1.71,76980
280.1,1.71,77334
282.8,1.71,76666
280.4,1.71,77246
281.7,1.71,76797
281.2,1.71,77180
283.0,1.71,76821
282.8,1.72,77164
280.4,1.71,77306
282.8,1.71,76731
283.1,1.72,77199
280.9,1.71,77289
281.0,1.71,77067
282.3,1.72,76882
282.6,1.71,76994
282.4,1.71,77251
282.7,1.71,77318
282.5,1.71,77133
283.3,1.72,77108
282.7,1.72,77311
281.8,1.71,77167
283.7,1.71,76946
282.9,1.72,77459
283.6,1.72,77264
282.1,1.72,77494
283.6,1.71,77173
282.7,1.71,77187
283.6,1.71,77209
283.2,1.72,77188
283.6,1.72,77574
284.4,1.72,77241
282.6,1.72,77677
284.4,1.72,77136
285.2,1.72,77557
284.3,1.72,77629
285.5,1.72,77521
284.0,1.72,77678
284.1,1.72,77443
283.8,1.72,77611
284.8,1.72,77344
285.3,1.72,77683
284.4,1.72,77780
285.2,1.72,77807
284.5,1.72,77594
285.4,1.72,77635
284.8,1.72,77895
284.2,1.72,77729
286.6,1.72,77562
285.9,1.73,77859
286.1,1.73,77833
285.6,1.73,77913
284.3,1.72,77924
285.3,1.72,77640
286.1,1.72,77734
284.3,1.73,77895
283.3,1.72,77676
285.5,1.72,77297
285.0,1.73,77838
284.8,1.72,77727
285.5,1.72,77758
285.6,1.73,77700
285.6,1.72,77766
285.9,1.72,77822
282.6,1.72,77747
284.1,1.72,77198
284.9,1.72,77450
284.9,1.72,77662
284.3,1.72,77721
285.5,1.72,77312
286.3,1.72,77665
284.8,1.72,77744
285.5,1.72,77431
285.2,1.72,77808
285.8,1.73,77794
284.3,1.72,77685
285.1,1.72,77682
283.9,1.72,77650
285.3,1.72,77332
285.9,1.72,77777
283.7,1.73,77723
284.6,1.72,77527
285.1,1.72,77507
286.2,1.73,77766
285.4,1.73,77767
285.5,1.73,77650
284.7,1.73,77674
285.6,1.72,77574
285.5,1.73,77679
285.9,1.73,77714
285.0,1.72,77957
285.1,1.72,77575
286.2,1.72,77667
284.6,1.72,77893
284.3,1.72,77504
284.6,1.72,77594
286.1,1.72,77550
284.5,1.73,77817
285.3,1.72,77571
286.1,1.73,77648
284.9,1.72,77792
285.4,1.72,77443
283.9,1.72,77487
285.5,1.72,77435
285.6,1.73,77684
284.5,1.73,77892
285.5,1.73,77519
285.8,1.73,77753
285.9,1.73,77623
285.2,1.73,77923
286.3,1.72,77486
285.9,1.73,77874
285.9,1.73,77735
285.3,1.73,77695
284.2,1.72,77773
285.1,1.72,77352
285.1,1.73,77699
285.7,1.72,77659
285.5,1.73,77705
285.8,1.73,77749
285.0,1.73,77624
285.3,1.72,77642
286.5,1.72,77723
285.9,1.73,77658
285.3,1.72,77697
284.7,1.72,77615
286.1,1.73,77546
285.0,1.73,77795
285.1,1.73,77686
285.8,1.72,77700
286.0,1.73,77748
285.6,1.73,77537
285.5,1.73,77741
286.3,1.73,77752
285.6,1.73,77745
285.3,1.73,77656
285.4,1.73,77685
285.6,1.73,77746
285.4,1.73,77675
286.2,1.73,77830
285.5,1.73,77634
285.8,1.73,77610
285.8,1.73,77845
285.1,1.73,77639
284.9,1.72,77593
285.5,1.73,77592
285.2,1.73,77604
285.7,1.72,77530
285.5,1.73,77723
285.5,1.72,77635
285.5,1.72,77773
285.4,1.73,77643
284.8,1.73,77567
285.0,1.73,77569
285.6,1.73,77450
285.1,1.73,77663
285.0,1.73,77595
285.3,1.73,77688
285.7,1.73,77503
285.7,1.73,77501
285.5,1.73,77581
285.6,1.73,77531
285.3,1.72,77622
285.3,1.73,77666
285.5,1.73,77573
285.5,1.73,77502
285.2,1.73,77628
285.3,1.73,77606
285.1,1.73,77545
285.1,1.72,77709
284.7,1.72,77557
285.5,1.73,77497
285.2,1.73,77525
284.6,1.73,77438
285.1,1.73,77541
285.5,1.72,77554
284.4,1.73,77488
285.8,1.73,77510
285.1,1.72,77619
287.2,1.75,77638
286.6,1.75,77634
287.0,1.75,77587
287.5,1.75,77687
287.0,1.75,77454
286.4,1.75,77736
286.7,1.75,77485
286.3,1.75,77613
286.7,1.75,77535
286.8,1.74,77543
287.1,1.75,77681
286.4,1.74,77695
286.9,1.75,77679
286.8,1.75,77782
287.7,1.75,77703
287.3,1.75,77785
287.5,1.75,77767
286.6,1.75,77671
286.9,1.75,77722
287.0,1.75,77627
286.8,1.75,77792
287.1,1.74,77721
286.8,1.75,77687
287.1,1.75,77596
287.1,1.74,77654
286.4,1.75,77733
286.9,1.74,77609
286.8,1.75,77655
287.0,1.75,77707
287.1,1.75,77749
286.7,1.75,77694
286.8,1.75,77712
286.8,1.74,77677
287.1,1.75,77746
286.5,1.75,77591
286.2,1.75,77607
287.2,1.75,77618
286.9,1.75,77658
286.8,1.75,77741
286.6,1.75,77604
287.0,1.75,77793
286.7,1.75,77669
286.6,1.75,77535
286.1,1.74,77703
286.7,1.74,77602
286.1,1.74,77758
287.0,1.74,77670
286.8,1.74,77627
286.1,1.74,77656
286.0,1.74,77484
286.6,1.75,77645
286.5,1.74,77606
287.0,1.74,77679
287.0,1.75,77682
286.5,1.74,77642
286.8,1.75,77688
286.5,1.74,77692
287.0,1.74,77755
286.3,1.75,77739
286.4,1.74,77586
286.9,1.74,77651
286.4,1.75,77614
286.7,1.74,77778
286.2,1.74,77684
286.3,1.74,77639
286.5,1.75,77702
286.3,1.74,77552
285.9,1.74,77761
286.9,1.74,77631
286.1,1.74,77752
286.6,1.74,77692
286.6,1.74,77631
286.6,1.74,77642
286.9,1.75,77645
286.5,1.74,77731
287.0,1.74,77641
287.9,1.74,77660
286.7,1.74,77877
287.2,1.74,77651
286.5,1.74,77808
286.4,1.75,77816
287.0,1.74,77609
286.9,1.75,77686
286.6,1.74,77573
287.0,1.74,77740
286.5,1.75,77715
286.0,1.74,77667
286.4,1.75,77665
286.6,1.75,77429
286.4,1.75,77678
286.7,1.75,77697
286.7,1.75,77701
286.9,1.75,77683
286.5,1.74,77514
286.5,1.75,77658
286.8,1.75,77716
286.9,1.75,77760
287.2,1.75,77636
286.6,1.75,77649
286.8,1.74,77652
287.0,1.75,77571
286.8,1.74,77700
286.3,1.75,77699
286.6,1.75,77673
286.4,1.75,77639
286.6,1.75,77660
286.1,1.75,77726
286.7,1.75,77660
287.8,1.74,77651
286.6,1.74,77720
286.0,1.74,77650
286.1,1.74,77599
286.5,1.74,77713
286.2,1.74,77717
285.9,1.75,77719
286.4,1.74,77605
286.7,1.74,77673
286.7,1.74,77632
286.3,1.74,77671
285.8,1.74,77570
286.7,1.74,77590
286.5,1.74,77623
286.4,1.74,77603
286.0,1.74,77663
286.3,1.74,77626
285.6,1.74,77559
286.4,1.74,77585
286.6,1.74,77591
286.8,1.74,77495
286.9,1.74,77731
286.6,1.74,77644
285.8,1.74,77687
285.6,1.74,77461
285.7,1.74,77580
286.4,1.74,77526
286.5,1.74,77707
286.4,1.74,77638
285.5,1.74,77566
285.8,1.74,77666
285.5,1.74,77597
285.9,1.74,77631
285.8,1.74,77583
285.4,1.74,77557
285.8,1.74,77522
285.7,1.74,77400
285.7,1.74,77503
285.6,1.74,77562
285.5,1.74,77483
285.8,1.74,77616
285.8,1.74,77478
285.7,1.74,77522
286.2,1.74,77523
285.8,1.74,77529
285.9,1.74,77505
286.3,1.74,77542
286.4,1.74,77521
285.8,1.74,77589
286.0,1.74,77549
285.8,1.74,77568
286.1,1.74,77514
285.3,1.74,77524
285.4,1.74,77481
285.7,1.74,77551
286.0,1.74,77644
286.4,1.74,77475
285.5,1.74,77604
285.7,1.74,77505
285.6,1.74,77756
286.0,1.74,77548
285.5,1.74,77474
285.8,1.74,77545
285.6,1.74,77496
285.5,1.74,77500
286.1,1.74,77458
285.3,1.74,77492
285.7,1.74,77459
285.9,1.74,77512
285.5,1.74,77517
285.5,1.74,77598
286.4,1.74,77504
286.3,1.74,77523
285.5,1.74,77499
285.4,1.74,77550
285.7,1.74,77530
285.9,1.74,77540
286.2,1.74,77511
285.0,1.74,77539
285.6,1.74,77503
285.7,1.74,77438
285.9,1.74,77581
286.1,1.73,77549
285.8,1.73,77433
285.4,1.73,77512
285.4,1.73,77474
285.7,1.73,77512
285.4,1.73,77497
285.5,1.73,77490
285.3,1.74,77466
285.2,1.73,77247
285.6,1.73,77507
284.9,1.73,77435
285.6,1.73,77407
285.5,1.74,77429
286.1,1.73,77468
286.0,1.74,77483
285.1,1.73,77530
286.4,1.73,77513
285.8,1.73,77650
285.7,1.73,77437
285.7,1.73,77441
286.0,1.73,77528
285.3,1.73,77578
285.7,1.73,77531
285.0,1.73,77445
285.2,1.73,77477
286.0,1.73,77399
285.4,1.73,77532
285.1,1.73,77407
285.6,1.73,77457
285.5,1.73,77347
285.5,1.73,77441
285.2,1.73,77457
285.3,1.73,77471
285.0,1.73,77556
285.4,1.73,77524
285.8,1.73,77447
285.1,1.73,77473
285.1,1.73,77495
284.6,1.73,77592
285.0,1.73,77468
285.4,1.73,77471
285.3,1.73,77449
285.7,1.73,77375
285.1,1.73,77492
284.4,1.73,77496
285.4,1.73,77455
284.8,1.73,77464
285.1,1.73,77368
284.0,1.73,77539
284.8,1.73,77255
284.9,1.73,77483
284.7,1.73,77396
284.8,1.73,77418
285.0,1.73,77397
284.9,1.73,77439
284.8,1.73,77534
284.9,1.73,77530
285.0,1.73,77526
286.3,1.73,77618
285.4,1.73,77495
285.4,1.73,77461
285.1,1.73,77537
285.0,1.73,77501
285.2,1.73,77577
284.8,1.73,77452
285.2,1.73,77496
285.4,1.73,77539
284.7,1.73,77623
285.4,1.73,77476
285.1,1.73,77375
284.8,1.73,77535
284.9,1.73,77421
284.7,1.73,77461
285.0,1.73,77565
285.2,1.73,77373
285.2,1.72,77489
284.7,1.72,77395
284.7,1.73,77396
285.2,1.72,77442
285.1,1.72,77448
284.5,1.73,77434
284.8,1.73,77555
285.6,1.73,77430
284.9,1.73,77475
285.2,1.73,77552
285.0,1.73,77593
284.5,1.72,77417
285.2,1.72,77395
284.6,1.73,77392
285.1,1.72,77300
285.3,1.72,77362
284.6,1.72,77488
283.9,1.72,77228
285.6,1.72,77247
284.8,1.73,77440
284.9,1.73,77424
284.9,1.73,77493
285.4,1.73,77461
285.6,1.73,77514
284.0,1.72,77457
285.5,1.72,77222
284.0,1.73,77439
284.3,1.72,77456
283.9,1.72,77429
284.8,1.72,77199
284.1,1.72,77371
283.5,1.72,77175
284.3,1.72,77168
284.5,1.72,77443
284.5,1.72,77281
284.4,1.72,77363
283.2,1.72,77277
284.4,1.72,77090
283.1,1.72,77226
284.6,1.72,77091
283.4,1.72,77393
284.7,1.72,77056
283.4,1.72,77415
283.5,1.72,77147
284.2,1.72,77255
283.2,1.72,77327
283.8,1.72,77207
284.2,1.72,77284
283.7,1.72,77294
284.7,1.72,77221
283.1,1.72,77342
284.6,1.72,77176
283.6,1.72,77343
283.7,1.72,77176
283.3,1.72,77127
282.9,1.72,77175
283.8,1.72,77084
282.8,1.72,77372
283.4,1.72,76948
283.3,1.72,77368
282.9,1.72,77194
283.2,1.72,77137
282.1,1.72,77151
283.7,1.71,76811
282.4,1.72,77146
283.0,1.71,76889
283.2,1.72,77039
282.6,1.72,77060
284.3,1.72,77019
283.3,1.72,77418
283.6,1.72,77053
283.4,1.72,77157
282.6,1.72,77111
282.8,1.71,77012
282.3,1.72,77096
283.7,1.72,76895
282.7,1.72,77259
282.7,1.71,77009
282.3,1.71,77042
282.8,1.72,76936
282.8,1.72,76941
282.7,1.72,77118
281.4,1.71,77008
283.3,1.71,76769
281.6,1.72,77222
283.0,1.71,76786
281.7,1.72,77176
283.1,1.72,76880
283.0,1.72,77239
282.3,1.72,77066
282.4,1.72,76896
282.7,1.71,76999
282.9,1.71,76898
282.5,1.72,77072
281.7,1.71,76835
282.0,1.71,76773
280.7,1.71,76946
283.9,1.71,76684
280.8,1.72,77264
281.8,1.71,76707
280.4,1.71,76919
279.9,1.71,76674
282.1,1.71,76520
281.6,1.71,76975
282.1,1.71,76724
282.3,1.71,77201
281.1,1.71,76848
280.8,1.71,76729
280.1,1.71,76807
281.8,1.71,76540
281.5,1.71,76863
280.9,1.71,76628
282.2,1.71,76737
281.3,1.71,76961
281.6,1.71,76798
280.3,1.71,76762
281.3,1.71,76472
281.2,1.71,76753
279.2,1.71,76685
280.3,1.7,76516
281.5,1.71,76573
281.6,1.71,76755
280.0,1.71,77027
282.2,1.71,76441
281.4,1.71,77050
282.1,1.71,76792
281.5,1.71,76864
281.9,1.71,76838
282.5,1.71,76675
281.3,1.71,77068
281.2,1.71,76648
281.2,1.71,76641
280.4,1.71,76821
282.6,1.71,76614
280.0,1.71,76924
281.5,1.71,76470
280.7,1.71,76930
279.9,1.71,76596
281.5,1.71,76528
280.3,1.71,76801
282.1,1.71,76692
281.0,1.71,76810
280.7,1.71,76727
281.1,1.71,76600
280.4,1.71,76883
281.9,1.71,76494
280.3,1.71,76923
280.6,1.71,76526
281.2,1.71,76501
280.9,1.71,76715
281.0,1.71,76719
280.8,1.71,76787
281.7,1.71,76606
282.0,1.71,76804
281.1,1.71,76798
281.6,1.71,76734
279.5,1.71,76831
281.8,1.71,76419
280.1,1.71,76933
281.1,1.71,76480
281.0,1.71,76821
280.8,1.71,76758
281.6,1.71,76657
280.0,1.71,76717
282.1,1.71,76468
280.4,1.71,76812
281.2,1.71,76592
281.3,1.71,76680
280.1,1.71,76682
282.2,1.71,76591
280.3,1.71,77025
280.9,1.71,76429
280.0,1.71,76739
280.9,1.71,76392
281.1,1.71,76597
279.8,1.71,76508
280.2,1.71,76468
280.4,1.71,76656
282.0,1.71,76410
280.4,1.71,76878
281.0,1.71,76484
281.1,1.71,76479
279.5,1.71,76509
281.7,1.71,76372
280.9,1.71,76643
278.9,1.7,76550
280.0,1.7,76217
278.9,1.7,76531
280.0,1.7,76122
280.3,1.7,76451
279.3,1.71,76526
279.8,1.7,76416
279.6,1.7,76347
279.8,1.7,76409
279.2,1.7,76407
281.3,1.7,76346
279.2,1.71,76659
279.9,1.71,76391
280.1,1.71,76560
278.9,1.71,76470
279.8,1.7,76223
280.2,1.71,76490
280.3,1.71,76394
279.6,1.71,76499
279.7,1.7,76414
280.8,1.7,76283
279.1,1.71,76582
280.4,1.7,76188
280.0,1.71,76535
279.9,1.7,76380
280.7,1.7,76343
279.0,1.71,76647
280.9,1.7,76286
279.2,1.71,76738
281.5,1.71,76282
279.5,1.71,76781
280.4,1.71,76411
280.6,1.71,76562
279.3,1.71,76706
280.3,1.7,76278
279.1,1.71,76591
279.2,1.7,76300
280.5,1.7,76159
278.5,1.7,76476
280.1,1.7,76216
278.4,1.7,76556
279.9,1.7,75977
279.5,1.7,76414
277.8,1.7,76290
280.3,1.7,76047
279.9,1.7,76515
279.5,1.7,76288
280.3,1.71,76412
278.2,1.7,76554
279.6,1.7,76107
278.4,1.7,76508
279.7,1.7,76120
279.0,1.7,76419
279.8,1.7,76274
278.9,1.7,76319
278.7,1.7,76197
279.4,1.7,76187
278.0,1.7,76345
280.5,1.7,76192
278.2,1.7,76469
279.4,1.7,76233
278.7,1.7,76354
278.0,1.7,76243
278.7,1.7,76088
280.6,1.7,76285
279.2,1.71,76541
279.8,1.7,76222
279.6,1.71,76472
280.6,1.7,76313
279.8,1.71,76492
279.9,1.7,76392
279.4,1.7,76213
278.9,1.7,76470
279.5,1.7,76233
278.4,1.7,76322
279.3,1.7,76072
279.0,1.7,76181
277.2,1.7,76424
280.0,1.7,75959
279.2,1.7,76627
280.4,1.7,76204
279.7,1.71,76621
280.1,1.7,76381
280.0,1.71,76335
278.9,1.7,76432
281.3,1.7,76130
279.1,1.71,76655
280.1,1.7,76357
280.6,1.71,76459
280.6,1.71,76475
280.4,1.71,76402
279.8,1.71,76632
279.8,1.7,76411
280.3,1.71,76448
278.5,1.7,76550
280.6,1.7,76094
278.8,1.71,76580
281.0,1.7,76148
279.6,1.71,76704
279.8,1.7,76322
280.4,1.7,76296
280.2,1.71,76484
280.1,1.71,76431
279.8,1.71,76566
280.5,1.71,76325
281.6,1.71,76640
278.2,1.71,76745
280.9,1.71,76193
279.9,1.71,76662
281.0,1.71,76492
280.2,1.71,76796
278.9,1.71,76548
280.9,1.71,76364
280.2,1.71,76639
281.7,1.71,76422
279.9,1.71,76898
281.0,1.71,76579
279.9,1.71,76588
279.8,1.71,76477
280.6,1.71,76442
279.4,1.71,76689
280.9,1.7,76195
279.1,1.71,76768
280.4,1.7,76243
279.8,1.71,76608
280.4,1.71,76399
281.0,1.71,76556
280.3,1.71,76569
280.4,1.71,76486
280.8,1.71,76617
280.2,1.71,76545
280.3,1.7,76502
279.6,1.71,76543
280.5,1.71,76449
280.0,1.71,76609
280.1,1.71,76517
280.3,1.71,76504
279.2,1.71,76622
281.1,1.71,76349
279.0,1.71,76721
280.1,1.7,76286
280.0,1.7,76597
278.7,1.71,76458
280.2,1.7,76481
279.2,1.7,76445
280.6,1.7,76330
279.4,1.71,76670
280.7,1.7,76457
280.7,1.71,76536
280.2,1.71,76647
281.0,1.7,76449
280.6,1.71,76668
281.2,1.7,76363
281.6,1.71,76703
281.4,1.71,76531
281.4,1.71,76640
280.2,1.71,76663
281.8,1.71,76442
279.3,1.71,76803
280.5,1.7,76388
281.3,1.71,76547
279.3,1.71,76623
280.9,1.71,76434
280.1,1.71,76635
281.4,1.71,76519
280.7,1.71,76846
281.6,1.71,76553
281.7,1.71,76818
280.1,1.71,76890
280.4,1.71,76589
280.8,1.71,76735
281.5,1.71,76620
281.0,1.71,76889
281.2,1.71,76706
281.4,1.71,76625
280.2,1.71,76836
281.6,1.71,76488
280.9,1.71,76851
282.0,1.71,76646
281.6,1.71,76837
281.2,1.71,76764
281.3,1.71,76633
280.9,1.71,76732
282.4,1.71,76719
281.0,1.71,76982
282.4,1.71,76753
281.6,1.71,76875
281.4,1.71,76770
282.0,1.71,76831
280.6,1.71,76861
281.8,1.71,76556
280.9,1.71,77002
282.0,1.71,76568
281.1,1.71,76887
281.2,1.71,76790
281.7,1.71,76663
281.0,1.71,76831
280.9,1.71,76505
281.7,1.71,76829
281.8,1.71,76727
281.4,1.71,76774
280.5,1.71,76787
281.4,1.71,76654
281.6,1.71,76924
282.3,1.71,76682
280.9,1.71,76957
282.0,1.71,76716
281.5,1.71,76825
281.9,1.71,76712
282.5,1.71,76950
281.4,1.71,76897
282.5,1.71,76753
282.1,1.71,77064
281.8,1.71,76885
283.2,1.71,76728
282.4,1.71,77142
283.2,1.71,76918
284.2,1.72,77098
283.2,1.72,77165
283.8,1.72,77042
282.4,1.72,77227
284.3,1.72,77000
282.2,1.72,77464
284.4,1.72,76918
283.2,1.72,77470
283.2,1.72,77098
284.3,1.72,77145
283.5,1.72,77288
284.8,1.72,77114
283.4,1.72,77490
284.2,1.72,77181
283.6,1.72,77414
283.7,1.72,77246
283.3,1.72,77196
283.8,1.72,77169
283.3,1.72,77199
282.5,1.72,77187
283.8,1.72,77021
282.1,1.72,77334
283.5,1.72,76993
283.5,1.71,77165
285.4,1.72,77237
285.3,1.73,77572
285.6,1.73,77581
285.5,1.73,77505
285.5,1.74,77538
285.6,1.74,77594
285.9,1.74,77479
285.6,1.74,77420
286.3,1.74,77458
287.0,1.74,77373
286.8,1.74,77660
286.2,1.74,77652
286.0,1.74,77734
286.8,1.74,77485
287.3,1.74,77448
286.8,1.74,77570
286.9,1.75,77438
286.8,1.75,77684
287.7,1.75,77673
286.8,1.74,77721
286.9,1.74,77737
286.9,1.74,77833
286.8,1.74,77666
287.1,1.74,77655
286.9,1.74,77662
286.8,1.75,77544
286.7,1.74,77671
287.1,1.74,77470
285.8,1.74,77693
287.3,1.74,77755
286.7,1.74,77840
286.4,1.74,77559
286.9,1.74,77541
286.7,1.74,77774
286.6,1.74,77492
287.2,1.74,77670
286.8,1.74,77706
286.7,1.74,77744
287.3,1.74,77784
286.9,1.74,77838
287.0,1.74,77780
287.0,1.74,77778
287.4,1.74,77728
286.1,1.74,77712
285.9,1.74,77666
286.5,1.74,77751
286.6,1.74,77844
286.1,1.74,77567
287.1,1.74,77658
287.3,1.74,77754
285.5,1.74,77806
286.3,1.74,77554
285.6,1.74,77612
285.8,1.74,77627
286.3,1.74,77586
285.8,1.74,77598
286.3,1.74,77541
285.8,1.74,77712
286.3,1.74,77486
286.3,1.74,77650
286.1,1.74,77539
286.2,1.74,77642
285.8,1.74,77658
286.2,1.74,77611
286.0,1.74,77627
286.7,1.74,77496
285.9,1.74,77570
285.6,1.74,77468
286.1,1.74,77591
286.2,1.74,77542
286.7,1.74,77538
286.5,1.74,77593
286.2,1.74,77547
285.7,1.74,77489
286.9,1.74,77667
286.5,1.74,77464
286.5,1.74,77553
286.9,1.74,77589
286.1,1.74,77645
286.1,1.74,77537
286.8,1.74,77534
286.4,1.74,77783
286.2,1.74,77522
286.3,1.74,77651
286.7,1.74,77621
286.1,1.74,77631
286.7,1.74,77564
287.1,1.74,77542
286.5,1.74,77836
286.5,1.74,77632
286.7,1.74,77697
286.4,1.74,77661
286.8,1.74,77496
286.9,1.74,77536
286.7,1.74,77604
286.7,1.74,77686
286.5,1.74,77591
286.0,1.74,77592
286.5,1.75,77542
286.6,1.74,77384
286.2,1.74,77624
286.8,1.74,77572
286.7,1.74,77714
287.1,1.74,77703
286.5,1.74,77711
286.8,1.74,77649
287.2,1.74,77731
286.6,1.74,77762
286.1,1.74,77688
277.2,1.72,75369
277.9,1.72,75298
277.0,1.72,75469
277.1,1.72,75397
277.1,1.72,75244
277.9,1.72,75309
277.1,1.72,75362
277.0,1.72,75321
278.2,1.72,75141
277.6,1.72,75290
277.4,1.72,75274
277.4,1.72,75289
277.6,1.72,75323
277.3,1.72,75343
277.7,1.72,75254
278.4,1.72,75479
278.2,1.72,75671
277.2,1.72,75379
277.7,1.72,75344
277.6,1.72,75426
278.1,1.72,75374
278.3,1.72,75431
277.3,1.72,75264
277.7,1.72,75422
277.6,1.72,75303
277.5,1.72,75234
277.3,1.72,75312
278.1,1.72,75192
277.9,1.72,75250
278.2,1.72,75288
277.5,1.72,75277
277.2,1.72,75304
277.5,1.72,75270
277.5,1.72,75335
277.9,1.72,75237
277.8,1.72,75243
277.8,1.72,75364
277.7,1.72,75122
278.0,1.72,75292
277.9,1.72,75281
278.3,1.72,75256
277.6,1.72,75355
278.2,1.72,75338
277.6,1.72,75415
278.3,1.72,75383
277.8,1.72,75271
277.9,1.72,75353
277.9,1.72,75215
277.8,1.72,75370
277.8,1.72,75302
278.6,1.72,75407
278.1,1.72,75388
278.0,1.72,75268
277.9,1.72,75391
278.5,1.72,75354
278.4,1.72,75440
277.8,1.72,75346
277.5,1.72,75213
277.9,1.72,75319
278.0,1.72,75322
277.6,1.72,75359
277.1,1.72,75206
276.7,1.72,75107
277.1,1.72,75097
276.9,1.72,75071
277.4,1.72,75171
278.1,1.72,75127
277.3,1.72,75257
277.4,1.72,75279
278.5,1.72,75170
278.3,1.72,75204
278.1,1.72,75415
278.0,1.72,75425
277.6,1.72,75466
276.7,1.72,75081
277.3,1.72,75155
277.6,1.72,75035
277.1,1.72,75105
277.2,1.72,75088
276.4,1.72,75025
277.7,1.72,75225
277.3,1.72,75118
277.1,1.72,75153
277.1,1.72,75109
276.8,1.72,75306
277.2,1.72,75196
277.4,1.72,75237
276.9,1.72,75190
277.8,1.72,75133
276.8,1.72,75233
276.9,1.72,75175
277.4,1.72,75207
277.2,1.72,75170
277.8,1.72,75181
277.3,1.72,75216
277.7,1.72,75196
276.7,1.72,75293
276.8,1.72,75309
277.6,1.72,75126
277.4,1.72,75196
277.6,1.72,75068
277.5,1.72,75201
277.1,1.72,75108
277.0,1.72,75182
277.6,1.72,75119
276.9,1.72,75074
277.5,1.72,75119
277.2,1.72,75215
277.4,1.72,75107
277.1,1.72,75195
277.4,1.72,75113
277.4,1.72,75175
277.9,1.72,75080
277.9,1.72,75175
277.1,1.72,75218
277.8,1.72,75188
278.3,1.72,75230
277.1,1.72,75272
278.4,1.72,75265
278.1,1.72,75475
277.2,1.72,75398
277.2,1.72,75161
276.8,1.72,75104
277.1,1.72,75157
277.1,1.72,75192
276.7,1.72,75285
277.3,1.72,75128
276.8,1.72,75093
276.8,1.72,75168
275.9,1.72,75141
277.1,1.72,75046
277.8,1.72,75210
277.4,1.72,75241
277.5,1.72,75206
276.9,1.72,75168
276.8,1.72,75101
277.3,1.72,75128
276.9,1.72,75207
276.9,1.72,75271
277.3,1.72,75194
277.9,1.72,75227
278.0,1.72,75213
277.4,1.72,75373
277.3,1.72,75130
277.1,1.72,75139
277.1,1.72,75202
277.2,1.72,75055
276.9,1.72,75210
277.0,1.72,75172
277.0,1.72,75064
277.3,1.72,75113
277.0,1.72,75113
277.2,1.72,75133
277.2,1.72,75077
277.4,1.72,75255
277.0,1.72,75212
277.3,1.72,75065
276.6,1.72,75172
277.2,1.72,75083
277.5,1.72,75170
259.4,1.64,71177
259.1,1.64,70834
258.7,1.64,70995
258.5,1.64,70809
258.6,1.64,70883
258.6,1.64,70872
258.9,1.63,70859
258.7,1.64,70924
259.0,1.64,70844
258.7,1.63,70872
259.1,1.64,71078
259.1,1.63,70933
259.4,1.64,70989
259.7,1.64,70998
259.3,1.64,70956
259.3,1.64,70967
258.7,1.64,70996
258.9,1.64,70981
259.6,1.64,71029
259.7,1.64,71112
259.6,1.64,71105
259.1,1.64,70964
258.2,1.64,70897
258.4,1.63,70923
258.6,1.63,70791
258.9,1.63,70890
258.3,1.64,70909
259.2,1.64,70850
258.5,1.64,70871
258.8,1.63,70850
258.8,1.63,70874
259.4,1.63,70883
259.8,1.64,71140
258.6,1.64,71025
258.9,1.63,70861
258.9,1.63,71126
258.8,1.64,70892
259.1,1.63,70869
259.1,1.64,71023
258.6,1.64,71010
259.0,1.64,70924
259.2,1.64,70925
258.8,1.64,70901
259.2,1.64,70954
258.5,1.64,70954
258.8,1.64,70918
258.7,1.63,70865
258.7,1.64,70934
258.8,1.64,70953
259.5,1.63,70970
259.0,1.64,71010
258.8,1.63,70959
259.6,1.64,70960
258.9,1.64,70937
259.3,1.64,70941
259.4,1.64,70991
259.8,1.64,71061
259.6,1.64,70973
259.2,1.64,70942
259.2,1.64,71127
259.1,1.64,70950
258.9,1.64,70934
258.9,1.64,70991
259.3,1.64,70898
260.0,1.64,70954
259.3,1.64,70986
259.0,1.64,71038
259.3,1.63,70921
259.0,1.64,70916
259.3,1.63,70924
259.6,1.64,71001
259.5,1.64,70896
259.0,1.64,70971
258.9,1.64,70906
259.0,1.64,70959
259.2,1.64,70839
259.3,1.64,70893
259.4,1.64,70912
259.6,1.64,70994
259.2,1.64,70976
259.3,1.64,70961
259.4,1.64,70994
259.7,1.64,70913
259.1,1.63,70920
259.4,1.64,70987
259.2,1.64,71022
259.3,1.64,71013
259.4,1.63,70853
259.1,1.64,70951
258.8,1.64,70833
259.2,1.64,70968
259.4,1.64,71003
259.7,1.64,71027
259.0,1.64,70963
259.3,1.64,70920
259.0,1.63,70888
259.1,1.64,70954
259.1,1.63,70954
259.5,1.64,70918
259.3,1.64,70865
259.2,1.63,70921
259.0,1.64,70855
259.4,1.64,70943
259.2,1.64,70954
258.8,1.64,70875
259.1,1.64,70890
259.0,1.64,70915
259.3,1.64,70883
259.2,1.64,70959
258.9,1.63,70993
259.2,1.64,70973
259.4,1.63,70829
259.1,1.64,70917
259.4,1.64,70864
259.0,1.63,70934
259.0,1.64,70905
259.3,1.63,70917
259.2,1.64,70927
259.0,1.64,70879
259.3,1.63,70930
259.3,1.64,70869
258.9,1.64,70947
258.8,1.64,70995
259.4,1.63,70882
258.7,1.64,70945
259.1,1.63,70776
259.4,1.64,70898
259.2,1.64,70938
259.3,1.64,70961
