Power,p2,m_gas
176.7,1.28,54162
176.2,1.28,54211
176.0,1.28,54134
175.9,1.28,54133
176.2,1.28,54142
175.6,1.28,54175
175.9,1.28,54070
175.4,1.28,54131
175.8,1.28,54097
175.7,1.28,54151
175.8,1.28,53980
177.4,1.28,54111
176.0,1.28,54159
176.4,1.28,54160
176.6,1.28,54027
176.5,1.28,54156
176.1,1.28,54078
176.2,1.28,53984
176.0,1.28,54209
175.7,1.28,54076
176.2,1.28,53995
176.6,1.27,54034
176.5,1.28,54336
176.4,1.28,54300
176.7,1.28,54103
176.2,1.28,54104
175.8,1.28,54076
176.4,1.28,54010
174.8,1.28,54186
175.7,1.28,54000
175.0,1.27,53963
174.7,1.27,53936
174.8,1.27,53908
174.6,1.27,53899
175.3,1.27,53767
175.4,1.27,53817
175.0,1.27,54006
175.9,1.27,53920
175.4,1.27,54125
176.3,1.27,53957
175.8,1.27,53989
175.6,1.27,53999
175.8,1.27,54014
174.7,1.27,54140
175.1,1.27,53898
175.6,1.27,53941
175.2,1.27,53996
175.6,1.27,53939
176.1,1.27,54073
175.3,1.27,54267
175.3,1.27,53984
175.5,1.27,54011
175.5,1.27,54001
175.4,1.27,54038
175.1,1.27,53919
175.5,1.27,53988
175.3,1.27,54013
175.2,1.27,53987
175.1,1.27,54042
175.3,1.27,53976
175.7,1.27,53993
175.5,1.27,54053
175.0,1.27,53952
175.5,1.27,54004
175.9,1.27,54101
175.5,1.27,54010
175.1,1.27,54083
174.9,1.27,53864
175.9,1.27,53946
175.6,1.27,53952
175.5,1.27,54084
176.0,1.27,54013
176.2,1.27,54020
175.0,1.27,54005
175.6,1.27,53953
175.8,1.27,54016
175.1,1.27,53941
175.4,1.27,54032
175.1,1.27,54064
176.1,1.27,53983
174.8,1.27,54141
175.5,1.27,53922
175.7,1.27,53962
175.5,1.27,54065
175.3,1.27,54039
175.8,1.27,54059
175.6,1.27,54035
175.5,1.27,54037
175.0,1.27,54004
175.6,1.27,53937
175.0,1.27,53985
175.4,1.27,53786
175.3,1.27,53886
174.9,1.27,53971
175.6,1.27,53953
176.0,1.27,54044
175.5,1.27,53830
175.8,1.27,54008
174.9,1.27,53918
175.1,1.27,53982
175.0,1.27,54130
175.2,1.27,53835
175.5,1.27,53971
174.9,1.27,54008
175.3,1.27,53870
175.9,1.27,53942
175.4,1.27,54009
175.4,1.27,53935
175.4,1.27,54096
175.1,1.27,53917
175.3,1.27,53971
175.3,1.27,54084
175.2,1.27,54045
175.2,1.27,53985
175.5,1.27,53988
175.0,1.27,53877
175.2,1.27,53857
175.1,1.27,53991
175.7,1.27,53998
175.0,1.27,53871
175.0,1.27,54006
174.8,1.27,53912
175.1,1.27,53956
175.3,1.27,53942
175.0,1.27,53980
174.9,1.27,54078
175.0,1.27,53950
174.7,1.27,53910
176.0,1.27,53816
175.7,1.27,53895
176.7,1.27,54074
175.0,1.27,54227
174.9,1.27,54056
175.1,1.27,53761
175.2,1.27,53924
175.9,1.27,53923
175.5,1.27,53987
175.4,1.27,54000
174.8,1.27,53957
174.8,1.27,53890
175.3,1.27,53840
175.3,1.27,53936
175.0,1.27,54094
174.6,1.27,53855
175.1,1.27,53850
175.0,1.27,53994
175.5,1.27,53927
176.0,1.27,54054
175.5,1.27,54179
175.1,1.27,54027
175.1,1.27,54049
175.4,1.27,54016
175.4,1.27,54052
175.5,1.27,53918
175.2,1.27,53995
175.2,1.27,54007
175.5,1.27,53936
175.5,1.27,53943
176.0,1.27,53965
174.9,1.27,53984
176.2,1.27,53984
174.9,1.27,54031
174.9,1.27,54078
174.5,1.27,54016
175.7,1.27,53962
174.6,1.27,54170
175.2,1.27,53954
174.9,1.27,53975
175.1,1.27,53907
175.7,1.27,53881
175.2,1.27,54056
174.9,1.27,53992
174.7,1.27,53916
175.5,1.27,53889
174.8,1.27,54166
175.1,1.27,54023
175.0,1.27,54024
175.3,1.27,54010
176.6,1.27,53932
175.3,1.27,54139
174.8,1.27,53955
176.0,1.27,53898
175.9,1.27,53933
175.8,1.27,54087
174.7,1.27,54062
174.8,1.27,53864
175.2,1.27,53923
175.9,1.27,53990
174.9,1.27,54087
175.9,1.27,54023
174.8,1.27,54125
174.4,1.27,53937
175.0,1.27,53901
174.9,1.27,53964
174.9,1.27,53978
175.5,1.27,53857
175.2,1.27,53918
175.4,1.27,54082
174.4,1.27,53897
175.2,1.27,53933
174.8,1.27,53818
176.2,1.27,53924
174.8,1.27,53902
175.0,1.27,53869
174.8,1.27,54074
175.2,1.27,53930
175.3,1.27,53934
175.3,1.27,53986
176.1,1.27,54014
174.3,1.27,54062
174.9,1.27,53790
175.0,1.27,53869
175.2,1.27,54187
174.6,1.27,53947
175.0,1.27,53907
175.5,1.27,53745
174.8,1.27,53893
175.4,1.27,53955
175.0,1.27,54067
174.8,1.27,53999
175.7,1.27,53780
175.2,1.27,54059
176.0,1.27,53988
175.4,1.27,53999
175.5,1.27,54036
175.8,1.27,54005
175.3,1.27,54087
174.3,1.27,54047
174.6,1.27,54008
176.2,1.27,54065
175.5,1.27,54058
175.4,1.27,54099
175.0,1.27,54162
176.0,1.27,54052
175.4,1.27,54160
175.8,1.27,54090
174.8,1.27,54009
173.9,1.27,53803
173.2,1.27,53667
171.8,1.27,53566
171.8,1.26,53330
171.8,1.26,53265
171.7,1.26,53283
171.8,1.26,53346
170.5,1.26,53190
170.6,1.26,53057
170.8,1.26,53139
171.4,1.26,53094
171.4,1.26,53204
171.9,1.26,53159
170.6,1.26,53121
171.0,1.26,53167
171.7,1.26,53117
172.5,1.26,53241
172.7,1.26,53486
173.3,1.26,53474
173.4,1.26,53622
173.2,1.26,53719
173.0,1.26,53637
173.3,1.26,53581
173.1,1.26,53587
172.0,1.26,53703
171.4,1.26,53133
170.9,1.26,53200
171.0,1.26,53055
170.9,1.25,53010
171.1,1.26,53156
171.6,1.26,53006
170.9,1.26,53101
171.6,1.25,53111
171.1,1.26,53053
171.3,1.26,53237
171.4,1.26,52990
171.7,1.26,53112
171.7,1.26,53226
171.3,1.26,53146
171.7,1.26,53305
172.4,1.26,53109
171.1,1.26,53249
172.2,1.26,53171
171.7,1.26,53111
171.4,1.26,53168
171.9,1.26,53178
171.3,1.26,53250
171.4,1.26,53146
171.4,1.26,53168
171.1,1.26,53200
171.7,1.26,53194
171.0,1.26,53237
171.0,1.26,53146
171.2,1.26,53134
171.2,1.26,53093
171.5,1.26,53141
172.7,1.26,53149
171.2,1.26,53382
170.7,1.26,53221
171.3,1.26,53145
170.9,1.26,53197
171.3,1.26,53182
172.2,1.26,53198
171.7,1.26,53335
171.7,1.26,53240
172.5,1.26,53266
171.5,1.26,53421
172.0,1.26,53232
173.0,1.26,53235
170.8,1.26,53297
171.8,1.26,53231
171.5,1.26,53330
171.6,1.26,53155
171.9,1.26,53261
172.0,1.26,53240
171.2,1.26,53295
171.1,1.26,53296
171.6,1.26,53172
171.5,1.26,53286
172.2,1.26,53234
171.5,1.26,53370
171.5,1.26,53352
171.8,1.26,53216
171.4,1.26,53244
171.5,1.26,53279
172.1,1.25,53157
170.9,1.26,53505
171.7,1.26,53180
171.6,1.26,53240
171.3,1.26,53293
171.7,1.25,53189
171.5,1.26,53267
171.8,1.26,53160
171.3,1.26,53230
171.7,1.25,53216
171.6,1.26,53203
171.6,1.26,53208
171.5,1.25,53191
171.0,1.25,53158
171.8,1.25,53181
171.3,1.26,53261
171.7,1.25,53200
171.7,1.25,53178
171.3,1.25,53185
172.1,1.26,53163
170.9,1.26,53329
171.4,1.25,53134
171.9,1.25,53180
171.3,1.25,53221
171.8,1.25,53068
171.0,1.26,53145
171.6,1.25,53136
171.5,1.26,53186
171.1,1.26,53316
171.4,1.26,53146
171.0,1.26,53135
171.0,1.25,53178
171.8,1.25,53074
170.8,1.25,53258
171.3,1.26,53146
171.2,1.26,53213
171.4,1.26,53311
171.2,1.26,53187
171.4,1.26,53187
171.4,1.26,53218
171.2,1.26,53276
171.2,1.26,53200
171.2,1.25,53111
171.5,1.26,53144
170.9,1.26,53108
171.5,1.26,53169
171.3,1.25,53115
171.1,1.26,53172
171.3,1.26,53197
170.7,1.25,53005
171.3,1.26,53165
171.3,1.26,53172
171.3,1.26,53212
171.2,1.26,53252
171.0,1.26,53154
171.4,1.26,53180
171.2,1.26,53167
171.8,1.26,53157
171.6,1.26,53224
171.8,1.26,53191
171.4,1.26,53215
170.9,1.26,53224
171.7,1.26,53204
171.4,1.26,53154
171.1,1.26,53137
171.3,1.26,53201
171.0,1.26,53192
171.3,1.26,53108
170.6,1.26,53199
171.5,1.26,53128
171.4,1.26,53194
170.7,1.26,53234
171.0,1.26,53113
171.2,1.26,53222
171.6,1.26,53137
171.0,1.26,53392
171.7,1.26,53052
171.3,1.26,53228
171.7,1.26,53152
172.0,1.26,53176
171.0,1.26,53318
171.2,1.26,53122
171.2,1.26,53121
171.1,1.26,53193
171.4,1.26,53153
171.4,1.26,53408
171.1,1.26,53191
172.1,1.26,53161
171.3,1.26,53344
171.8,1.26,53210
171.5,1.26,53249
171.0,1.26,53159
171.2,1.26,53180
172.1,1.26,53225
171.8,1.26,53396
171.7,1.26,53303
171.7,1.26,53220
171.1,1.26,53188
171.1,1.26,53174
170.9,1.26,53192
171.8,1.26,53238
172.0,1.26,53085
171.4,1.26,53281
171.6,1.26,53201
173.1,1.26,53239
171.5,1.26,53401
171.8,1.26,53241
171.0,1.26,53299
171.6,1.26,53269
171.0,1.26,53284
171.2,1.26,53252
171.5,1.26,53227
171.3,1.26,53183
171.6,1.26,53241
171.6,1.26,53159
171.1,1.26,53228
171.8,1.26,53208
172.2,1.26,53293
171.6,1.26,53226
171.2,1.26,53237
171.2,1.26,53258
171.4,1.26,53187
171.2,1.26,53264
171.4,1.26,53192
171.3,1.26,53165
171.1,1.26,53228
172.1,1.26,53136
171.8,1.26,53212
171.5,1.26,53192
171.5,1.26,53212
171.7,1.26,53219
171.9,1.26,53287
171.2,1.26,53291
171.3,1.26,53156
171.5,1.26,53211
172.1,1.26,53318
171.8,1.26,53202
171.5,1.26,53176
171.8,1.26,53139
171.2,1.26,53243
171.4,1.26,53330
171.6,1.26,53184
171.6,1.26,53204
171.7,1.26,53201
171.8,1.26,53243
171.6,1.26,53204
171.7,1.26,53255
171.0,1.26,53281
171.4,1.26,53250
171.7,1.26,53253
171.5,1.26,53130
171.8,1.26,53192
171.8,1.26,53220
171.8,1.26,53210
171.6,1.26,53352
171.4,1.26,53130
171.2,1.26,53203
171.8,1.26,53294
171.6,1.26,53390
172.1,1.26,53346
171.8,1.26,53274
171.8,1.26,53305
171.1,1.26,53376
171.2,1.26,53300
171.9,1.26,53300
171.6,1.26,53251
171.6,1.26,53329
171.3,1.26,53406
171.5,1.26,53308
171.4,1.26,53269
171.5,1.26,53257
171.6,1.26,53363
171.7,1.26,53292
171.7,1.26,53291
171.9,1.26,53298
172.0,1.26,53326
171.4,1.26,53391
171.2,1.26,53270
171.6,1.26,53228
171.4,1.26,53323
171.7,1.26,53255
171.7,1.26,53358
169.3,1.26,53181
170.0,1.26,52886
170.1,1.25,52875
169.9,1.25,52939
171.0,1.25,52953
170.4,1.25,52996
170.3,1.25,53028
170.2,1.25,53051
170.1,1.25,53033
170.6,1.25,53023
170.2,1.25,52932
170.0,1.25,53015
170.5,1.25,53006
170.4,1.25,53017
171.1,1.25,52964
170.8,1.25,53061
170.3,1.25,53096
170.5,1.25,53049
170.3,1.25,53034
170.0,1.25,53015
171.2,1.25,53071
171.0,1.25,53082
170.2,1.25,52991
170.5,1.25,53053
170.5,1.25,53077
170.5,1.26,53095
169.7,1.25,53109
170.4,1.25,52946
170.5,1.25,53006
170.3,1.26,53108
171.3,1.25,53048
170.3,1.26,53166
171.0,1.25,52939
170.9,1.26,53036
170.3,1.25,53063
170.2,1.25,53021
170.8,1.25,53000
170.7,1.25,52912
170.1,1.25,53044
170.4,1.26,53055
170.3,1.25,53037
170.4,1.26,53080
170.2,1.25,53017
171.2,1.26,53104
170.6,1.26,53293
170.4,1.26,53115
170.4,1.26,53087
170.9,1.26,53129
170.8,1.26,53124
171.5,1.26,53238
171.5,1.26,53051
171.8,1.26,53315
171.6,1.26,53224
171.1,1.26,53235
171.0,1.26,53275
171.6,1.26,53223
171.4,1.26,53412
171.6,1.26,53347
171.1,1.26,53270
171.3,1.26,53194
171.4,1.26,53188
170.9,1.26,53234
170.8,1.26,53216
171.7,1.26,53317
171.1,1.26,53124
171.2,1.26,53208
171.0,1.26,53280
171.1,1.26,53210
171.2,1.26,53276
170.8,1.26,53186
171.5,1.26,53288
172.1,1.26,53184
172.1,1.26,53268
171.6,1.26,53444
171.9,1.26,53555
171.6,1.26,53430
171.2,1.26,53246
171.5,1.26,53213
171.0,1.26,53249
171.8,1.26,53234
171.0,1.26,53323
171.2,1.26,53181
171.2,1.26,53224
170.9,1.26,53299
171.8,1.26,53207
171.5,1.26,53359
171.4,1.26,53121
171.3,1.26,53267
171.1,1.26,53313
171.4,1.26,53325
171.4,1.26,53270
171.8,1.26,53119
172.5,1.26,53213
171.4,1.26,53294
171.3,1.26,53253
171.5,1.26,53338
170.8,1.26,53241
171.2,1.26,53252
171.5,1.26,53227
171.9,1.26,53224
171.2,1.26,53267
171.7,1.26,53203
171.8,1.26,53220
171.1,1.26,53233
171.6,1.26,53237
171.2,1.26,53250
171.5,1.26,53189
171.8,1.26,53365
171.5,1.26,53233
171.6,1.26,53293
171.0,1.26,53153
172.1,1.26,53225
170.9,1.26,53528
171.4,1.26,53181
171.7,1.26,53239
171.2,1.26,53235
171.4,1.26,53152
171.8,1.26,53311
171.5,1.26,53280
171.5,1.26,53357
170.9,1.26,53213
171.5,1.26,53190
171.5,1.26,53247
171.5,1.26,53263
171.8,1.26,53296
171.4,1.26,53205
171.9,1.26,53194
171.8,1.26,53322
171.6,1.26,53229
171.9,1.26,53354
173.1,1.26,53136
172.0,1.26,53466
171.8,1.26,53216
172.0,1.26,53175
171.0,1.26,53263
171.7,1.26,53168
171.7,1.26,53265
171.7,1.26,53203
171.0,1.26,53225
171.6,1.26,53237
171.8,1.26,53194
171.3,1.26,53271
171.7,1.26,53248
171.4,1.26,53192
171.8,1.26,53343
171.3,1.26,53322
171.2,1.26,53202
172.2,1.26,53249
172.0,1.26,53358
172.4,1.26,53216
171.1,1.26,53199
171.8,1.26,53259
171.6,1.26,53288
171.7,1.26,53348
171.7,1.26,53200
171.5,1.26,53264
171.9,1.26,53357
171.4,1.26,53329
171.8,1.26,53330
172.7,1.26,53262
171.4,1.26,53524
172.2,1.26,53177
171.3,1.26,53244
171.7,1.26,53192
172.0,1.26,53294
171.9,1.26,53316
171.8,1.26,53172
171.7,1.26,53240
172.1,1.26,53298
171.5,1.26,53230
171.7,1.26,53287
172.0,1.26,53302
171.3,1.26,53311
171.4,1.26,53258
172.1,1.26,53336
171.6,1.26,53178
171.7,1.26,53222
171.9,1.26,53193
171.8,1.26,53268
171.3,1.26,53203
171.6,1.26,53220
171.3,1.26,53227
171.5,1.26,53252
171.7,1.26,53227
171.7,1.26,53279
171.5,1.26,53205
171.4,1.26,53170
171.9,1.26,53221
172.1,1.26,53229
171.1,1.26,53369
172.1,1.26,53205
171.8,1.26,53292
171.6,1.26,53273
172.2,1.26,53230
171.9,1.26,53217
171.8,1.26,53234
172.2,1.26,53437
171.6,1.26,53236
171.3,1.26,53261
171.9,1.26,53228
171.3,1.26,53280
171.8,1.26,53199
171.7,1.26,53277
171.9,1.26,53189
171.1,1.26,53251
171.7,1.26,53229
171.6,1.26,53298
171.8,1.26,53234
171.4,1.26,53295
172.1,1.26,53230
171.9,1.26,53298
171.4,1.26,53284
171.8,1.26,53327
171.5,1.26,53441
171.8,1.26,53215
171.3,1.26,53313
171.5,1.26,53268
172.0,1.26,53340
171.7,1.26,53274
171.5,1.26,53283
171.7,1.26,53412
171.9,1.26,53306
172.0,1.26,53301
172.3,1.26,53375
171.6,1.26,53326
171.8,1.26,53430
172.0,1.26,53261
171.7,1.26,53316
171.9,1.26,53275
171.4,1.26,53358
172.0,1.26,53264
171.7,1.26,53365
171.9,1.26,53366
171.8,1.26,53292
172.1,1.26,53254
172.2,1.26,53340
172.4,1.26,53335
171.2,1.26,53430
172.0,1.26,53268
171.8,1.26,53350
171.5,1.26,53346
172.2,1.26,53382
171.5,1.26,53383
171.4,1.26,53268
171.6,1.26,53347
171.7,1.26,53408
171.7,1.26,53351
171.9,1.26,53341
172.5,1.26,53372
172.1,1.26,53431
172.3,1.26,53405
171.4,1.26,53341
171.4,1.26,53440
171.9,1.26,53386
172.1,1.26,53450
171.6,1.26,53290
171.5,1.26,53367
171.5,1.26,53362
171.6,1.26,53312
171.3,1.26,53356
171.8,1.26,53314
171.5,1.26,53431
171.5,1.26,53330
172.4,1.26,53299
171.9,1.26,53377
171.6,1.26,53402
172.2,1.26,53460
171.9,1.26,53491
172.5,1.26,53350
171.7,1.26,53497
172.5,1.26,53390
171.7,1.26,53486
171.8,1.26,53290
171.6,1.26,53386
171.5,1.26,53412
171.8,1.26,53332
171.9,1.26,53411
171.7,1.26,53312
171.7,1.26,53413
172.2,1.26,53322
172.2,1.26,53418
172.6,1.26,53327
171.7,1.26,53400
172.0,1.26,53371
172.0,1.26,53386
172.2,1.26,53486
171.7,1.26,53425
171.5,1.26,53399
171.7,1.26,53454
172.2,1.26,53405
172.1,1.26,53512
171.6,1.26,53408
171.9,1.26,53448
172.3,1.26,53406
171.8,1.26,53413
171.7,1.26,53459
171.8,1.26,53415
172.1,1.26,53383
171.5,1.26,53479
172.0,1.26,53342
172.0,1.26,53507
172.5,1.26,53391
171.8,1.26,53458
172.0,1.26,53468
171.8,1.26,53386
172.1,1.26,53385
172.0,1.26,53309
172.3,1.26,53462
172.4,1.26,53331
171.1,1.26,53477
172.2,1.26,53400
172.3,1.26,53384
172.2,1.26,53458
171.6,1.26,53429
171.5,1.26,53555
172.0,1.26,53374
172.1,1.26,53453
171.6,1.26,53485
171.6,1.26,53472
171.6,1.26,53519
172.4,1.26,53404
172.2,1.26,53495
172.0,1.26,53427
172.2,1.26,53514
171.7,1.26,53488
172.1,1.26,53433
172.7,1.26,53468
172.2,1.26,53548
171.7,1.26,53513
171.5,1.26,53436
172.1,1.26,53457
172.1,1.26,53509
172.0,1.26,53456
172.2,1.26,53469
172.2,1.26,53486
171.8,1.26,53459
172.4,1.26,53536
172.2,1.26,53447
172.1,1.26,53547
171.7,1.26,53467
171.7,1.26,53519
172.1,1.26,53513
171.8,1.26,53505
171.8,1.26,53528
172.2,1.26,53466
172.1,1.26,53477
171.5,1.26,53517
172.1,1.26,53415
172.2,1.26,53460
171.7,1.26,53470
172.1,1.26,53507
172.1,1.26,53498
171.8,1.26,53533
171.8,1.26,53510
171.8,1.26,53497
172.6,1.26,53545
172.1,1.26,53480
171.5,1.26,53550
172.2,1.26,53500
172.7,1.26,53512
172.0,1.26,53545
172.1,1.26,53481
172.3,1.26,53562
172.5,1.26,53507
172.2,1.26,53577
172.4,1.26,53559
171.8,1.26,53550
172.4,1.26,53570
172.6,1.26,53519
172.5,1.26,53546
172.2,1.26,53491
172.4,1.26,53502
172.3,1.26,53595
172.8,1.26,53573
172.2,1.26,53600
171.7,1.26,53362
172.4,1.26,53491
172.3,1.26,53492
172.3,1.26,53507
172.6,1.26,53472
172.3,1.26,53499
172.1,1.26,53548
171.9,1.26,53503
171.7,1.26,53423
171.7,1.26,53473
172.3,1.26,53483
172.1,1.26,53543
172.6,1.26,53495
172.0,1.26,53571
171.5,1.26,53502
172.4,1.26,53527
172.6,1.26,53512
172.4,1.26,53589
172.1,1.26,53578
171.2,1.26,53480
172.5,1.26,53504
172.3,1.26,53516
172.2,1.26,53504
171.9,1.26,53501
172.0,1.26,53526
172.6,1.26,53515
171.4,1.26,53595
172.2,1.26,53474
172.4,1.26,53549
172.3,1.26,53545
172.3,1.26,53592
172.2,1.26,53391
172.2,1.26,53545
171.9,1.26,53552
171.8,1.26,53462
171.9,1.26,53369
172.3,1.26,53505
172.2,1.26,53534
172.2,1.26,53476
172.8,1.26,53469
172.4,1.26,53553
172.2,1.26,53451
171.7,1.26,53562
171.9,1.26,53388
171.7,1.26,53456
172.5,1.26,53537
172.3,1.26,53519
172.2,1.26,53582
172.6,1.26,53552
172.8,1.26,53643
172.5,1.26,53522
172.3,1.26,53545
172.2,1.26,53537
172.3,1.26,53546
172.1,1.26,53552
171.9,1.26,53381
172.4,1.26,53483
172.1,1.26,53552
171.5,1.26,53530
171.9,1.26,53484
172.5,1.26,53479
172.4,1.26,53533
172.1,1.26,53473
172.0,1.26,53452
172.2,1.26,53550
172.2,1.26,53488
171.8,1.26,53610
172.3,1.26,53502
172.3,1.26,53591
172.0,1.26,53500
172.2,1.26,53483
172.3,1.26,53516
172.4,1.26,53502
171.7,1.26,53597
171.9,1.26,53347
172.1,1.26,53500
172.3,1.27,53555
172.5,1.26,53496
172.6,1.27,53616
172.2,1.26,53577
171.8,1.26,53513
172.1,1.26,53514
171.8,1.26,53551
172.6,1.26,53417
171.6,1.26,53554
172.4,1.26,53581
171.9,1.26,53442
171.8,1.26,53477
172.0,1.26,53544
171.9,1.26,53552
172.2,1.26,53481
172.2,1.26,53553
172.1,1.26,53648
172.7,1.26,53483
172.0,1.26,53530
171.7,1.26,53466
172.4,1.26,53520
172.3,1.26,53599
172.2,1.26,53445
171.8,1.26,53470
171.9,1.26,53593
171.9,1.26,53520
171.9,1.26,53556
172.4,1.26,53520
171.8,1.26,53570
172.2,1.26,53428
172.0,1.26,53448
172.3,1.26,53535
171.8,1.26,53459
171.9,1.26,53452
172.2,1.26,53458
172.2,1.26,53544
172.3,1.26,53417
171.9,1.26,53470
171.8,1.26,53459
172.1,1.27,53493
172.1,1.27,53571
172.3,1.26,53468
172.5,1.27,53540
172.4,1.26,53494
172.0,1.27,53483
172.2,1.26,53596
172.3,1.26,53496
172.3,1.27,53527
173.0,1.27,53630
172.4,1.27,53578
172.0,1.27,53637
172.5,1.26,53593
171.9,1.26,53649
172.6,1.26,53509
172.1,1.27,53512
171.7,1.27,53611
172.2,1.26,53470
172.3,1.27,53593
172.4,1.26,53467
171.7,1.27,53629
171.9,1.26,53509
172.1,1.26,53579
172.7,1.27,53580
171.7,1.26,53578
172.4,1.26,53604
171.7,1.26,53426
172.2,1.26,53453
172.5,1.27,53578
172.1,1.27,53535
172.8,1.26,53438
172.5,1.27,53571
172.0,1.26,53576
171.8,1.27,53545
172.3,1.26,53562
172.2,1.26,53514
172.1,1.27,53564
172.1,1.26,53576
172.1,1.26,53406
171.9,1.26,53415
172.1,1.26,53542
172.0,1.27,53487
172.1,1.26,53508
172.1,1.27,53508
171.8,1.26,53466
171.8,1.26,53479
172.2,1.26,53488
171.8,1.27,53503
172.6,1.26,53562
171.9,1.27,53647
172.1,1.27,53441
172.4,1.26,53491
172.3,1.26,53506
172.1,1.27,53569
171.9,1.26,53514
172.2,1.26,53497
172.1,1.27,53564
172.6,1.26,53443
172.1,1.26,53438
172.2,1.26,53431
172.4,1.26,53435
172.2,1.26,53555
172.5,1.26,53383
172.6,1.27,53505
172.4,1.27,53673
172.7,1.26,53459
172.2,1.26,53477
172.5,1.26,53482
172.0,1.27,53573
172.1,1.26,53516
172.3,1.26,53486
172.3,1.26,53480
172.1,1.27,53526
173.0,1.26,53545
172.7,1.27,53650
172.3,1.26,53504
172.3,1.26,53476
171.8,1.26,53494
171.9,1.26,53487
172.4,1.26,53417
171.9,1.26,53445
172.6,1.26,53500
172.0,1.26,53478
172.3,1.26,53645
172.2,1.26,53468
172.4,1.26,53462
172.5,1.26,53368
171.7,1.26,53524
172.3,1.26,53460
172.6,1.26,53435
172.2,1.26,53529
172.4,1.26,53438
171.6,1.26,53531
171.8,1.26,53492
172.4,1.26,53475
172.0,1.26,53503
171.9,1.26,53411
172.1,1.26,53513
171.9,1.26,53404
171.6,1.26,53441
172.7,1.26,53388
172.2,1.26,53499
172.1,1.26,53417
172.4,1.26,53466
171.9,1.26,53390
172.5,1.26,53487
172.5,1.26,53344
171.7,1.26,53434
171.8,1.26,53343
171.1,1.26,53454
171.8,1.26,53341
171.9,1.26,53380
172.1,1.26,53434
171.9,1.26,53329
171.8,1.26,53417
172.0,1.26,53393
172.0,1.26,53385
172.1,1.26,53393
171.8,1.26,53408
172.1,1.26,53363
172.4,1.26,53480
171.8,1.26,53479
171.5,1.26,53445
171.4,1.26,53436
171.9,1.26,53412
171.4,1.26,53407
172.0,1.26,53416
171.9,1.26,53313
172.5,1.26,53529
172.1,1.26,53381
171.8,1.26,53402
172.2,1.26,53460
171.9,1.26,53456
172.0,1.26,53492
171.8,1.26,53384
172.2,1.26,53361
172.1,1.26,53481
172.5,1.26,53392
171.9,1.26,53553
171.6,1.26,53394
172.4,1.26,53439
171.4,1.26,53545
172.0,1.26,53433
172.4,1.26,53451
172.2,1.26,53403
172.7,1.26,53520
172.1,1.26,53387
171.8,1.26,53466
171.8,1.26,53417
171.9,1.26,53437
172.2,1.26,53492
171.9,1.26,53267
171.6,1.26,53446
172.1,1.26,53380
172.8,1.26,53495
173.2,1.26,53613
172.0,1.26,53608
171.4,1.26,53420
172.0,1.26,53447
172.2,1.26,53472
172.6,1.26,53397
171.9,1.26,53395
172.0,1.26,53485
171.9,1.26,53273
171.7,1.26,53384
172.2,1.26,53477
172.0,1.26,53392
171.8,1.26,53446
171.9,1.26,53413
172.5,1.26,53457
172.2,1.26,53403
172.1,1.26,53376
172.5,1.26,53413
172.2,1.26,53556
172.0,1.26,53459
172.4,1.26,53481
172.4,1.26,53362
171.9,1.26,53524
171.9,1.26,53346
171.8,1.26,53503
172.1,1.26,53377
171.8,1.26,53364
172.1,1.26,53496
171.7,1.27,53684
172.3,1.26,53460
172.3,1.26,53457
171.8,1.26,53554
172.2,1.26,53413
172.3,1.26,53371
172.4,1.26,53469
172.5,1.26,53473
171.6,1.26,53506
171.9,1.26,53217
171.8,1.26,53432
171.8,1.26,53396
171.7,1.26,53413
172.0,1.26,53459
173.3,1.26,53460
173.8,1.27,53733
174.1,1.27,53734
173.6,1.27,53728
173.4,1.27,53700
173.5,1.27,53741
173.2,1.27,53797
173.7,1.27,53622
173.2,1.27,53672
173.4,1.27,53707
173.5,1.27,53697
172.7,1.27,53844
172.7,1.27,53671
173.3,1.27,53636
172.9,1.27,53754
172.6,1.27,53704
173.6,1.27,53670
173.3,1.27,53697
173.4,1.27,53769
173.6,1.27,53597
173.0,1.27,53650
172.8,1.27,53684
172.7,1.27,53635
172.7,1.27,53636
172.9,1.27,53634
170.2,1.25,53035
170.0,1.25,52881
169.7,1.25,52915
170.2,1.25,52905
169.9,1.25,52961
169.9,1.25,52913
170.1,1.25,52838
169.2,1.25,52935
170.0,1.25,52861
169.5,1.25,52867
169.8,1.25,52888
169.7,1.25,52819
169.1,1.25,52838
172.6,1.25,52960
172.8,1.26,53359
172.3,1.26,53503
172.1,1.26,53358
172.7,1.26,53576
172.8,1.26,53483
172.6,1.26,53364
172.2,1.26,53493
172.2,1.26,53297
172.5,1.26,53404
172.7,1.26,53384
171.8,1.26,53566
172.0,1.26,53462
172.3,1.26,53287
171.9,1.26,53430
172.4,1.26,53389
172.1,1.26,53411
172.2,1.26,53417
172.5,1.26,53244
171.7,1.26,53449
172.2,1.26,53363
172.3,1.26,53373
172.2,1.26,53425
172.3,1.26,53394
172.2,1.26,53444
172.1,1.26,53428
172.2,1.26,53356
171.6,1.26,53465
172.3,1.26,53228
172.2,1.26,53381
172.2,1.26,53320
172.1,1.26,53393
172.3,1.26,53391
171.6,1.26,53229
171.9,1.26,53368
172.2,1.26,53361
171.9,1.26,53402
171.8,1.26,53381
171.9,1.26,53285
171.9,1.26,53284
172.7,1.26,53367
172.7,1.26,53312
